,Estrellas,Reseñas
10,2,"Es una buena aplicacion con tarjeta…Es una buena aplicacion con tarjeta prepago en la app se puede tambien comorar criptos,hay descuentos, entre otras cosas.Lo que no me gusta es la comision por añadir dinero con tarjeta que otras app similares no tienen.Tampoco me gusta la comision por sacar dinero de cajeros, que antes bonificaban veces y ahora lo han quitado.No lo bonifican ni aunque tengan sus tokens.Les daria 5 estrellas si mejoraran estas 2 cosas, ahora al tener esas barreras para entrar y sacar dinero inmediatamente, hace que sea una app del monton aunque no funciona del todo mal."
11,4,"Muchas de las prestaciones que ofrecían…Muchas de las prestaciones que ofrecían en sus inicios que hacían la plataforma interesante se han cambiado por otras recompensas que han perdido fuelle.Precisamente en esas recompensas es donde he tenido problemas. Hice dos compras a través de la App y pasados unos meses (tarda bastante tiempo en verificar el pago) me las rechazaron, HABIENDO HECHO EL PAGO A TRAVÉS DE LA APP Y PAGADO CON LA TARJETA. En fin... en este sentido estoy bastante seguro que otros neobancos que emergen los van a adelantar por la derecha.Este no ha sido el único problema, obtuve una obsequio de Bnext y estuve cerca de un año entre mensajes para solicitarlo. Finalmente tuve que contactar yo mismo con la empresa externa y gestionar los trámites para beneficiarme.En mi caso pasé de utilizarlo día a día porque me compensaba en su momento... Y actualmente me ceñiré a utilizarla para sacar dinero en el extranjero... cuando se pueda viajar"
12,4,"Hace como 3 años que tengo esta…Hace como 3 años que tengo esta tarjeta. Y aunque en alguna ocasión tuve algún problema, he de decir que me lo han solucionado.Siempre que he contactado con el servicio al cliente, el servicio ha sido de diez.Lo he recomendado a amigos y familiares y tbien la tienen.Ahora estoy con el sistema de criptomonedas y es muy fácil operar con Bnext.La única diferencia es que ya no devuelven la.comision por sacar dinero en el cajero pero bueno.Yo la recomiendo y felicito a Bnext por su servicio."
13,5,"Muy cómoda y utilNunca he tenido el mas mínimo problema.Al sacar dinero en el extranjero, devuelven la comisión.En tiendas, restaurantes etc. siempre funciona bien."
14,2,"Iban perfecto pero se han estrellado a nivel galaxiaIban perfecto pero se han estrellado a niveles intergalácticos.Al principio iban muy bien, pero a comienzos de año, tras más de 2 años, se colaron bugs de bulto en la aplicación y viendo que pasaban semanas y semanas sin remedio, restauré a una edición muy antigua que funcionase y cancelé mi cuenta.Ahora tienen mucha competencia (Rebellion Pay, Twyp...) y parece que sigue sin funcionar, tras un mes.Yo ya me fui hace la mitad de dicho tiempo."
15,3,"Quiero dar de baja la tarjetaQuiero dar de baja la tarjeta, pero me piden mi IBAN para poder hacerlo.NO quiero darlo.Sólo quiero dar de baja la tarjeta.Tampoco puedo ver el dinero que tengo, muerto de risa, porqué tampoco puedo sacarlo ni gastarlo, con la tarjeta."
16,4,"CómodoCómodo, me hice la tarjeta porque estuve 6 meses fuera de la zona €. No tenía comisiones para pagar, ni cambio en la moneda. Se hace con recarga, por lo que me resulta segura."
17,2,"Qué pena, ha dejado de ser una buena tarjetaQué pena. La he venido usando desde agosto de 2019. En principio todo eran bondades: retiradas gratis en cajeros, nada de comisiones en compras en el extranjero, sin coste de mantenimiento ni de inactividad... pero esto ha cambiado y ahora salvo que tengas una nómina domiciliada, hagas 300€ de gastos o ¡no sé qué se qué cosas más! te van a cobrar 1€ de mantenimiento, 5€ por inactividad y las compras me han ido apareciendo con sus comisiones correspondientes en pagos en el extranjero. La daré de baja porque mi uso era exclusivamente para viajes y no puedo pagar semejantes comisiones de mantenimiento, prefiero elegir otras opciones más interesantes.Que vayan pensando que esto es una huida de todos los que confiamos en una banca nueva, sin cambios cada dos por tres de las condiciones. Y una cosa más todo el tema de las criptos se ha vuelto superinvasiva en la app. Entiendo que les interese económicamente pero a mí, como cliente, no."
18,1,No la recomiendo. Se quedan con tu dineroNo la recomiendo. Me cobraron comisión en varias ocasiones cuando no tenian que hacerlo. Resulta difícil reclamar algo. Cerré la cuenta y tenía un saldo a mi favor que no me han devuelto. Si pudiera poner estrellas en negativo pondría 4 0 5 pero además te obligan a poner una.
19,2,"Al principio bienAl principio bien. Pero llevo dos meses esperando a que me llegue una nueva tarjeta, porque la que tenía me la ca velaron porque según Bnext había sido pirateada... Y no hay manera de que me llegue."
20,2,"No recomendableLa tarjeta ya no ofrece ninguna ventaja; se perdió sacar dinero sin comisiones, recompensas, etc. Pero lo peor, es que hay problemas de descuadre en sus cuentas, desaparición de dinero, problemas de activación y pagos con la tarjeta, problemas de devoluciones. Servicio de atención saturado, pueden pasar meses en que se solucionen los problemas. Al menos en mi caso el cierre de cuenta y traspaso del dinero a mi banco fue rápido y automático."
21,1,"Dejo una Estrella porq no me deja -Dejo una Estrella porq no me deja dejar ninguna.. bnext empezó una tarjeta  sin comisiones en el extranjero y en españa dejaba sacar hasta 3 veces al mes sin comisiones.. Desde hace unos cuantos meses, las comisiones son mayores que en cualquier otro banco al sacar en el extranjero y se han tomado la Libertad de todos los meses cobrarte 1 € por mantenimiento, además de cobrar  por sacar en cualquier cajero de españa.. Desaconsejo con creces y deliberadamente esta compañía de ladrones…"
22,1,"Una tomadura de peloEstuvieron un año para activarme la tarjeta porque la app funcionaba mal, me quedé sin los beneficios que ofertaban porque “activé la tarjeta tarde” (no me validaban el dni…) y luego encima cambian las condiciones y hay que pagar mantenimiento de la cuenta. Funciona fatal, si no queréis vuestro dinero no lo metáis aquí. Me han cobrado hasta por darme de baja.."
23,5,"La Entidad Financiera que yo buscabaLa Entidad Financiera que yo buscaba. Trato cordial y respuetuoso, recomendaciones excelentes para el cliente, dan muy buenos beneficios en cuanto a los intereses, además de ser una Entidad solida que da confianza."
24,1,"UN AUTÉNTICO ROBOREALICE UNA TRANSFERENCIA INTERNACIONAL POR LA APP DE BNEXT Y NUNCA LLEGO A DESTINO. ME DICEN QUE TENGO Q COMUNICARME CON RIA MONEYSNAP ELLOS REFIEREN QUE CANCELARON LA TRANSFERENCIA Y DEBERIA LLEGAR EL DINERO EN 2-4 DIAS, PERO BNEXT NO ME INGRESA EN DINERO. LLEVO UN MES DETRAS DE ELLOS Y NO HAY MANERA, LES ESCRIBES POR MEDIO DE SU PÁGINA WEB Y NADA, NO HAY RESPUESTA. NO PUEDES LLAMARLES PORQUE NO TIENEN TELEFONO DE ATENCIÓN AL PÚBLICO, LO ÚNICO QUE ME QUEDA ES DENUNCUARLO AL BANCO DE ESPAÑA, COSA QUE HARÉ."
25,2,"Sin noticias de mi saldoBuenos días, hace un mes solicité la cancelación de la tarjeta y la transferencia del saldo a mi cuenta bancaría, importe que no he recibido por el momento. Entiendo que no sea instantánea pero no me creo que con la rapidez que existe en la transferencia a día de hoy tenga que esperar tanto. Por favor, solicito la devolución de mi saldo a la cuenta que indiqué."
26,2,Cliente más de 2 años y atención malallevo siendo cliente más de 2 años y la verdad es que no puedo estar más descontento con el servicio a cliente. llevo 10 días para activar una tarjeta nueva que me han enviado y todavía no lo he conseguido. Enviar mensajitos a través de la app no es eficaz y no puedes dejar a alguien sin tarjeta y sin un medio de comunicación eficaz
27,1,"Estan estafando a todos sus clientes…Estan estafando a todos sus clientes junto a pecunpay y no hacen absolutamente nada.. se han pasado por el forro la proteccion de datos , y ahora nos quieren hacer pagar 26/ año por una tarjeta que ni existe de hace 4 años.. alguna explicacion bnext? espero que os caiga la del pulpo"
28,2,"Tengo la tarjeta desde hace añosTengo la tarjeta desde hace años, básicamente porque hasta hace poco era la única manera de viajar, sacar dinero en extranjero y que no te estafaran...Salvo por alguna cosilla que han modificado y no me gusta tanto(programa de recompensas), y que a veces ya he visto en su foro que puede haber problemas con algun pago, para mí de 10Actualmente la uso para pagos online o sitios que desconozco, cargo la cantidad a pagar, y como es de prepago al realizar el pago, se queda otra vez casi a 0€, y si me quieren robar, difícil lo tienenAñado después de un largo tiempo dando vueltas con esta gente, que si, que práctica será, pero te deja mas tirado que el coche de un gitano. falla más que higuaín, y encima se piensan que con pedir perdón está solucionado, como si dejarte tirado no tuviera consecuencias o no te hiciera pasar vergüenza. Enfin, una banda, eso es lo que son, aparte de inútiles y no resolver nunca nada"
29,5,"estoy haciendo un trabajo de economia…estoy haciendo un trabajo de economia sobre este banco y ademas de que necesito que tenga buena puntuacion , me gusta mucho el banco"
30,5,Quitaron algunos beneficiosQuitaron algunos beneficios. Pero aun la uso para ahorrarme el cambio de divisa. Por ahora solo le doy el uso de pagar suscripciones online.
31,1,"Un roboEn teoría te avisan de las nuevas condiciones, pero yo no he recibido ningún e-mai. He revisadl toda mi bandeja y ni rastro. Que te cobren 5 euros mensuales por una cuenta online y que encima tienes parada es un auténtico abuso. Entienden que la cuenta está inactiva cuando llevas tres meses sin usarla. Así que mucho cuidado si la usáis para viajes, muchísimo mejor Revolut. Cuenta cancelada, por supuesto."
32,5,Estoy muy feliz de ser cliente en este…Estoy muy feliz de ser cliente en este banco. Me ofrecen beneficios y con muy bajo interes. Agradezco a Bnext por el crédito otorgado. Gracias también a sus empleados por su amable atención.
33,1,"Comisiones actuales abusivasComisiones actuales abusivas , sobre todo al tratarse de una cuenta online. La tenía para viajes al extranjero, pero asi , ya la he dado de baja.Aclaro, Comisiones tengas la correcta activa o no, es decir:- inactiva - comisión de 5 euros al mes- activa - 1 euro al mes.Siempre se cobran comisiones, no como indicáis en vuestra respuesta...Gracias"
34,2,"Lástima del cambio de condicionesEra nuestra tarjeta favorita para viajar, sacar dinero y pagar sin comisiones en moneda extranjera. Lamentablemente con los cambios de condiciones ya no tiene sentido y la hemos cancelado"
35,1,"Comisiones a lo locoSe han vuelto unos avariciosos y cobran comisiones desmedidas sin sentido. Sin avisar adecuadamente, si tienes la cuenta inactiva 3 meses, te empiezan a cobrar 5 euros cada mes. Eso sí, sin enviarte una notificación para que no sepas que te la han cobrado. El plan perfecto para comerse el dinero que tiene en la tarjeta la gente que la usa poco. Una vergüenza.Contestando a su respuesta, el aviso era genérico completamente: no indicaban el importe de 5€ ni que sería cada mes. Algo absolutamente desproporcionado.Y repito que no avisan del cobro de la comisión una vez realizado. No tienen excusa."
36,1,BNEXT...DEVUELVEME MIDINERO QUE TE HAS APROPIADO!!!Vaya panda de sinvergüenzas…casi 400 eur que me han cargado los de BNEXT en una operación fallida por parte de ellos!!! OS VOY A DENUNCIAR!!!Ya me pasó anteriormennte otro problema con ellos y dejan pasar los días sin más!!!..eso es todo lo que solucionan!!!QUE LA GENTE TENGA MUCHO CUIDADO Y NO SE EXPONGA A ESTOS SINVERGÜENZAS!!!
37,1,"Bnext te engañaCuidado con Bnext. Se han quedado 390 EUR  de mi cuenta y no quieren devolverlos. Ellos pueden quedarse tu dinero y no hay forma de reclamar. Te dan largas y largas diciendo que su departamento legal te lo devolvera u asi durante meses. Incluso envian mensaje pidiendo cuenta para ingresartey cuando ya no lo recibes, ya no contestan. Pura estafa."
38,1,"Una estafaUna estafa, muchos años en bnext y cuando vuelvo ingreso 30€ y pum, no aparecen por ningun lado, y cobrados estan… a denunciar no queda otra NO LO RECOMIENDO A NADIE"
39,1,"NADA RECOMENDABLE - COMISIONES POR TODOFatal experiencia. Cobran comisiones sin avisar de un día para otro. La app es muy mala, te cobran comisión por todo: mantenimiento de cuenta, retiradas de efectivo, transferencias, ... Mucho mejor abrirse una cuenta en un banco normal que tienen más productos, un soporte adecuado y sin comisiones. Ya he cancelado mi cuenta en Bnext. Revolut es mucho mejor alternativa como cuenta gratis."
40,1,"Estoy intentando contactar con ellos…Estoy intentando contactar con ellos porque el dni lo renové y no me deja actualizarlo en la aplicación, por otro lado he mandado email e intentado hablar con ellos desde la aplicación y no obtengo respuesta, no quiero que porque no vaya bien la aplicación tenga algun problema con la cuentaNose que pasa ultimamente, pero o tardan mucho en contestar o ni te contestan, no quiero problemas con esto, dado que yo estoy intentando contactar con ellos antes de que puedan bloquear la cuenta xk el documento no este actualizado"
41,1,"AUXILIOOOOOOhola llevo una semana intentando cambiar el pin de la nueva tarJeta correo prepago y nadie me sabe decir como, la web no funciona y el telefono que tengo es de la empresa de la tarjeta anterior.AUXILIOOOOOOOOintroduzco los 4 numerosintroduzco el telefonointroduzco contraseñarecibo sms y luego se congela"
42,1,"Si lo que buscas es atención CERO Y…Si lo que buscas es atención CERO Y PERDER TU DINERO ESTE ES TU LUGAR!!!NO SOY CLIENTE DE MIGRACIÓN SOY CLIENTE DIRECTO BNEXT! Más de 2600€ perdidos, app bloqueada sin acceso, sin previo aviso ya que como entidad bancaria o financiera están obligados la previa notificación y sin haber violado ninguna política.Existen plataforma de afectados en internet como además varias denunciar grupales en el juzgado de plata Castilla Madrid. Si también eres un afectado únete!"
43,5,es una aplicacion que me ayuda mucho en…es una aplicacion que me ayuda mucho en comprar cosas por internet y tener mi dinero seguro
44,2,De mal en peorAntes estaba contento. Ahora cada vez van de mal en peor. Tienen fallos en la aplicación. Si tienes cualquier problema tardan 1 día en contestarte y es demasiado.
45,1,"QUITAN DINERO SIN SER DEL BANCOMi prima de 20 años es del Santander y se ha encontrado que en cuestión de dos meses le han cargado dos cargos de 500€ cada uno, sin conocer ella ni a la empresa ni nada.Hemos puesto la correspondiente denuncia ante al Policia y hemos solicitado al banco la devolución del dinero.Hay que tener cara para quitarle el dinero a una niña de 20 años, sinvergüenzas."
46,1,"Una vergüenzaUna vergüenza! cuando todo va bien, de maravilla, pero cuando tienes un problema se desentienden totalmente. Es más, juegan con los tiempos para que cuando te des cuenta, ya no puedas hacer nada para recuperar tu dinero porque según ellos, el plazo de devolución ha expirado. Así consiguieron quedarse con más de 300€ en cargos que me iban haciendo en la cuenta sin que nadie, aún con denuncias de por medio, hiciera nada para solucionármelo."
47,1,"Empresa fraudulentaUn auténtico desastre de empresa. A mi parecer son fraudulentos y tienen operativas que por fuerza deben ser ilegales. En mi caso me obligarona a esperar durante 150 días la resolución de Redsys y VISA, a pesar que 2 días después de la incidencia ya tenía un justificante del banco afirmando que había sido un fallo del cajero automático. Seis meses después, siguen sin devolverme mi dinero. Casi 300 euros del ala que ni se les pase por la cabeza se van a quedar con ellos."
48,1,"Nuevas condiciones abusivasNuevas condiciones abusivas. Por mucho que se empeñen en responder que avisaron, sí, avisaron, entre los 1000 mails de spam que te envían había uno de cambio de condiciones. Y que si haces 1000 cosas no te cobran, ok, lo que queráis. El caso es que de casualidad me he enterado que me han robado 5€, así que ahí os quedáis. Y me parece genial, estáis en vuestro derecho de cobrar las comisiones, pero luego no vayáis de que sois diferentes porque es lo mismo o peor que la banca tradicional."
49,1,"Absoluta falta de profesionalidadAbsoluta falta de profesionalidad. Hace ya más de medio año que realice una reclamación por cobro en un cajero que no se llevó a cabo y todavía no he recibido respuesta. Ni siquiera se dignan a contestar. Me han demostrado que al mínimo incidente se despreocupan del cliente porque solo buscan dinero. Estafadores encubiertos, no volvería a dejar ni un céntimo a su recaudo."
50,1,"El peor Banco que conozcoDe todos los Bancos en los que he tenido cuenta, este es el que peor me ha tratado. Cada dos por tres están realizando cambios de condiciones. En el penúltimo cambio me solicitaron de nuevo mi documento de identidad y ponían dudas sobre su validez a pesar de ser un documento legal  en vigor. En el último cambio de condiciones, totalmente inasumibles, me di de baja para siempre. Actualmente existen opciones mucho mejores y donde el cliente recibe un trato al menos respetuoso."
51,1,"Me estafaron online 1000€  Les escribí…Me estafaron online 1000€  Les escribí para que liberaran ese dinero y me respondieron que estaban al tanto de esos cargos pero que no. Les puse una denuncia y ya estoy reclamando a mi banco. Pero cuidado que son estafadores, usan información personal y aunque lo sepan se lavan las manos en un vacío legal diciendo que se ocupe el otro banco. Veremos hasta donde llega la justicia española contra esta empresa de estafadores. Por ahora he llevado el caso a nacional y guardia civil."
52,1,"Llevan 1 semana con la app bloqueada…Llevan 1 semana con la app bloqueada por una actualización.Imposible enviar dinero a mi hijo que también tiene la tarjeta que se encuentra e Francia.Pésima preparación profesional del personal que trabaja ahí, mejor para todos que se dedicaran a otra cosa. Prometieron una actualización que nos iba a sorprender a todos y vaya si lo han conseguido."
53,1,"HUID!!!!!!!!!Son unos ladrones. Te bloquean tu dinero en la cuenta de buenas a primeras. No te dejan usarlo, supongo porque así ellos lo usarán para sus inversiones mientras tu no puedes hacer nada. Llevo meses intentando recuperar mi dinero y nada. Escribes a atención al cliente, porque no tienen teléfono para cagarte en susmuertos, y absolutamente nadie contesta. Solo tienen un bot en Facebook que contesta mensajes tipo. Daros una vueltecita por las RRSS para que comprobéis que somos miles los afectados.Añado: por favor Bnext, sed más originales en vuestras respuestas. Siempre contestáis lo mismo y nunca solucionáis nada. SINVERGÜENZAS!!!!!"
54,1,"Fraude a mi tarjetaEl sábado 12 de nov me cargaron a cuenta dos montos de 499 euros desde mi tarjeta BBVA. Son unos ladrones , me robaron 1000 euros. Siquiera los conozco ni utilizo sus servicios. He ido a la policía y denunciado fraude electrónico en el banco para que los investiguen y me devuelvan mi dinero que tanto hay que trabajarlo. Mi dinero fue a la cuenta 49401971338433 BNEXT ELECTRONIC ISSUER E en dos transferencias de 499 euros cada una. FRAUDE Y LADRONES"
55,1,"En benex debemos de sobrar muchos como…En benex debemos de sobrar muchos como clientes y van a darnos un buen motivo para marcharnos . Yo tengo la tarjeta desde hace años para tealizar las compras por internet. La mantengo con saldo y ahora quieren cobrarme a partir de Enero del 2023, sinceramente ni se lo permití a pecunia que me queria cuasi obligar a ser cliente de ellos no permitiendome la migracion por supuestos fallos del sistema y asi quedara pagandoles por mantenimiento de cuenta, ni se lo voy a permitir a benex habiendo otras entidades que me ofrecen gratis el tener la tarjeta prepago. Será un hasta nunca en diciembre y me imagino que no seré el unico."
56,1,"Mala atención y mal servicio, estafadoresLlevaba varios años con ellos y han ido empeorando, siendo el desastre cuando cambiaron de socio. Yo tenía cryptos con ellos y dicen que su socio las liquidó y que rellene un formulario para que me devuelvan el dinero cuando yo nunca di orden de venta, yo quiero mis criptomonedas para llevarlas a otra cartera, y la atención es lamentable y pésima. Mi mejor consejo, huid de este banco."
57,1,"me doy de baja, sin dudarloEn junio me sacaron 580,09 € de la tarjeta Bnext realizando sin mi consentimiento 137 reintegros de compra en Google Play. Les envié el formulario y la denuncia y no se han puesto en contacto conmigo. No es una tarjeta segura, no se puede hablar con nadie por teléfono, ni dan respuesta tras enviarles la documentación. En cuanto recupere el dinero (eso espero) me doy de baja sin dudarlo."
58,1,"Hace unos días solicité el cambio de…Hace unos días solicité el cambio de tarjeta Bnext por deterioro. Cuando me llega la nueva, es distinta y tengo que firmar otro contrato. Cual fue mi sorpresa que al cambiar de tarjeta desapareció mis inversiones en criptomonedas y ya no aparecieron nunca más.El chat es penoso, no te dan solución, te dan respuestas genéricas, les pides un email o teléfono y no hay respuesta. Ahora mismo siento que me han robado una cantidad importante y que no tienen intención de devolvérmela. La única solución que me queda es poner una reclamación ante el Banco de España."
59,1,"No la recomiendoFatal, no la recomiendo. Desde atención al cliente me informaron mal y por ello he perdido casi todos los puntos obtenidos. Además, su nuevo programa de recompensas no funciona y después de semanas reportándolo, siguen sin saber arreglarlo. He usado la tarjeta mucho en el pasado pero han perdido toda mi confianza.Les acabo de enviar un mail a su dirección: support @ bnext.es, explicando mis razones."
60,1,"Cambio de condiciones sin avisarCon leer solo 5 reseñas ya podéis daros cuenta de que cambiaron las condiciones del contrato sin avisar a muchos de sus usuarios. Seguramente respondan a este correo (mintiendo) con el mismo mensaje genérico que le han puesto a todo el mundo que se queja de lo mismo, y en el que afirman que avisaron con 2 meses de antelación de los cambios, pero es absolutamente mentira. Ni me notificaron por email ni me apareció nada en la app, y me han cobrado 5€ cuando el contrato que yo firmé no decía nada de comisiones. Evidentemente voy a interponer una reclamación ante el BDE para que le devuelvan este cobro fraudulento, y animo a todo el mundo a que haga lo mismo, pues se están saltando la ley flagrantemente para seguir facturando.Si tratan así a sus propios clientes, que confían en ellos desde hace años con su dinero, no me quiero ni imaginar cómo deben de gestionar cualquier posible problema que surja. Una pena porque su principal competidor además de ser gratis y tener muchas más ventajas, tiene un servicio de atención al cliente que no te miente ni engaña. Parece que se quieran hundir solos."
61,5,"Bastante buenoBastante bueno, genial tener nuevos proponentes de la banca en linea."
62,1,"No me dejan tener una cuentaBásicamente no me aceptan porque tengo un apellido por mi nacionalidad y no dos. Tengo residencia permanente en España y tengo varias cuentas de banco abiertas tanto en España como en otros sitios. Según ellos, su sistema no acepta personas con un apellido. Es surrealista. Por no decir que tardaron casi dos días para responderme después de solicitar el registro.."
63,1,No la descarguenNo la descarguen. Háganme caso y simplemente sigan su vida sin tener esta *****.
64,1,"Cerré mi cuenta con ellos el 24 de…Cerré mi cuenta con ellos el 24 de septiembre, pensaba volver a abrirla con el nuevo proveedor, Pecunpay y decidí esperar hasta que me reintegraran el saldo que tenía en la tarjeta, que según su propio email serían cuatro días. Han pasado cuatro meses les he enviado innumerables emails reclamando mi dinero, me han ido mareando y pasando de un departamento a otro. La última vez que respondieron, me dijeron que según su sistema la cuenta seguía abierta y que escribiera a soportemigracion de pecunpay ya que desde Bnext ya no podían hacer nada, llevo un mes y medio escribiéndoles y no han respondido ninguno de mis mensajes. Es una ESTAFA. Quiero MI dinero."
65,1,Imposible obtener solución al problema que no he creadoDa la sensación que Bnext se ha armado de numerosas herramientas hasta para evitar hasta las reclamaciones.Mi problema parte de un cobro que parece duplicado.No se permiten que vea todo el historial de mis gastos para aclarar de un vistazo que ya se abonó la cantidad reclamada.Cuando escribo una primera vez contestan con respuesta tipo sin hacer referencia al problema que tengo.Trato de volver a contactar y me resulta imposible.
66,1,"Tengo la tarjeta bnext ,y he sido…Tengo la tarjeta bnext ,y he sido victima de fraude por parte de Gusfen.com y Flitye.com he intentado ponerme en contacto con asesores y no hay manera. Esta tarjeta es un autentico TIMO, sino controlan la seguridad.Voy a remitir denuncia y formulario que ellos solicitan para recuperar mi dinero, pero.... facilidades ninguna de momento,espero que me lo resuelvan en breve."
67,1,"Uid!Uid!! Darme de baja es lo mejor que he hecho. Desaparecia dinero de mi cuenta, había comisiones opacas y atención al cliente se limitaba a decir que no era su culpa ni su responsabilidad. Al cerrar la cuenta tardarón casi 2 meses en devolverme MI dinero. Hace años funcionaba genial, ahora es una estafa"
68,1,"Mucho cuidado, EstafadoresLo peor que me ha pasado, meto 200 euros y no solo no me ha dejado pagar en los establecimientos, sino que también me han cobrado el intento de hacer el pago, cuando al establecimiento le ha dado error. Así que sino me devuelven los cargos, habré pagado 2 veces. Y encima no hay ninguna forma de contactar con ellos, se le envían email que nunca contestan, no se puede reclamar en ningún sitio. Y lo peor que no se puede contactar con ellos, ni si quiera responden"
69,1,"Muy mala experienciaNunca me llego la tarjeta primero dijeron 3-7 días y luego paso un mes y nada, sin la tarjeta. El servicio de atención al cliente es muy lento, y no te resuelven nada tienes que estar tu pendiente de que te devuelvan el dinero. Porque obviamente ellos no tienen ninguna intención de hacerlo.Desde luego no merece la pena , la proxima ver desde luego que buscaré otras opciones."
70,1,"Una pesadilla!!!Una pesadilla!!!Fui a sacar 80 euros ayer a la 18h30 y por error mío cancele la operación en el último momento cuando te pregunta si aceptas la comisión, evidentemente rl cajero no me dio el dinero, pero para mi sorpresa la tarjeta había descontado los 80 euros con su correspondiente comisión y la devolución de la comisión Hoy a la 8h 20 todavía NO HE CONSEGUIDO HABLAR VON NADIE!!!su chat ni responden, como puedes fiarte de algo así???Me faltan 80 euros que no he podido sacar del cajero y nadie responde???"
71,1,"Esta empresa va a la quiebra y acabará…Esta empresa va a la quiebra y acabará siendo una gran estafa. Desde que hicieron la ronda de financiación con los usuarios todo va de mal en peor. Eliminaron los programas de recompensas con los que eran competitivos frente a Revolut, Rebellion, N26 y otras fintech, empezaron a subir las comisiones, cambiaron de proveedor de pagos y bloquearon los saldos de cientos de miles de usuarios.El servicio de atención al cliente lleva meses colapsado.Desde el principio se anunciaron como un neobanco sin comisiones pero nunca lo fueron. Sólo llegaron a ser competitivos contra otras Fintech más serias cuando sacaron el programa de recompensas, que duró poco más de un año.Esta empresa va irremediablemente a la quiebra y muchos usuarios van a perder el dinero que depositaron."
72,1,Estoy viendo que últimamente a más…Estoy viendo que últimamente a más gente le ha desaparecido dinero de la cuenta. Me desaparecieron 300 euros y me dicen que está todo correcto cuando no hay ninguna operación que lo justifique. Por lo que veo no soy al único que le ha pasado. Si lo empezan a hacer habitualmente es que les da igual xq tienen pensado cerrar. Mucho cuidado con bnext porque tiene muy mala pinta.Ahora me contestarán diciendo que les hable por redes sociales y luego no te hacen ni caso. Sacad todo el dinero que tengáis antes de que os desaparezca sin motivo alguno.
73,1,"Llevo esperando mes y medio en que un…Llevo esperando mes y medio en que un dinero que habia dejado a unos amigos y ellos me iban a pagar mediante bnext por criptomonedas me llegue a mi billetera , son casi 250€. Soporte no contesta los correos, nos ignoran no nos dan solucion y el dinero sigue sin llegar ¿Tan complicado es que llegue a una billetera el dinero por criptomonedas?"
