,Estrellas,Reseñas
10,1,"ABUSO: Si eres propietario lee estoBooking es una plataforma para alquiler de habitaciones. Si tienes un apartamento cuando configuras la disponibilidad te pregunta número de habitaciones pero lo que entiende es número de apartamentos, con lo cual te genera overbooking en función de la cantidad de habitaciones que tengas en tu piso. Además del trastorno para ti y los huéspedes que se quedan fuera, las horas de discusión con un call center de manual donde nadie resuelve, que responde siguiendo el típico discurso de lo siento y disculpe las molestias, Booking ofrece a estos huéspedes  DUPLICADOS una reubicación que es con un coste superior al precio de tu apartamento. Este coste lo paga el propietario del piso sobrevendido y lo mejor, no te lo consultan. Esto es UNA ESTAFA ENCUBIERTA. No eres responsable del fallo de su aplicación y pagas el sobre coste de alojar a otros inquilinos en otro pisos… DIRECTAMENTE TE LO FACTURAN. VERGONZOSO"
11,1,"Unos impresentablesUnos impresentables. Solo están para cobrar la comisión y ofrecer disculpas mediante frases tipo ya precocinadas. Se desentienden de cualquier problema que puedas tener con el hotel. Creo que ya es hora de buscar alternativas al monopolio que ejercen, es lo que tienen los monopolios, que se confían y relajan y dejan de darle importancia al cliente"
12,1,Publicidad engañosaPublicidad engañosa. Hago una reserva atraves del tlf por que hacen mejor precio y no dan toda la información del alojamiento y dos días antes de ir nos conunica la propietaria que las sábanas se alquilan aparte que en el anuncio sale y solo sale si lo haces por la web .Y booking no se hace cargo.FRAUDE
13,1,"Acabo de tener una malísima experiencia…Acabo de tener una malísima experiencia por ser unos incompetentes, he perdido 214€ y un apartamento. Se han estado echando la pelota unos a otros, ni los del apartamento daban señales de vida, ni los de Booking se han hecho responsables, de todas formas voy a poner una reclamación. No aconsejo esta plataforma en absoluto."
14,1,"Son una verdadera mafiaCuidado a propietarios, no cumplen con sus propias políticas de cancelación. Solamente cuando les conviene."
15,1,"seguro de viaje falso con Xcoverreservo un billete, y me ofrecen un seguro premium, pago,y por gestiones de administrativas, he pedido, cancelar el billete hasta finalizar. me avisan sin problemas pero para reclamar el importe del billete, habra que hablar con Xcover responsable del seguro.y adivina la respuesta. NO. NO LO CUBRE, busco en las coberturas y pone que si. por cancelación y cuando reclamo dicen que NO porque acaban de  inventar una escusa para la NO, CONTACTAS CON BOOKING TE DAN PROMESAS FALSAS, Y LA MEJOR RESPUESTA ES: QUE NO TIENEN CONTROL SOBRE DICHA EMPRESA. es decir solo comparten comisión de contratación pero que me me vaya a buscar la vida, cuando ellos me han cobrado y han ofrecido el seguro"
16,1,"Son unos sinvergüenzas literal!!!Son unos sinvergüenzas literal!!!! Hago una reserva, llamo al hotel para atrasar un día por tema de trabajo y me, dicen que no hay coste ninguno. Al día siguiente nos meten un implementó de 30 euros, cuando me dijeron que no llevaba coste!!!! Le echan la culpa al hotel una vez llamo para quejarme y cuando llamo al hotel hablo con una chica súper maja que me atiende y me dicen que ellos no lo tocan que es booking. Porque la chica me llamó para avisarme de que ellos me suben el precio, aparte que me tocó una persona que me atendió por teléfono en booking sinvergüenza y prepotente que me lo dejó caer. Y ya es la segunda que me pasa con ellos, hace dos años una semana antes de mis vacaciones voy a mirar el hotel y me ponen que mis vacaciones están canceladas. Casi me da un infarto a una semana, llamo y me dicen que habrá sido un error y me ofrecen el mismo hotel con los mismos días más caro!!! Claro su estrategia es sacar más tajada!!!!! Me tuve que aguantar y pagar 100 euros más porque ya teníamos actividades contratadas y todo lo que me ofrecían era más caro! Y ya habías pagado una parte!! Así que conmigo bien se han cebado!"
17,1,"Booking un desastre totalBooking un desastre total. He tenido un problema con una reserva y llevo un dia entero intentando hablar con alguien. Me piden mil cosas y nadie llama, y si llamo yo me piden numero reserva y pin, se lo doy y ahi no responde nadie. La ultima me dicen q llame a un telefono q habla en frances. No vuelvo a reservar nada con ellos"
18,2,"2772209270La confirmación de la reserva tenía la dirección del alojamiento, pero al recoger las llaves nos mandaron a otro lugar. La respuesta fue que esa es el area, pero no es así, especifica claramente dirección alojamiento. Siendo tres personas solo había una toalla y solo para dos persones, al reclamar nos dijeron que el día siguiente ya nos traerían. El problema es que dos personas tuvieron que usar media toalla cada una para la ducha. Ni siquiera había toallas para la cara. Al día siguiente dejaron tres toallas pequeñas."
19,1,"Hay que ser sinverguenzasHay que ser sinverguenzasPara publicar una reserva a un precio, y anularla ellos por si solos.No tienen verguenza ni ellos ni el hotel restaurante la villoria en medina sidoniaVergonzono el servicio booking y el de este hotel, se han puesto de acuerdo para pedirne la clave de la reserva y entrar ellos y anularla gratis con mis propios datos."
20,1,"Realmente son unos estafadoresRealmente son unos estafadores. Compré dos vuelos a Manila y no me informaron bien de lo que suponían las escalas. En la misma reserva pone que si cancelo antes del 2 de agosto me reembolsan todo el dinero con una penalización de 190€, al día siguiente la penalización sube al doble. Les llamo y me dicen que es un error, que el reembolso es de 0%, aunque la aerolínea dice que el reembolso es del 100%. Sigo esperando y viendo los comentarios me espero lo peor.NO COJÁIS VUELOS CON BOOKING...!!"
21,1,"Empresa sin calidad humanaEmpresa sin calidad humana. Mi experiencia no ha llegado a ser experiencia, porque despues de ser aceptada mi reserva y confirmada, tengo mis papeles, me dice el hotel,  que ha habido un error en el precio y que anulan la reserva de forma unilateral, sin mas y me dejan en la calle con dos menores, una horas antes de la entrada, por supuesto con el beneplácito de booking que no hizo nada por resarcir esta situación, que ni tan siquiera se querian poner en contacto con nosotros, tuviemos que establecerlo por esta parte y nos enseñaron la puerta de salida. Piensen en la calidad humana de booking."
22,1,"Me cancelan una reserva un mes después de tenerlaDespués de tener una reserva hecha durante un mes para una estancia en londres, me la han cancelado por overbooking. Ademas me sugieren como estancia similar una opcion q cuesta 10 veces mas y me indemnizan con 25€ si a la vuelta presento una factura q tenga todo desglosado. Ese servicio esta dando booking. Lo estoy comentando con mi entorno y parece q no es un caso aislado."
23,5,"Siempre cumpleLlevo decenas de reservas a través de booking y nunca he tenido problemas. Es más, el par de veces que he contactado con su soporte me han atendido perfectamente.No entiendo como es posible que tengan un 1.2 de media"
24,1,Lo peor de lo PEORLo peor de lo PEOR. Soy propietario de Apartamentos Turísticos y Booking no filtra comentarios que hacen daño ni tampoco ayudan a resolver el problema de acosadores por internet
25,5,Confío en Booking.comConfío en Booking.com. He tenido problemas con la reserva de dos apartamentos en Londres que no eran lo que decían ser. He cancelado la reserva sin derecho a devolución por estar en el límite del tiempo y Booking.com me ha ayudado a solucionar el problema.
26,1,"No hay quién se aclareNo hay quién se aclare con esta aplicación, ingresas los datos para hacer la reserva y cuando buscas cambia todo y tienes que volver a poner los filtros otra vez. No lo ponen fácil, no voy a reservar nada en esta página y visto las opiniones de otras personas menos."
27,1,"Reservo para un díaReservo para un día, 250€ lo cobran y confirman, al cabo de dos horas mail del propietario que no, que un día no reserva que está mal puesto en booking.com, cancela mi reserva porque le da la gana, pero booking.com ha cobrado al momento, y el dinero no lo devuelven hasta pasados doce día cuando es culpa de ellos y del propietario. Recomendación hacerlo con las propias páginas de los hoteles, porque estos son jetas con mayúsculas y encima de cobrar anticipado a los dos segundos, tardan luego dos semanas en abonarlo."
28,1,Falsa ayuda de BookingBooking  Intente anular una reserva apenas una hora hora después de formalizar. Ni caso. Se han pasado la pelota de Hostal Sol de la Vega a Booking con el resultado de que me han cobrado una habitación que no se ha utilizado y que además sabían que quedaría sin utilizar. Tiempo perdido y ha sido lamentable el peloteo entre Booking y Hostal Sol de la Vega diciendo que la culpa es del otro. Muy mal Booking y muy mal Hostal Sol de la Vega.
29,1,"Auténticos comisionistas de guante…Auténticos comisionistas de guante blanco.No aconsejo reservar a través de ellos, mi experiencia, tras reservar con un mes de antelación 4 apartamentos en el hotel vístamar de Benalmadena, para 4 familias que no se conocen, a apenas 24 horas de la estancia me dicen que el hotel cierra, te envían un email (aquel que no esté conectado al correo 24h se encuentra la sorpresa ya allí), tras varias llamadas a teléfonos de pago nos indican que nos ofrecen 2 apartamentos (en vez de 4) para los 12 ( como he dicho familias que ni se conocen) se le expone y su solución es lo tomas o lo dejas. Si pides que te pasen con el departamento de reclamaciones te indican que no tienen.Por supuesto grabé la conversación y mañana mismo la pongo en manos de la OCU."
30,1,"Villa Sa Torre en Ibiza-no se dejen engañar por las fotografiasl anuncio eb…Villa Sa Torre en Ibiza-el anuncio eb lanpagina de booking y la realidad es pura coincidencia. Falta de higiene(dudo que pasen ninguna inspección de sanidad) deberian quitarlos de la pagina de booking, se anuncia como ""villa compartida"" y es un albergue pero muy y muy sucio y precario. Nos arruino las vacaciones, no teniamos opción de cambio, ni tiempo ni dinero."
31,1,Me están engañando con un reembolso que…Me están engañando con un reembolso que me corresponde por anular un viaje por causas médicas. Alegan que Iberia no lo acepta e Iberia me indica que no es cierto. Ojo que Booking cuando tienes un problema se desentiende y te manda a pelear con una tercera empresa que se llama GOTOGATE y además de prestar una atención horrible sólo atienden en inglés.
32,1,"estafaUna estrella porque no puedo darle 0.Hice una reserva a traves de su web, me llega el cargo de la misma cuando se supone que no habia que pagar nada hasta el dia de la llegada. Además con cancelacion gratuita. Me dicen que debo ponerme en contacto con el establecimiento final para confirmar la reserva, aunque en su mismo portal me da como confirmada sin problema.  El mismo dia me llega el cargo del importe y la canelacion de la reservba. A dia de hoy puesta la reclamacion desde hace muchos dias me dicen que el problema es con el establecimiento final. Les comento que como puede cobrarme el etablecimiento final si los datos de la tarjeta se los doy a Booking. He mandado la denuncia policialporque tiene pinta de estafa pero no dan ni una sola respuesta. A todos los que vayais a mirar por booking os recomiendo que no lo hagais."
33,1,"Cuidado con los preciosLlevo años reservando en Booking, y hace tiempo realmente los precios eran buenos, así que terminas confiando en el coste asequible de la página. Hoy tras hacer dos reservas, descubro que de la web del destino a la de Booking existe una diferencia de 200€ de más. Mucho cuidado... Comprobad precios!!!"
34,1,"Servicio a el cliente no existeServicio a el cliente en booking no existe. Busco y rebusco y todos los enlaces me mandan a el Centro de ayuda. Tengo dos reservas que nunca me han llegado ni confirmado. No sé si las tengo, y tampoco me sale opción a contactar a el host. Intento buscar para ponerme en contacto con el Customer service team de Booking pero no hay manera. Dicen que tienen agentes 24H pero no te indican como acceder a ellos. Y eso que soy Genius Level 3 que include live chat 24/7 con support team"
35,1,"DECEPCIONANTEDECEPCIONANTE. Una empresa de tal calibre avalando a ladrones. Hay más anuncios falsos que reales.Lamentablemente me han engañado. Se lavan las manos cuando uno de los alojamientos te engañan, se quitan del medio y no dan solución alguna ni alternativa."
36,1,"HORROROSOHORROROSO, Estafada,  unos verdaderos incompetentes se hizo reserva y pago mediante esta página en un hotel BENETUSSER en Valencia, a la hora de pedir la factura puesto que era viaje de trabajo, ni Booking ni el Hotel me la facilita, alegando que trabajan con un tercero que ni se quién es esa empresa, y que le pida la factura a ese tercero, me parece vergonzoso, yo pago a Booking, los terceros o cuartos me dan igual es problema de gestión de ellos, los clientes no tenemos que pagar la incompetencia de esta página web.POR FAVOR NO RESERVEN SI ES VIAJE DE TRABAJO SE QUEDARAN SIN FACTURA. Con la consecuencia que la empresa al no tener la factura no se lo pagarán."
37,1,"Booking no responde. Booking se lava las manosCompré en Booking un vuelo para dos personas desde Ámsterdam a España, para viajar primera semana de mayo 2023. En línea aérea Iberia. Mi hijo mayor enfermó y tuvimos que quedar haciendo exámenes médicos por una semana completa. Hicimos cambio de fechas por teléfono. Pagué muy caro para tener derecho a cambios y reembolso. La nueva fecha del vuelo de Iberia quedó para diciembre del 2023. Después he recibido una carta de Iberia que ellos suspenden sus vuelos en las fechas seleccionadas para Diciembre de 2023. He solicitado el reembolso de mi dinero. Me lo niegan y dicen que debo contactar a Booking. Llamé y he escrito varias veces a Booking y me dicen que debo contactar a Iberia. Iberia me envía nuevamente a Booking. Tengo respaldos de lo que dice la compañía aérea y lo que dice Booking. Nadie se hace responsable,  nadie quiere retornar mi dinero 716, 63 € Quiero pedir ayuda si existe algún organismo fiscalizador de la UE? porque esta empresa Booking cobra por anticipado y después te abandona totalmente con la atención al cliente en la post venta."
38,1,No pageis nada por booking A mi mujer…No pageis nada por booking A mi mujer le han cobrado 2 veces el mismo apartamento y todavía está esperando la devolución los ha tenido que denunciar son unos estafadores
39,1,"EstafaReserve unos apartamentos con meses de antelación, por un error en la tarjeta me cancelan mi estancia a 2 días de alojarme con niñas pequeñas, me mandan un e-mail en el que se me da un plazo para poder reactivar el pago y cuando voy hacerlo, me dicen que ha caducado, cuando aún estaba a tiempo (caducaba el enlace a las 12 de la noche y llamé a las 3 de la tarde)Después de hablar con más de 7 agentes me dicen q es loq hay, qse ha cancelado la reserva y q si quiero q la reserve pero al precio actual (el doble)Llevaba años cogiendo viajes por esta empresa pero visto el desentendimiento y la estafa no volveré hacerlo"
40,1,"LA PEOR EXPERIENCIALA PEOR EXPERIENCIA, BOOKING NO ES UNA PLATAFORMA RECOMENDABLE, MENOS PARA SER ANFITRION, ELLOS NO PROTEGEN A LOS PROPIETARIOS, MANDAN CONFIRMACION DE RESERVAS SIN TENER NADA DE INFORMACION DE LOS HUESPEDES, NI UNA TARJETA DE CREDITO, NI UN TELEFONO VERIFICADO. EL SERVICIO AL CLIENTE ES PESIMO, NADIE RESUELVE NADA, DICEN QUE LLAMAN PARA CONFIRMAR QUE UNO ES EL USUARIO Y NUNCA LLAMAN, NO SE HACEN RESPONSABLES DE SUS ERRORES. NO TIENEN RESPETO. MI CASA LA DEJARON UN DESASTRE, NO ME PAGARON Y APARTE LLEVO 6 DIAS TRATANDO DE TENER UNA RESPUESTA Y UN TRATO RESPETUOSO POR PARTE DE ELLOS. LO PEOR QUE HE EXPERIMENTADO EN UNA PLATAFORMA.THE WORST EXPERIENCE, BOOKING IS NOT A RECOMMENDED PLATFORM, LESS TO BE A HOST, THEY DO NOT PROTECT THE OWNERS, THEY SEND BOOKING CONFIRMATION WITHOUT HAVING ANY INFORMATION ABOUT THE GUESTS, OR A CREDIT CARD, OR A VERIFIED PHONE. CUSTOMER SERVICE IS TERRIBLE, NO ONE SOLVES ANYTHING, THEY SAY THEY CALL TO CONFIRM THAT ONE IS THE USER AND THEY NEVER CALL, THEY ARE NOT RESPONSIBLE FOR THEIR MISTAKES. THEY HAVE NO RESPECT. MY HOUSE WAS LEFT A DISASTER, THEY DIDN'T PAY ME AND BESIDES I'VE BEEN TRYING TO HAVE AN ANSWER AND RESPECTFUL TREATMENT FROM THEM FOR 6 DAYS. THE WORST THING I'VE EXPERIENCED ON A PLATFORM."
41,5,"Se cumple lo comprometidoSe cumple lo comprometido, precios bajos, sistema fiable, explicaciones claras y concretas, dejan pocas dudas abiertas, sencillez en la contratación, buen soporte y atención al cliente"
42,1,"Nefasta experiencia en el alquiler de un cocheSiempre hemos tenido buenas experiencias en las reservas de alojamientos, pero hoy, después de alquilar un coche con seguro, al llegar nos piden 1050 euros de franquicia más los 100 euros de depósito.  En ningún momento aparece en las condiciones que contratamos estos pagos. Por lo tanto no hemos aceptado el coche y pondremos una reclamación en la agencia del consumidor. No recomiendo a nadie que alquile jamás un vehículo con booking."
43,1,Cobro de boleto dobleLa demora en el envío de la confirmación provocó que me cobraran doble un vuelo del día 17 de junio del 2023 de Nuevo Laredo a México. El cobro de $1567.36 aparece en mi estado de cuenta con la clave 306501117716454347: 3166020982 BOOK NL.Estas son las claves que aparecen en mi estado de cuenta. Solicito la devolución o un boleto abierto.Espero respuesta. Le informo que no me enviaron confirmación por correo del vuelo solo el descuento en  tarjeta por favor espero respuesta.
44,1,"Se ríen de unoMe cambiaron el vuelo, llamo a Air Europa y me dicen que me habrían ubicado en otro sin problema si no fuese porque ya se había confirmado el cambio, que me ponga en contacto con Booking.Llamo y me deriban al departamento de cambios, que es otra empresa con sede en India que solo atiende en ""inglés"".Después de media hora de llamada consigo que me pongan un vuelo para el día siguiente, supuestamente me van a enviar un correo con todos los detalles (todo esto 10 días antes del vuelo en cuestión).No llega nunca el correo, vuelvo a llamar y supuestamente mi solicitud está en curso pero como quedan muchos días tienen prioridad los casos urgentes.Sigo sin noticias, hasta que me llega un correo de que está en trámite pero sin ningún cambió.A todo esto yo cada 2 días llamando a Booking sin darme solución.El último día ya llamo desesperado diciendo que tengo el vuelo en menos de 24h, me vuelven a derivar al departamento de cambios en inglés y me dicen que claro, menos de 24h antes del vuelo ellos no pueden hacer ningún cambio... Durante 10 días perdiendo el tiempo para que se rían de uno... Deplorable nunca más.vuelvo a comprar vuelos con terceros, siempre directamente con la aerolínea"
45,1,Reclamas tu dinero de cancelación.  Ni caso.No tienes donde reclamar.Las devoluciones de las cancelaciones escribes y no contesta nadie.Fatal todo NO LA USARE MAS.
46,1,No escojáis esta compañíaMe cancelaron el vuelo a último momento y además ni puedes contactar con ellos si solo hablas español ya que solo hablan ingles. También no dan mucha información sobre como se va a reembolsar el dinero que he pagado.
47,1,"No sirve para nada hacer las reservas a…No sirve para nada hacer las reservas a través de esta web o app. Sí tienes un problema con el alojamiento te las tienes que apañar con ellos directamente y si el alojamiento no te contesta o da la callada por respuesta, pues te aguantas. Se puede usar para buscar los alojamientos xq resulta útil, pero después hacer la reserva directamente con el alojamiento, que sale al mismo precio y como no han tenido que pagar comisión a nadie, te tratan mejor."
48,1,"Booking te deja tirado cuando hay problemasTe dejan tirado ante cualquier problema, no te solucionan nada, te mienten, para cubrirse, por mucho que explicas y documentas, siempre te envían la misma respuesta, que te pongas en contacto con el establecimiento, pero ellos te cobran y de ahí sale su comisión.  Vergüenza de empresa. No se la aconsejo a nadie."
49,1,Me han estafado 125€ y se han quedado…Me han estafado 125€ y se han quedado han panchos . La estafa ha sido por un coche de alquiler Tanto Booking.com como Hertz igual de sin vergüenzas y no me pasan la foto del supuesto golpe del coche será porque no la tienen ?? Porque es mentira ?? Panda de ……
50,1,"RIAD bleu du sud Mala gestión BookingHice una reserva en diciembre 2022 en este Riad que luego tuve que cambiar de fecha por motivos de visa y los mismos accedieron pero terminaron cobrando igual. Al llegar la fecha en cuestión (junio 2023) tampoco pude asistir por lo que contacte tanto con atención al cliente de Booking como con el Riad bleu di sud para recordarles que ya me habían cobrado parte de la estadia (al cambiar de fecha a junio aumentó el precio). Todo terminó siendo en vano pues los del Riad me volvieron a cobrar el monto total sin descontar lo ya abonado. Y los de booking teniendo pruebas de ello (chats, screenshot del pago, etc..) no se dignan en hacer nada y los del Riad obviamente no responden porque su intención en todo momento fue cobrar ambas fechas. Muy decepcionada de todo."
51,1,"Si tienes un problema con Booking…Si tienes un problema con Booking cuentaselo a Dios que te va a hacer el mismo caso que Booking. Tuve un problema con el cobro de una reserva, llamé a un número gratuito y te derivan a otro que te cobran 3€ el minuto, que me sale más barato pagarme el viaje a su oficina de Madrid y hablarlo con el gerente. Encima solo te resuelven el problema ahí, nadie te da solución. Peseteros."
52,1,"Me cambiaron el vuelo + de 12 hsMe cambiaron el vuelo + de 12 hs, el call-center en español se encuentra en India, cuando pides un cambio se fecha te dicen que el sistema no les funciona, luego de 3 hs me cambiaron el vuelo, lo del sistema caído era mentira...."
53,1,"QUE NO RESERVE NADIE CON BOOKING.…Parece mentira que una plataforma como Booking funcione así de mal. PENOSO.Imagino que al final dejaran de existir. No dan soporte técnico, al final es el Hotel el que tiene que solucionar los problemas. Por mas que llamas siempre te dicen lo mismo, nadie hace absolutamente nada.Cobran unas comisiones tanto a los clientes como a los establecimientos, que no se corresponden con lo pactado, puesto que no solamente es la propaganda que hacen, es mucho mas que todo eso, es compromiso y seriedad."
54,1,"Teníamos una reserva para tres noches…Estafa de BookingTeníamos una reserva para tres noches 30 mayo a 2 junio en Melia Vendome de Paris La primera noche , con mucho calor no funcionaba el aire acondicionado de la habitación , las dos noches siguientes nos pusieron en una habitación de menor categoría Una parte paga y cumple y la otra no cumple lo pagado y reservadoPedimos el reembolso correspondiente a Melia Vendome y a Booking y de acuerdo entre ellos dicen que no hay reembolso Una parte cumple con el pago , la otra no Es una ESTAFA y Mia Vendome y Booking son unos Estafadores"
55,1,"He reservado un alojamiento fraudulento a través de bookingLlevo muchos años usando Booking de forma satisfactoria, pero recientemente he tenido una experiencia muy decepcionante.Realicé la reserva de un alojamiento a través de Booking. El supuesto alojamiento me contacto por WhatsApp solicitándome datos personales, me llegó a proporcionar un link a una web similar a la de booking donde me solicitaba aportar los datos de mi tarjeta de crédito. No aporte dichos datos y contacté con Booking. Booking canceló automáticamente mi reserva sin dar mayores explicaciones.Tras contactar nuevamente con Booking me confirman telefónicamente que el alojamiento ya no está publicado, que el link era fraudulento y que se me iban a aportar alternativas en las fechas, ubicación y rango de precios de mi reserva. Unos instantes después me llega un correo de booking indicándome que lo sienten mucho pero que no me van a ofrecer ninguna alternativa a pesar de lo indicado por teléfono.Conclusión: mucho ojo con las reservas y un cero para booking: además de publicitar alojamientos fraudulentos en su plataforma dejan tirados a los clientes que han reservado uno."
56,1,"Mala experiencia relacionada con reservacion de vuelosBooking.com es un mal sitio para reservar vuelos,es un engaño,  despues de que es pago se desententiende de todo,ni aparece en la página de ellos la reservacion o algo relacionadocon este,lo unico es con paciencia y tiempo tratar de recuperar algo con la aerolínea donde se es bien atendido. No lo recomiendo."
57,1,"la garantía de cancelación, o el pago que sin autorización debitan de tu tarjeta, esta gente es especial: engaña y miente y la ocupe mas de 20 días ofreciendo descuento en la próxima y no es realofrecen servicio que no son reales, no se hacen responsables de una cancelación, y confunden para cometer error en la búsqueda por tanta publicidad e insistencia, existen otros sitios para tus viajes y hospedaje, por 32 días viajé en Italia, Albania, Montenegro y Croacia. y encontré mejores opciones con otros sitios, Ojo mucho Ojo con esta gente de holanda."
58,1,"ESTAFADORESReserve un apartamento con mi pareja, nos hicieron el cobro y después el apartamento nos canceló la reserva.Booking dijo que nos devolvería el dinero pero que tenía que hacer unos trámites, he ido ya tres veces al banco, cada vez me piden una cosa diferente, cuando se la mando me pide otra distinta y así llevo un mes.El banco me ha dicho que ellos saben perfectamente que el banco no puede reclamar un pago con tarjeta, que lo único que quieren es marearme.Voy a proceder a denunciarles por estafa.Espero que la gente entienda que tipo de gentuza es esta y cómo actúa en este tipo de situaciones, que no es otra que se me devuelva el dinero de un servicio QUE NO RECIBÍ."
