,Estrellas,Reseñas
22,1,"Gestión online PÉSIMAGestión online PÉSIMA. Hace como un año hice un pedido online y además de tardar muchísimo tiempo en enviarlo, cuando fui a recogerlo tuve que esperar más de 1 hora en que me lo entregaran. Decidí darles otra oportunidad y la historia se repite. Dicen que mi pedido ha llegado a tienda pero no lo localizan. No entiendo como una empresa como El Corte Inglés puede ofrecer un servicio online TAN MALO. Segunda y última vez que compro online."
23,1,"CORTE INGLES ES UN DESASTRE,NO SE COMO SIGUE ACTIVOEn relación al número  de pedido 2317584008565,hacer constar mi malestar ya que hace una semana que aparece como entregado y no me han entregado la camiseta ,me falta la camiseta del pedido.Sois unos desastres siempre igual ya no compro más, siempre problemas."
24,1,"Una estrella porque no hay menosUna estrella porque no hay menos, me envían un pedido en dos partes, la primera llega correctamente y la segunda se supone que me la entregan al día siguiente la empresa de transporte. Yo no recibo nada, no hay albarán firmado de entrega por mi ni tan siquiera mensaje de texto o correo del transportista de cuando lo van a entregar, llevo dos Medea reclamando a atención al cliente de El Corte Inglés y me dan largas. En la última llamada les solicito el albarán de entrega firmado y me dicen que se lo pida a la empresa de transporte. Eso si no me dan solución, se pasan la pelota de unos a otros y lo peor es que me han cobrado el recibo por el importe de un producto que yo no he recibido. Confiaba mucho en este empresa, me han decepcionado muchísimo y me han generado un estrés y ansiedad que dudo mucho vuelva a comprar aquí y mucho menos recomendarlo."
25,1,"Desastre en compras onlineCompre en Sfera hace ya 9 dias y no saben donde estan mis compras(2 pedidos exactamente). Llamo por telefono y su unica respuesta es que esta en agencia… es desesperante esta forma de trabajar. He pagado y no tengo nada, un autentico desastre el sistema online"
26,1,"Dos pedidos hechos y dos q no llegaron…Dos pedidos hechos y dos q no llegaron nunca haces mil llamadas y no te dan solución no recomiendo este servicio en absoluto,no cogen el tf no t llaman con contestación tu pagas pero no t dan solución.un auténtico horror de servicio sin duda compra en Amazon sales ganando almenos el paquete llega."
27,1,"La compra online del corte ingles es un…mojonLa compra online del corte ingles es un auténtico camelo. Dan 3 opciones de entrega de los productos:recogida en tienda (en la que a ellos les parece)click & collect (en la que ellos dicen... será en Madrid o Barcelona, los de provincia estamos Jo***dos)entrega en domicilio pagando (en mi código postal a 35 km de un corte ingles no entregan; es de coña)y si quieres ir a la tienda a comprar el producto directamente te dicen que no lo hay y que puedes ir a otra comunidad autónoma...no sé si está incluido el billete y demas...en fin, señores del corte ingles, modernícense un poco o no ofrezcan productos que no pueden hacer llegar al cliente."
28,1,"Experiencia con El Corte Inglés fatal…Experiencia con El Corte Inglés fatal llevo un mes esperando un pedido pues no me llega el corte inglés dice que hasta que el mensajero no quiera traerlo tengo que esperar pues tampoco puedo anular el pedido puesto que ellos dicen lo han enviado así que lo único que puedo hacer es rezar para que algún día me llegue y no perder 65,99€"
29,1,"33 días esperando un tv y continúa, .....He pedido una televisión el 26 de mayo de 2023, a día de hoy no me han dado respuesta. 33 días después no se han dignado a informarme, solo me han ofrecido un cambio de modelo, que me impedía disfrutar del pago a plazos de paypal que yo tenia establecido, y aduciendo por su parte que ellos no pueden hacer nada. el servicio de atención cliente es una pesadilla."
30,1,"La atención al cliente pésima te tratan…La atención al cliente pésima te tratan como si fueras bobo , vaya prepotentes y encima no te dan solución además de que te hacen esperar al teléfono 10 minutos después de colgarte varias veces  , con lo bien que funcionaban antes."
31,1,Llevo 20 dias esperando un pedido que…Llevo 20 dias esperando un pedido que se supone que entregaban en 7 días. No me ofrecen información sobre la llegada del material. Una gestión nefasta de la web.
32,1,"El Corte de Bilbao 💩💩No hagais la tarjeta de el cortingles!!me la robaron y pagaron con ella compras de 1800euros y no se hacen cargo de la faena!Eramos clientes vip,y porque estos sinverguenzas se quieran lavar las manos por no pedir acreditacion a la hora de pago con su tarjeta de compra van a dejar de ganar unos cuantos euros al año,que no se dan cuenta que no son los unicos en bilbaoque venden ropa,joyas y colonias,vinos,jamones y cosinas delicatesen!?pues a otra cosa mariposa!se acabó gastar en este centro de mangantes"
33,1,"Juegan al desgaste para q acabe tirando la toalla en una reclamación.Yo ahora mismo tengo una reclamación interpuesta por Facua por negarme el derecho a desistimiento una compra online y cumpliendo todos los requisitos q me lo permiten. No solo por negarme el derecho sino por hacerme perder tiempo y tiempo en llamadas, esperas etc en las q da la sensación de q le están tomando a uno el pelo para q desista. Es curioso q El Corte Inglés se pregunte porque cada vez vende menos pero a los cuarto clientes fieles q quedábamos nos están echando a patadas."
34,1,"Ni producto en stock, ni plazo de entrega fiable. Tienda online tercermundista.El 26 de junio hago un pedido por dos bolsos. La entrega prevista el 28 de junio uno de ellos y el 3 de julio el otro. Primer e-mail (27 de junio): retraso del 28 al 30 de junio el primer bolso, el segundo se queda en el tres de julio. Segundo e-mail (28 de junio): retraso del 30 de junio al 1 de julio. El segundo previsto el 3 de julio. A cinco de julio sin noticias. Entro en el pedido en la web, y el primer bolso previsto para el 18 de julio, el segundo ni tiene fecha prevista de entrega. Es vergonzoso que una empresa como ECI no sea capaz de conocer sus stocks, informar con fiabilidad a sus clientes y enviar los artículos a tiempo. Desde luego el servicio online es tercermundista. Debe de ser que les gusta perder clientes."
35,1,"MUY MALA EXPERIENCIA INSTALACION AIRE ACONDICIONADO EL CORTE INGLES ALCALA DE HENARES…MUY MALA EXPERIENCIA EN EL CORTE INGLES ALCALA DE HENARES  CON UNA INSTALACION DE AIRE ACONDICIONADO, NO FUNCIONA LA INSTALACION Y NO SE HACEN RESPONSABLES......NO SE OS OCURRA INSTALAR NADA CON ELLOS.....ESTAIS VENDIDOS."
36,1,"Los nuevos nazisLos nuevos nazis, aplicamos a la tarjeta el corte inglés, luego de que casi durante 5 años nos persigan en cada puerta de acceso para aplicarla, 45.000 euros de nómina, propietarios sin hipoteca, 44 años de Edad, ciudadania española, jamás una cuenta impaga o fuera de término, clientes AMERICAN EXPRESS platinum... RECHAZADA !!! claro, olvide aclarar que nacimos en latino américa... seguramente tendrán éxito en BERLIN , un asco ... dejaremos de ir de compras para siempre"
37,1,"soy cliente y quiero poner una reseña…soy cliente y quiero poner una reseña absolutamente negativa, producto que no llega ni en día , ni en semana,  imposible contactar ni anular pedido, simplemente invisible al sistema,  espero tener poco mas que ver con su negocio"
38,1,"NO COMPREN EN LA WEB DEL CORTE INGLÉSMuy lamentable. Me cobraron 35€ por el ""montaje"" de un sofá, pero el montaje consistió exclusivamente en sacar el sofá del paquete, no había nada que montar. Puse una reclamación el 12 de mayo para que me devolvieran los 35€ y, pasado un mes, no me habían contestado. Tuve que recurrir al mediador Confianza Online para a ver si así contestaban a mi reclamación. Sutió efecto, mes y medio más tarde han reconocido que efectivamente el sillón venía montado y me han devuelto los 35€. ¿No es esto un intento de estafa en toda regla? Además, tuve bastantes problemas con el servicio de transporte. NO COMPREN EN LA WEB DEL CORTE INGLÉS, ES TODO DESASTROSO."
39,1,Corte Ingles Supermedercado Sabadell.Corte Ingles Supermedercado Sabadell.Atención al cliente ultimamente !! 0  !!Reclamas y en lugar de atenderte te toman el pelo!!!
40,1,El corte inglés no se parece al que era…El corte inglés no se parece al que era ni de lejos pésimo servicio de atención al cliente no veo manera de contactar con un servicio que te te dan un teléfono para llamar y no lo coge jamás compraré en esa superficie habiendo otras online mejores como Amazon y diversas plataformas de pago online estoy muy descontento un servicio malísimo el corte inglés de avenida libertad Murcia
41,1,"No entregan los paquetesNo entregan los paquetes, les dejan hacer a MRW lo que le sale las narices y encima es el cliente el que tiene que andar llamando a todos lados para saber que pasa con el paquete....para que al final te digan que el paquete no se entrega y que ya te devolverán el dinero, pasados unos días claro...NO RECOMIENDO COMPRAR EN EL CORTE INGLÉS!!! Poco profesionales"
42,1,"Pongo una estrella por el uso de plagio…Pongo una estrella por el uso de plagio en el cartel de conguito, porque eso lo inventé yo no sé cómo lo ves.Gracias por su atención"
43,1,Mal servicio y una calidad deplorable. Venta onlineEs una verguenza como una empresa como EL CORTE INGLES se permita dar una imagen tan lamentable. La venta online es una tomadura de pelo. Compras mercancía defectuosa y la pagas como nueva. Antes era una empresa seria ahora se ha convertido en una empresa de 3 clase.  Compre un armario el agosto pasado que vino defectuoso  y no me lo quieren cambiar a estas fechas
44,1,El Corte ingles sin garantíaEl Corte ingles debe de cambiar radicalmente. Ya no es el que era ni se le asoma. Cuidado con comprar algo y pensar que tienes garantía de devolución.Te ponen muchas inconvenientes. He comprado unos auriculares de alta gama que están mal diseñados y no me devuelven ni el dinero ni tampoco por otros. A mí ya me han perdido como cliente.Os dejo esto para que lo sepáis. No les puede sorprender que cada vez vendan menos
45,1,"Cuidado con los pedidos online con el…Cuidado con los pedidos online con el Corte inglés !!! Tras mandarme unos zapatos en dos ocasiones y en malas condiciones las dos veces, y la tercera ni llegar a tiempo, sin ni siquiera avisarme. Se han quedado con 10 euros por la cara, cobrándome dos veces los gastos de envío. Llevo 2 meses pelando con llamadas y mensajes para que lo solucionen, y aquí sigo, sin zapatos y sin el dinero que me gasté en una  gestión de vergüenza. Lamentable de verdad. Me parece de rastreros. No me esperaba algo así de una empresa con el CORTE INGLÉS. VERGONZOSO"
46,1,"Y aún se preguntan porque va malY aún se preguntan porque va mal? Era una excelente tienda con ropa de calidad, en la actualidad solo hay trapos de mercadillo a precios de alta Costura, Los envíos son catastróficos, lo que te tenían que llegar en dos días tarda dos semanas, y así suma y sigue. Que pena que una patética  gestión se haya cargado de esta manera todo el buen nombre de estos almacenes."
47,1,"Servicio nefastoHe comprado un lavavajillas Hisense, está a nombre de mi mujer quien fue la que se acercó al centro comercia,lo tengo instalado y desde el primer día no funcionó llamas a la tienda de mesa y López en Las Palmas y no cogen el TF, he hecho varias denuncias en atención al cliente y no hay solución y así llevo 17 días. Muy defraudado con mi compra en este establecimiento."
48,1,"El Corte Inglés seguros... Una y no másMe hicieron una oferta por un seguro de moto, diciéndome la asesora, que si encontraba otra mejor, o si renovaba con mi compañía, podía cancelar esta antes de que entrara en vigor. Aviso por escrito de que la cancelen y no me la cobren, que he renovado con mi actual compañía, y no solo ni siquiera contestan (para vender fueron muy amables), sino que, sin haber firmado yo póliza ni documento alguno, me cobran el seguro. (Con Mutua Madrileña, directamente contratando con ellos sin mediar El Corte Inglés, hubiera sido 60 € más barato).El Corte Inglés seguros, una y no más."
49,1,"Devolución imposivle15 veces me he puesto en contacto con ellos, llevo 34 días sin que me recojan un pantalón, para que por fin, pueda tener mi devolución. Un desastre."
50,1,"malísima experienciamalísima experiencia, tengo un colchón equivocado, he reclamado 100 veces y no lo recogen ni lo reembolsan, ni tan siquiera responden a la reclamación¡¡¡¡no compren on line en el corte inglés¡¡"
51,1,"Son unos estafadoresSon unos estafadores. El día 30 de junio (ayer) a las 7.28 de la mañana hago un pedido online para recoger en tienda (en el Corte Inglés de Peincesa) a lo largo del día de ayer.... A las 19.00 de la tarde, el familiar encargado de recoger el pedido se encuentra con la noticia de que AUN está en preparación..... Hoy sábado les mando correos para que me digan cuan es el estado del pedido. Nadie me contesta. Más de 1 hora al teléfono escuchando tono tras tono, nadie coge el teléfono... nadie me explica nada. Finalmente en Incidencias (a las 13.30 del mediodia)  me dicen que no hay stock.... Ellos ofrecen el servicio de entrega en el día con productos que no tienen.... y sin embargo desde el minuto uno tienen mi dinero en su poder. Es un regalo de cumpleaños que quería que la persona lo tuviera hoy... finalmente lo más ""seguro"" es que llegue el martes día 4 de julio. ESTAFADORES Y MISERABLES. El lunes haré una reclamación en CONSUMO. De nada sirven las reclamaciones en su web. En enero me hicieron lo mismo... ""venden"" productos sin tenerlos....Y luego se quejan de que AMAZON les quita clientes.... OS LO MERECEIS, PANDA DE LADRONES"
52,1,"Si vas a hacer una boda, NO lo hagas con Boda Mas de el corte inglesSi vas a hacer una boda, evita hacerlo con el corte ingles. La pagina web de boda mas es una verguenza, el servicio al cliente no tiene idea y esperas por horas a que la responsable se aclare con un tecnico, no resuelven los errores que reportamios por meses. La lista de problemas de boda mas es- La web NO tiene un buscador de productos, tienes que ir uno a uno, - Es imposible buscar en la pagina normal de elcorte ingles y buscar el producto en la pagina de boda mas- Algunos regalos comprados por los invitados no estan disponibles, y desaparecen, nadie sabe cuales son- es imposible registrar a novio y novia en el sistema, solo uno de los dos puede crear la lista de novios.- el servicio al cliente, despues de llamados y llamados, dice mande un correo con el reclamo y la respuesta es vaya a la tienda....Si se casa, no lo haga con el corte ingles."
53,1,"Tarjetas de descarga que no llegan …El viernes día 2 de Junio compré dos tarjetas regalo de descarga digital de Blizzard, cada una 50€.Se supone que a los minutos te llegan los códigos de activación, a día de hoy 5 de junio, más de 72 horas después sigo sin recibir nada. He llamado me indican que tienen una incidencia peor no me permiten cancelar ni poder recogerlo en centro. La única opción que te dan es esperar es que solucionen el problema, cuando no saben. Totalmente decepcionado, no ayudan no dan soluciones, eso si, ellos tienen mis 100€"
54,1,Compre un colchon hace unos meses puse…Compre un colchon hace unos meses puse una reclamación que no podía dormir alas Alós 7 meses me envían un perito y me dice que el cochon no está mal es una mala sesión a la hora de comprarlo que ese no era para mi .pues voy a reclamar al corte inglés y el gefe de sección me dice que ellos no son fabricantes son meros tramitadores y ellos no se hace cargo del cochon no comprar no se hacen cargo de nada son impersonal y muy malos comerciantes ya que los no se hacen responsable reclaman a la marca del colcho y encima me dice que es mucho tiempo cuando yo reclamé enseguida y ellos tardaron en mandarme un perito tardó casi 5 mese en venir también quedó en llamarme y estoy esperando. A y el colchón vale 1500 .mi consejo que compréis en tiendas de pueblo son mejores y mejor servicio
55,1,Compra online de penaTe indican unos plazos de entrega que después es muy raro que cumplan. No se retrasan 1 o 2 días… se retrasan hasta dos semanas. La atención en tienda también deja mucho que desear. Normal que estén cerrando
56,1,Un mes para enviar un pedidoHan tardado un mes enviar un pedido (una piscina hinchable para bebés) ha estado tres semanas en el estado de pendiente de preparación.
57,1,"Compre una TV y en la web ponía que era…Compre una TV y en la web ponía que era 144hz al llegar a casa me doy cuenta de que no es cierto, que es a partir de 55"". Me han rechazado varias veces la devolución porque decían que no era cierto que lo habían mirado... Y yo con la ficha técnica en la mano... Al final han venido a buscarla eso sí, solo si yo pagaba 30€ de portes. No tengo tele y he perdido 30€... Ojito con la compra online con estos mafiosos."
58,1,"NO COMPREIS EN EL CORTE INGLESCompre en su web, una bicicleta el dia 22-06-23 para el cumpleaños de mi hija el dia 01-7-23.Se comprometieron a que la tendria en mi casa el dia 29-6-23.Hoy dia 1 de julio (11 cumpleaños de mi hija), y sigo a la espera de la puñetera bicicleta. A mi que no me esperen NUNCA MAS en El Corte Ingles. Es una vergüenza. Por vender una mísera bicicleta. Y GLS (su empresa de transporte) mas de lo mismo. Esta misma tarde me voy con mi hija a una tienda seria (mo como el timo de El Corte Ingles) y se la compro."
59,1,No comprar teléfonos o algún aparato…No comprar teléfonos o algún aparato electrónico.  No admiten devoluciones.  Aunque cumplas el plazo de 15 días.  Muy mal trato la señora del servicio técnico y jefe del departamento de electrónica Decepcionado 😞 😡.  No recomiendo.  Le daría 0 estrellas
60,1,"Envío nefastoHice un pedido con varios artículos y me Dan varias fechas de entrega. En algunos, concretamente, de la firma Pepe Jeans, me van retrasando la fecha. Me llama la agencia ayer que si lo había recibido, hablo con atención al cliente, nada..me llama la agencia, ni idea de lo que pasa. Resumiendo, 9 días y las prendas que compre con descuento aun no han llegado y las necesito para salir de viaje mañana. Me tocará comprar lo que sea rápido y sin rebaja. El Corte ingles escribirá..lo sentimos mucho y tal..pero si hubieran querido.ayer habría tenido mi pedido urgente. En resumen, EL SERVICIO DE ENTREGA ES NEFASTO EN EL CORTE INGLES, no espereis q la fecha de entrega será la que dice cuando pagas..la mandaran cuando quieran. Muy triste."
61,5,"NEFASTO CORTE INGLES- BANCO SANTANDERPorque me parece de gran utilidad publica. El Corte Inglés- Banco Santader atenta contra su origen e historiaSinopsis de BIOGRAFIA DE EL CORTE INGLES (6ª ED)Este libro es distinto desde su origen. Su autor, Javier Cuartas, investigó durante diez años los orígenes y la historia de una de las empresas privadas españolas más populares y prestigiosas, los almacenes El Corte Inglés.Del libro se imprimieron veinte mil ejemplares, publicados por una prestigiosa edi­torial, pero, misteriosamente y por razones no aclaradas, nunca Ilegaron a las librerías. Los lectores no pudieron comprarlo Iibremente."
62,2,"El Corte Inglés ya no es lo que eraEl día 21 de abril compré un aire acondicionado, me dijeron que la instalación sería a finales de mayo porque había mucha demanda, me pareció razonable y contraté la instalación. El papeleo quizás demasiado largo y pesado, pero bueno…Lo malo es que me llaman a mediados de mayo y me dan fecha para la instalación el 29 de JUNIO. Un mes más tarde de lo previsto. Y encima me quieren echar la culpa a mi porque dicen que me habían llamado y no contesté el teléfono… ¿Esta gente sabe que hoy día hay contestadores?Total, que primero te enganchan y luego incumplen lo prometido.Antes El Corté Inglés era un 10% más caro que otros sitios pero a cambio te garantizaba fiabilidad. Ahora sólo te garantizan que son un 10% más caros."
63,1,"En el día de hoy me han cancelado la…En el día de hoy me han cancelado la tarjeta y la de mi mujer ""por política comercial y de asunción de riesgos"". Pensé que habría sido por algún hipotético impago o similar, pero no, lo han hecho sin motivo alguno. Excelente política comercial la de estos señores, que te cancelan la tarjeta sin ninguna razón. Obviamente, no volveremos a comprar ni en El Corte Inglés, ni en Supercor, ni en Hipercor, etc. Curiosa forma de competir con Amazon..."
64,1,"DESASTRE en servicio tecnicoEsta empresa actualmente no tiene nombre ni relevancia ... Sus productos son de una categoría muy mala sus marcas como HP actualmente muy bajas , no prometen sus plazos establecidos y su servicio técnico directamente no trabaja. No es recomendable comprar nada de informática en estos establecimientos"
65,1,"Compre en tienda un monitorCompre en tienda un monitor, dudaba entre dos, compre el mas caro pensando en que su lema era, si no te convence te devuelven el dinero,y de hecho viene en la parte trasera del ticket. Pero no estuve satisfecho, fui al corte ingles a los pocos dias y me dijeron que no me devolvian el dinero"
66,1,De vergüenza compro en los 8 días de…De vergüenza compro en los 8 días de oro con la garantía de que en 48 horas lo tengo en casa a pasado un mes y aún no lo e recibido llamo atención al cliente el cual te cuelgan y luego te llaman ellos que te vuelven a dejar en espera y eso cuando te la devuelven porque después de ponerle la hoja de reclamaciones ya ni siquiera me devuelven la llamada y nadie me da explicación de nada.
67,1,"Ni artículo ni dineroCompré online un pantalón, la fecha prevista de entrega era el día 2 de marzo, pero dos meses después seguía sin haberlo recibido. No querían devolverme el importe, me ponían pegas para hacerlo, pero ante mi insistencia dijeron que lo hacían. Han transcurrido ya varias semanas y no he recibido el abono. Se lo he comunicado por escrito y no contestan. Conclusión: Corte Inglés nunca más,  evidentemente han perdido un cliente."
68,1,"Mayúscula ineficienciaIncreíble llevo 2 horas aquí en el CI Diagonal Barcelona y no he podido comprar un aire acondicionado, solo un empleado, más de media hora con cada cliente nunca pensé que aquí fueran tan ineficientes"
