,Estrellas,Reseñas
10,1,"EXIJO LA RESPUESTAHolaCompré un pasaje Lima-Madrid y se canceló en noviembre de 2022 a horas de salir por un accidente en el aeropuerto de Lima. Ya es marzo de 2023 y Travel2be NUNCA MÁS me respondió. Es más, su teléfono ya ni existe. Nunca tuve alguna respuesta por el reembolsos por más que me aseguraron que la darían. GraciasLOCALIZADOR DE RESERVA: 20027263"
11,1,Me anularon Un vuelo de turkish y me…Me anularon Un vuelo de turkish y me dijeron que solo ustedes pueden hacer me el cambio ya que  es urgente y no tengo dinero mi hija VA aparir y yo no puedo comprar otro pasaje por favor contactenme... Me preocupa mucho Las malas criiticas que tienen... Todos perdieron El dinero y Los vuelos? Ojala pueda ser la primera en decir que a MI me ayudaron. Nro de confirmation 22265457
12,1,"No responden a reembolsoLes escribo hace meses para devolución de boleto por incidente en Aeropuerto de Lima, gracias a esta pagina se contactaron conmigo escribiendo que trabajaran en mi caso, pero hace dos meses que no recibo respuesta (solicitud n°5819682). Además mi vuelo ya no aparece en la pagina y me eliminaron como usuario, por lo que no puedo reclamar directamente.Agencia no tiene contacto telefónico en Chile."
13,1,"AUTÉNTICOS ESTAFADORESLo de esta agencia es un verdadero despropósito. No ofrecen ningún servicio, solamente la gestión de los viajes, y su única respuesta a un problema (generado por ellos mismos) es que pagues 250 € por persona para realizar un cambio más la diferencia de precios de vuelo (nada que ver lo que costaba 5 meses antes a el día anterior a volar). Finalmente, soy yo mismo el que se pone en contacto con la aerolínea y me lo solucionan en 5 minutos y a coste 0. Esta agencia intentó cancelarme el vuelo para estafarme posteriormente y a un sólo día del vuelo para que accedas desesperado. Increíble."
14,1,"Compré con ellos hace 1 añoCompré con ellos hace 1 año, faltando 1 día me cancelaron el vuelo y aún estoy a la espera de mi reembolso, y no encuentro números para llamar, necesito mi dinero…. Son una estafa total! No recomiendo para nada comprar con ellos!."
15,1,"Sin devolución del billeteHace un año cancelaron mi vuelo porque Marruecos cerró fronteras debido al COVID, solicité el reembolso del billete y aún no me llegado, en la página web de Travel2be me pone que ya está solicitado la devolución y ahora ya ni pone nada. La página web de Travel2be es muy confusa y no tiene posibilidad de contacto con el cliente"
16,1,"Hice cambio de reserva y pagué por la misma mi vuelo no apareceHice cambio de reserva y pagué lo que correspondía. La compañía me envió nuevo vuelo para salir el 28 de febrero y regreso el 23 de marzo a Madrid, sin embargo ahora que checo en Aeromexico, dice que mi reserva no existe. Exijo me den una respuesta cuanto antes. Me huele a fraude."
17,4,"En espera de cambio de vueloBuenas hace varios días me llegó un correo con un cambio involuntario del vuelo Costa Rica Cancún y desde el 29 de septiembre y aún no recibo alguna respuesta y no sé cómo comunicarme me urge ya q el vuelo es para el 5 de noviembre, agradezco se pongan en contacto"
18,1,"No me puedo comunicar con nadie de…No me puedo comunicar con nadie de travel2be. Me urge el reembolso de mi vuelo cancelado. Su pagina de my flight no funciona y no me deja ver el statuts. Necesito que me ayuden por favor, ya marqué a la aerolinea y me dicen que solo es cosa de que ustedes los busquen para que me hagan el reembolso."
19,1,"Es imposible contactarlos para poder…Es imposible contactarlos para poder hacer cambios en la reservación o cualquier cosa , no sirve la app de my trips para gestionar nada"
20,1,Cancelacion de vuelo…Hola buenas noches llevo dias tratando de comunicarme porque necesito cancelar mi vuelo que es en 7 dias por favor. Con caracter de urgencias
21,3,Cambio de opinión no me estafaron recién me reembolsaronRecién me están haciendo el reembolso de la compra que hice igual esta tardado y es muy complejo la comunicación para solucionar problemas pero me devolvieron mi dinero ya lo daba por perdido por eso ahora cambio mi reseña
22,5,Muchas graciasAgradezco a Travel2Be las gestiones realizadas y la ayuda en relación a mi caso (cambio de vuelo). A través de la Mytrips solicité el cambio de vuelo. En dos días recibí la información y los pasos a seguir.Carolina.
23,3,"Reserva inactivaHola, buenas tardes,Tengo unos tiquetes Bogota- Buenos Aires, y al hacer la compra a través de ustedes obtuve un localizador de reserva. Pero cuando ingreso a la página de la aerolínea (aerolíneas argentinas), me aparece que la reserva no está activa o disponible"
24,1,"Me han cancelado un vuelo y me es…Me han cancelado un vuelo y me es imposible acceder a mytrips, por favor contacten conmigo"
25,1,No me a llegado mi billete de aviónNo me a llegado mi billete de avión. Llame a la aerolínea y dice que ustedes deben enviarme mi billete.Y mi confirmación de mi reserva es 22359873. Espero me lo envíen lo antes posible
26,1,"LLEVO 1 MES ROGANDO ME INDIQUEN QUE…LLEVO 1 MES ROGANDO ME INDIQUEN QUE PASO CON EL EQUIPAJE QUE PAGUE Y EN LA AEROLINEA NO APARECE, SON UN ROBO"
27,5,Vuelo Barcelona-manila de ida y vuelta…Vuelo Barcelona-manila de ida y vuelta con escala en Doha con Qatar airways. Para mí fue todo perfecto con travel2be ya que me gestionaron perfectamente los vuelos con la compañía aérea que me trató de lujo y sin sorpresas en los precios. Gestión y envío de billete electrónico muy rápido. Incluso estando en Filipinas compré billetes de avión de un día para otro para moverme entre islas y en cuestión de 10 minutos lo tenía todo gestionado y el billete electrónico en mi e-mail.
28,3,"RECIBO DE PAGO NUM 91091820RECIBO DE PAGO NUM. 21091820Buenas tardes, no quiero hablar mal de esta app que es la primera vez que utilizo pero Tambien es la primera vez que tarda tanto un billete, acabo de comprar 3 destinos mas y esta es la unica plataforma que no me confirma inmediato, no me puedo comunicar con nadie y me URGE por temas personales que mi vuelo quede en firme o bien avísenme y lo compro en otra plataforma."
29,4,"Hola hoy compre un viaje de Bogotá a…MéxicoHola hoy compre un viaje de Bogotá a México. Mi nombre es Carlos y este es el numero de mi reserva 20418062. Resulta que también me equivoque con mi correo electrónico y aun no me llegan mis boletos el correcto es el siguiente: (acá no lo puedo escribir, donde lo puedo hacer )Espero que me puedan ayudar por favor. No encontré otra manera de comunicarme."
30,4,Por el momento todo correctoPor el momento todo correcto. He comprado pasajes con travel2be y ahora leo los comentarios espero no tener problemas. Cuando ingreso el código de reserva en la página de la aerolínea me dice que no es correcto y no se como solucionarlo. Pueden poner un email de contacto?
31,4,"Todo correctoHice la reserva de mis vuelos hace dos semanas, tardaron muy poco en mandarme la confirmación, y luego en menos de 72 horas tenía el código de reserva del vuelo. He comprobado la reserva varías veces en la página de la aerolínea y todo correcto. La mayoría de gente que tiene una buena experiencia no vienen a poner una buena opinión, o si tienen algún problema al principio y luego se soluciona tampoco vuelven a cambiar la mala opinión que habían dado. En definitiva, de fiar y todo correcto."
32,1,"Buenos día mal atendimosBuenos días he contactado con travelbe2 porque me equivoqué en vez de hacer cancelación con mejoras de reembolso lo cancele normal pensando que lo estaba haciendo bien, pues, llamo a travelbe2 y me sale una chica con acento argentino muy mal educada porque la cuestión es intentar escuchar al cliente y si actitud su tono de voz no es el correcto, yo pienso q so lo debería de mirar la empresa y controlar a sus trabajadores como se dirigen a los clientes porque por culpa de ella me quedo un mal sabor de boca comprarme un billete en travelbe2. Muchas gracias"
33,3,He hecho una Reserva de avión y aún no…He hecho una Reserva de avión y aún no he recibido el billete electrónico pero si he recibido el de confirmación mi num de reserva es 20906908 .  y en el email que recibí me ponía que iba a recibir el billete en 24H y aún no lo tengo espero una respuesta muy urgente
34,3,"Hola hoy compre un viaje de Cali a…Hola hoy compre un viaje de Cali a Medellín y viceversa. Mi nombre es Bryan y este es el numero de mi reserva 20472176 . Resulta que también me equivoque con mi correo electrónico y aun no me llegan mis boletos el correcto es el siguiente: (acá no lo puedo escribir, donde lo puedo hacer )Espero que me puedan ayudar por favor. No encontré otra manera de comunicarme."
35,2,"Urgente!!Buenas tardes, Es urgente me llamo Iranzu Drake y Jesús García, no nos dejan hacer el check-in, volamos desde Santa Cruz de la Sierra a Buenos Aires, y de ahí a Madrid España, nos pone que no se encuentra disponible, el localizador de la reserva es 20256196, y los billetes electrónicos 0443979753764, Iranzu Drake, y el de Jesús García, 0443989753765, y localizador aerolínea DEKREL,necesitamos ayuda urgente el vuelo sale el 30 01:45 a.m.Por favor pónganse en contacto con nosotros y dennos una solución. Les dejo una dirección de correo, es muy urgente por favor, Mil gracias. Un saludo."
36,3,"ESPERO NO TENER UNA MALA EXPERIENCIAHOY COMPRE 2 BOLETOS PARA OSLO DESDE NUEVA YORK, ACABO DE ENTRAR A VER ESTAS OPINIONES Y ESTOY ATERRADO, ESPERO RECIBIR LOS BOLETOS ELECTRONICOS EN EL PLAZO ESTABLECIDO, YA QUE ACABO DE COMPRAR OTROS PASAJES EN OTRA PAGINA Y LOS BOLETOS Y CONFIRMACION ME LLEGO INMEDIATAMENTE."
37,5,"A mi sí me funcionóA mi sí me funcionó, deben escribir bien sus datos, las personas que se quejan es que están distraídas y no saben que datos ponen. Solo se toman un par de horas en enviarte los tiquetes a tu correo y listo."
38,4,"He reservado con ellos 3 vecesHe reservado con ellos 3 veces, 2 de ellas sin problemas pero la última vez me subieron el precio al final de la compra, no la pague y me cancelaron el vuelo, a diferencia de los malos comentario busque bien en los correo que mandan y las ligas y todo super facil, el único detalle es que tardan mucho en responder los teléfonos de atención a clientes, al rededor de 40 minutos esperando, pero una vez explicado el problema a la persona de atención a clientes me tardaron 2 días en regresar el dinero a mi tarjeta, la verdad súper confiable, yo si los recomendaría (repito con la salvedad que en la 3ra vez que compre me subieron al final el precio de los vuelo)."
39,1,"Experiencia pésima con travel2b. Son unos estafadores.Nunca volveré a contratar un vuelo con esta empresa. Mi experiencia no podría haber sido peor. Su servicio de atención al cliente es pésimo. Mi vuelo fue cancelado y esta empresa no se responsabiliza de nada, a pesar de cobrar comisión por la transacción. Me siento estafada por travel2b. Siempre presentan excusas y el dinero del reembolso nunca llega. Cuando tratas de recibir asistencia por parte de su equipo de Soporte, el trato humano es malo y te cuelgan con malas formas. Nunca aconsejaría esta empresa."
40,5,Buena experiencia post ventaLuego de haber reclamado por un problema que tuve con mis pasajes me contactaron muy rápido y en menos de una semana me solucionaron el problema. No me cobraron extra ni nada. Ahora estamos felices!Muchas gracias!
41,1,"PROCESO DE DEVOLUCION  RESERVAcompre un billete pra Chile  pero fue cancelado  por la AEROLINEA JET SMART ,NO  HE PODIDO COMUINCARME CON TRAVEL2BE la aerolinea ya les desembolso el dinero  porque yo misma diligencie el proceso de devolucion y me dicen que ellos tiene el dinero por favor comuniquensen  porque sus correos y los telefonos no sirven"
42,3,"He comprado mi billete para ir a SeúlHe comprado mi billete para ir a Seúl, me mandaron correo de confirmación. Pero mi billete aún no lo he recibido.Espero respuesta, ya que también he mandado correo a la dirección que ponen.Gracias"
43,3,"Me llega un correo que dice que tiene…Me llega un correo que dice que tiene el billete electrónico, pero realmente no llega nada en ese correo aparte de los datos del vuelo de forma escrita. Me gustaría saber si pueden atender esto lo antes posible."
44,3,Reserva confirmada- Billetes emitidos despuésCompré unos billetes y me confirmaron la reserva pero al principio me asusté porque tardaron varias horas en emitirlos y pensaba que iba a haber un error. Me salieron mucho más baratos que directamente con la compañía. Por fin me llegaron y todo bien.
45,2,"Hola acabo de hacer una reservaciónHola acabo de hacer una reservación, y me llegó un correo el cual dice que viene mi billete electrónico pero al abrirlo no me salen más que los datos del vuelo, también cuando reserve hice un pago por equipaje, y cuando veo en la página de la aerolínea me dice que no tengo equipaje, necesito una solución por favor."
46,2,"Son lentos y no respondenSon lentos y no responden Localizador de reservas:vuelo 1: 21104586vuelo 2: 21104400Todavía no tengo mis E tickets, vuelo no confirmado, escribí un mail a atención al cliente y no responden nada. Sean más profesionales y respeten al clienteUpdate: Dejen de poner una maldita plantilla para responder y respondan mails, ya he enviado 3 hace dias, dejen de crear estrés"
47,4,"Problema solucionadoBueno asi como se escribe para lo malo tambien debe escribirse para lo bueno, hay que ser justos, yo estaba bastante preocupado por la confirmacion de mis pasajes, ya que habia realizado la compra y ya los habian cobrado y nadie me daba respuesta ni confirmacion de la reserva y al leer los  cientos de comentarios negativos estaba muy preoupado, pero tal cual como ellos me indicaron, pasadas las 72 horas me llego la confirmacion y pude verificarlos con la aerolinea directamente y todo esta en orden, espero realmente las otras personas logren solucionar sus inconvenientes con esta empresa ya que uno no solo esta comprando un simple pasaje sino el sueño de viajar con su familia y una ilusion."
48,2,"Pésima atención y riesgo de estafaEstoy decepcionada con la agencia, hice mi reserva y al día siguiente me llegó un mail cancelando el vuelo y ya han pasado 48hrs que no me dan respuesta alguna, al parecer es algo que están haciendo con muchos pasajeros. Me siento muy triste y estafada porque no avisan el porqué han hecho la cancelación y no veo ningún estado de reembolso. Les recomiendo no utilizar esta agencia porque pueden ser estafados. Mi número de reserva es: 21152789"
49,1,"ESTAFADORESME SIENTO ESTAFADA. ME CANCELAN EL VUELO A UN DIA DE IRME, CUANDO LLAMO PARA PREGUNTAR ME DICEN QUE LO PUEDO OBTENER PAGANDO UNA GRAN CANTIDAD DE DINERO (cuando la aerolínea me dijo que sin problema que a coste cero) NO TENGO PALABRAS PARA ESTOS SIN VERGUENZAS"
50,1,Señores no tienen algun numero para…Señores no tienen algun numero para poder comunicarnos con ustedes mañana es mi vuelo y mi codigo de resreva la aerolinia no existe es lo que me indican es un estafa sinceramente envio correo y no tengo respuesta de ellos mi vieja es de PERU - ARGENTINA
51,2,"QUEJA: NO APARECE EN LA AEROLÍNEA EL VUELO QUE PAGUÉSe hizo una reserva de un vuelo Lima - Madrid - Lima, cuando pagamos el billete del vuelo nos aparecían todas las escalas y vuelos. Ida: Lima - Panamá - Frankfurt - MadridVuelta: Madrid - Frankfurt  - Panamá-LimaPero ahora cuando reviso la página de Copa (aerolínea del viaje) aparecen todos los vuelos menos el vuelo de retorno (escala) Madrid- Frankfurt; pero se han cobrado la totalidad de los pasajes de las tres personas que viajaremos. Deseo saber qué fue lo qué pasó y que me brinden una solución a la brevedad."
52,2,"Tramitar cancelación.He comprado unos billetes y tengo que anular el viaje por motivos varios. Entiendo que hay que pagar una penalización pero no hay cómo tramitarlo. Te dicen que a traves de MyTrips se puede gestionar la reserva, pero te mandan un correo solo con la información del vuelo... es como si no tuviera zona de usuario."
53,4,"Hace días compré un boleto…Hace días compré un boleto Habana-Cancún- Guatemala, al principio me habían mandado el boleto electrónico con la confirmación de la compra, pero a la hora de confirmar la reserva no aparecía en la línea aérea. Después de comunicarme con la línea resulta ser que el número de confirmación de la agencia no era el mismo con el que estaba emitido el boleto con la línea. Al final la aerolinia buscó la reserva por el nombre del pajajero y apareció gracias a Dios, fue un final feliz.....Recomendación Si el boleto no les aparece en la aerolínea pedir que consulten la reserva por el nombre , pensé que me habían estafado pero al final todo se resolvió..."
54,4,Si responden!!Después de escribir al correo de contacto finalmente tuve respuesta de mis tickets y pude validar que así era directamente en la aerolínea. Gracias!
55,1,"Peor imposibleDoy una estrella porque no se pueden dar 0. Este domingo tenía que viajar a Dubai, como tengo un familiar enfermo he tenido que aplazar el viaje. Aquí comienzan todos los problemas que he tenido esta semana. Algunas de las respuestas que me ha dado la empresa las pego aquí literalmente: Estimado Sr. Duque,Gracias de nuevo por su contacto.Le informamos que hemos recibido el pago.Hemos contactado con el Dpto de ticketing para que procedan a afectuar el cambio  de fechas solicitado para viajar ambos pasajeros del 08 al 15 de Octubre de 2023.Tan pronto el cambio esté efectuado, procedaran a enviarle los nuevos billetes.Al día siguiente y después de haberme cobrado 640 euros me escriben esto:Estimado Sr. Duque,Nos informan desde el Dpto de ticketing que las fechas para el nuevo viaje no son posibles, ya que exceden la validez de su billete de un año.El billete fue emitido el 26 de agosto de 2022, por lo tanto deberá realizar el viaje antes de esa fecha.Quedamos a la espera que nos informe de la nuevas fechas de viaje, para que podamos proccesar su caso.Lamentamos cualquir incoveniente. Busco una nueva fecha de vuelo les escribo,me mandan un enlace de pago y me dicen esto:Estimado Sr. Duque,El enlace ya se lo habiamos enviado.Nuevamente se lo hemos enviado hace unos minutos.Por favor, no realice el pago mas tarde de las 14.30 horas españolas. Le solicitamos que una vez realice el pago, nos vuelva a contactar por esta misma vía.Hago el pago antes de las 14.30 y recibo esto a los 10 min:Estimado Sr. Duque,Hemos recibido su pago y procederemos a la remision de sus nuevos billetes.Le enviaremos su nuevo itinerario a la brevedad posible. Un saludo, Pienso que ya porfin he conseguido hacer el cambio pero ..... No. A la media hora recibo esto:Estimado cliente, Gracias por contactarnos. Nos gustaría informarle que hemos recibido el pago de un cambio. Desafortunadamente no pudimos hacer los cambios ya que se incrementó el precio. El nuevo precio adicional es de 82 EUR. Le hemos enviado un correo electrónico por separado con un nuevo enlace de pago. Sin pago no se realizarán cambios. Si no está de acuerdo con el cambio de precio podemos reembolsarle el importe anterior y dejar los vuelos originales en la reserva. Esperando su respuesta lo antes posible. Si no recibimos ninguna respuesta dentro de las 48 horas, iniciaremos un reembolso por el cambio y dejaremos la reserva con los vuelos originales.Le recordamos que la mayoría de las aerolíneas no permiten cambios posteriores a la salida del vuelo original o, si lo hacen, pueden incurrir en costos adicionales.SEGUN ELLOS EN 7 MINUTOS HAN SUBIDO LOS PRECIOS 84 EUROS. YO LO COMPRUEBO EN SKYSCANNER Y EL PRECIO ES EL MISMO. ESTOY ATADO DE PIES Y MANOS,SI NO QUIERO PERDER EL VUELO TENGO QUE PAGARLES 84 EUROS MAS. HE HECHO EL PAGO PARA TERMINAR CON ESTO, PERO DE VERDAD. EVITAD RESERVAR CON ESTA EMPRESA, NO SOLO ES CASI IMPOSIBLE CONTACTAR CON ELLOS SI LO CONSIGUES TE VAN A MAREAR CON CORREOS ELECTRÓNICOS CONFUSOS, TENIENDO QUE HACER PAGOS QUE LUEGO CANCELAN, PAGOS QUE LUEGO DICEN QUE HAY QUE INCREMENTAR. LO MEJOR ES RESERVAR DIRECTAMENTE CON LA COMPAÑIA AEREA PARA PODER EFECTUAR CAMBIOS UNO EN LA WEB DIRECTAMENTE. ESTOS INTERMEDIARIOS COMO TRAVEL2BE HACEN QUE CUALQUIER CAMBIO SEA MISION IMPOSIBLE. INCLUSO CAMBIOS INVOLUNTARIOS QUE HAGA LA COMPAÑIA TIENES QUE GESTIONARLOS CON ELLOS Y ES UNA PESADILLA."
56,2,quisiera saber con cuánta anticipación…quisiera saber con cuánta anticipación se puede ver el vuelo en la aerolínea ya que con los códigos de reserva que me dieron al momento de la compra la aerolínea no tiene ningún vuelo disponible
57,3,"informacionhola buenas tardes mi viaje es el 13 de mayo ,quiero saber como hago para poder llevar una segunda maleta de equipaje puesto que hice una solicitud y aun no me responden mi correo es gracias"
58,1,LadronesLadrones . Avianca les hizo la devolución de un tiquete que compré por medio de travel2be y luego de más de 1 año travel2be no me ha devuelto el dinero ni se ha contactado conmigo. AV/T5CHJSEmail.  josefernandoreinat@ gmail.com Pagador: José Fernando Reina TolosaMétodo pago : tarjeta crédito visa ****7666Tiquete a favor de : Ana Eustaquia Tolosa TolosaVuelo Avianca trayecto BOG-JFK-BOG Junio 2020.
59,2,Buenas hice mi reserva y todavía no me…Buenas hice mi reserva y todavía no me llego la confirmación a alguien más le paso esto ? Me gustaría saber como continúo y si la compra esta o no realizada debido a que ya me vobraron
60,2,"hola travel2be por este medio…hola travel2be por este medio nuevamente me comunico co mi numero de reserva 21603056 a nombre de treycy esperanza saucedo florez, mi vuelo sale el dia 30 de agosto de lima a cancun, llame ayer a la aerolinea copaair y me dijeron que ustedes aun no se han comunicado con copa, para resolver lo de la emision del ticketes en un solo y no por separado como ustedes lo hicieron, la aerolia me indico que si esto no se resuelve antes, tendre problemasd y no me van a dejar abordar el vuelo, ellos dicen que es una mala practica hacer o emitir los ticketes por separado, y ellos requieren hacer un solo tickete para una sola reserva, y por favor revisen que los destinos esten bien emitidos,mi salida es de lima-panama-cancun y el regreso es cancun-panama-lima. x favor ayudenme a resolver esta situacion pronto porque ya mi salida de lima-panama-mexico es el 30 de agosto, muchasd gracias y espero respuesta a la brevedad, gracias!"
61,2,"Solución de asiganación de asientosCompré unos tiquetes de avión para Perú y seguí los pasos para reservar, cuando llegué al espacio de seleccionar los asientos, la página decía que al terminar la reserva se podían decidir que asientos tomar (no estaba habilitado). Pero, cuando pagué simplemente llegaron los tiquetes de avión al correo y por ningún lado veo una opción para seleccionar qué asientos elegir. Es un vuelo para dos personas y la idea es que esten juntos en sus vuelos ida y vuelta. Por favor, necesito una solución urgente a este problema. La verdad estoy dudando hasta de la fiabilidad de ustedes como plataforma para compra de vuelos.Espero con prontitud una respuesta."
62,2,Reserva sin APARECER!!! Ayuda!Buenas noches! Hice la compra de 2 vuelos a Cartagena y es la hora en la que no me llegan mis boletos. Ya entre a la página de la Aerolínea y tampoco se encuentra mi reserva. De favor ayuda!!! Núm de reserva 20422897. Gracias
63,2,Buenas tardes hice unaBuenos días si e recibido pero al momento de ingresar a administrar mi vuelos los localizador que me envía me indica la aerolínea que no existen Mi localizador es : 20461243Localizador enviado : JKCEZQY FPQNBM por favor
64,2,No he recibido el billeteHe comprado dos vuelos y aun no he recibido el billete de avión pero si el de confirmación. Para hacer el check in necesito el localizador que viene en los billetes. ¡Poneros en contacto ya conmigo!
65,4,"Muy satisfecho con el servicioMuy satisfecho con el servicio, llame por telefono a Travel2Be y gestionaron de manera inmediata, muchas gracias!"
66,5,"Todo bien (para los que estén nerviosos)Vengo a dejar esta reseña para tranquilizar a las personas que hayan reservado con esta compañía. Soy una persona normal xd y real.Reservé un viaje desde Madrid hasta Halifax, en Canada y de vuelta. Soy de Tenerife en Canarias pero me salía más barato comprar los vuelos Tenerife-Madrid por mi cuenta por el descuento de residente canario.Al principio estaba muy preocupado leyendo todas las malas reseñas, pero todo salió bien. Recomiendo pagar el extra por el servicio técnico con prioridad, creo que son 7€. Los llamé y me atendieron genial, 20 minutos tras la llamada, me llegaron los billetes. Todo salió bien :)Simplemente sean pacientes y si no les llegan los billetes y necesitan quedarse tranquilos, llamen y pídanlos, que se los dan más rápido así.Si en el futuro vuelvo a España y me sale un vuelo con Travel2Be, en definitiva estaré tranquilo jajaj. Entiendo que de nervios pero les digo yo que al final es de fiar."
67,3,"AyudaHola, compre unos boletos para Cancún pero me equivoque en el correo, este es número de reserva 20562799, quería ver de cambiar el correo"
68,1,"ESTAFADORESHace 2 meses que supuestamente me devolvieron el dinero de un vuelo cancelado pero jamas se acredito. En ese tiempo jamas me respondieron los mails que les mande y cuando se dignaron a enviarme el comprobante de devolucion estaba mal hecho, lo mandaron a una tarjeta de otra persona que ni siquiera es de mi mismo pais. Seguramente es un comprobante falso como todo lo que hacen. NO LES COMPREN NUNCA"
69,1,"NRO DE RESERVA NO IDENTIFICADO EN WEB DE AEROLINEAActualizacion al 10/11, al final me indicaron que la aerolinea no tenia disponibilidad en los horarios que compre, por lo cual solicite que me reembolsaran xq necesita estar el 09/11 en Asuncion y solicite mi reembolso que hasta a la fecha m edicen q esperan respuesta de la aerolinea, pero yo hice las gestiones mediante ellos, seguiré insistiendo con la devolución, me sirve de experiencia y no volver a comprar por travel2be..........................Por favor solicito una respuesta con urgencia a mi caso, recibí el correo donde me indican que están por confirmar las plazas en la aerolinea y q se van comunicar con ellos ya pasaron 3 días y mi vuelo es para el 09/11 y tengo q llegar ese día a Asuncion Paraguay   mi reserva es: 21504989"
70,5,"Experiencia personalQuise escribir y dejar mi opinión porque como yo, vi la necesidad de tranquilizar a varias personas... La verdad tuve una muy buena impresión y experiencia con esta agencia. Luego de comprar me puse a leer todas las opiniones y fue un gran error porque me aterré sinceramente. Sobre todo porque la agencia no te manda de inmediato los tickets así que eso me dio mucho miedo ya (eso sería el único dato negativo, me gustaría que fuera inmediato). De todas maneras ellos te informan en el correo que te mandan de confirmación que (TE MANDAN LOS TICKETS EN UN PLAZO DE 72HRS) Los míos me lo enviaron en menos de 24hrs, cosa que me tranquilizó demasiado cuando llegó el correo. Confirmé en la aerolínea y tengo las reservas, con todos los datos a la perfección. La verdad es que solo hay que tener paciencia, leer bien todos los términos y colocar toooodos los datos antes de reservar de manera correcta para evitar inconvenientes!! Les deseo las mejores vibras a todos los viajeros para que todas sus reservas y viajes se realicen de manera exitosa!!"
71,5,Cómo puedo cambiar el día de vuelo?Cómo puedo cambiar el día de vuelo?21983879
72,4,Me podrían proporcionar el código iata…Me podrían proporcionar el código iata para realizar la facturación de mi vuelo
