,Estrellas,Reseñas
10,5,"Buena experienciaCoche limpio, buen precio y, sobre todo un seguro de todo incluido que no era prohibitivo así que te desentiendes de cualquier cosa al entregar el coche, haciendo muy rápida la entrega."
11,1,"SON UNOS ESTAFADORESSON UNOS ESTAFADORESNO ALQUILEN CON ESTE Alquiler, cola de gente con el mismo problema. Te hacen una oferta suculenta, y llegas al local te sobrecargan con más de 100!!! UNA ESTAFA. Todo aparece en letra muy pequeña pero en ningún momento se habla en la reserva de tales cantidades. UNA VERGÜENZA.He rechazado el coche, y veo difícil recuperar lo ya pagado…"
12,1,"Pesima atencionPesima atencion, reservé y pague por la pagina un vehiculo, cuando estaba yendo a buscarlo en el camino me roban la mochila con mi documentacion que incluia la licencia de conducir y el permiso internacional. Por lo que enseguida fui a reralizar la denuncia a la policia. cuando llego a GoldCar me dicen que sin la licencia fisica no podian alquilarme el documento y la plata tampoco me la iban a devolver, me quede sin vehiculo y sin mi dinero. ESTAFADORES"
13,5,"Experiencia satisfactoriaCalidad, precio ,atención recibida tanto por teléfono a la hora de hacer la reserva como en  la oficina del aeropuerto."
14,5,"GENIAL ATENCIÓN Y SERVICIONada más llegar al aeropuerto es visible la caseta de la compañía, nos acercamos y el chico que nos atendió muy simpático, agradable y atento, nos indicó dónde era la recogida del vehículo, firmamos el contrato y todo perfecto! A los 5 minutos teníamos el vehículo"
15,5,Excelente servicio del equipo de…Excelente servicio del equipo de Almería. Una mención especial para Carmen y Ramón que siempre nos dan precios competitivos y coches de calidad. Muchas gracias Chris y Rachel.
16,5,Gracias Roberto goldcarRoberto nos atendió y nos cubrió todas las dudas y necesidades. Una pasada Roberto muchas gracias
17,1,"Son unos estafadores y unos ladronesSon unos estafadores y unos ladrones. Cuando todo va bien fenomenal, pero como algo se salga de lo normal estás perdido con ellos. 12 años confiando en ellos, nos dan el coche sin bandeja, no nos dijeron nada en la entrega del vehículo, nosotros confiamos en que nos lo habrían dado así por algo, cuando lo entregamos nos dicen que falta la bandeja, y nos dicen que no pasa nada, pero cuando estamos montando en el avión, vemos un cargo de 300 euros en nuestra tarjeta… Muy mal Goldcar, nos sentimos totalmente engañados y estafados."
18,5,"Vale la PenaMuy buen servicio, eso sí Muy lento El proceso de recogida del coche, quedamos de 3eros en la fila, con las otras 2 familias del mismo vuelo, nosotros éramos los únicos con la protección completa directa de Gold Car, los.otros no, por lo cual retrasaron bastante el proceso mientras les espxliacaban una y otra vez el asunto del seguro, al final habremos recibido el coche 30-45 Minutos después de llegar.De resto todo bien, muy buen coche (Ford Eco Sport) para una familia de 4 (2 niños pequeños), muy buena atención y la entrega ha sido sin ningún percance."
19,4,BUEN SERVICIO PERO VEHÍCULO MEJORABLEAtención rápida en el checkin y devolución. Sin ningún problema.El vehículo ofrecido muy básico y de poca potencia y consumo elevado.
20,5,"Fue la segunda vez que usé GoldcarFue la segunda vez que usé Goldcar, sin trabas ni retrasos. Definitivamente volveré a usar Goldcar."
21,5,"Experiencia de 10La recogida fue súper rápida y el personal muy amable. Es mi primera ver con Goldcar y no será la última, la devolución igual depositas la llave y te vas a por tu vuelo, no te hacen perder mucho tiempo! Súper recomendable. Solo falta que me abonen el importe que deje de fianza pasaron 4 días,"
22,1,"Todo bien de palabra, pero ......Todo bien hasta que devuelves el auto. Contrate servicio full de seguro, tanque lleno etc etc etc (no queria un puto problema)  . Deposito en garantia unicamente por Combustible unos 70 euros aprox. Me dijeron apenas se verifique el tanque a su vuelta le enviamos el deposito en garantia. estuvieron mas de 30 dias y tuve que hacer reclamos para que se concretara la devolucion. La persona que me recibio el auto en la playa me dijo;  en 24 hs ya tiene su plata de garantia . PORQUE MIENTEN ?????? puede ser que la letra chica lo diga,  pero UDS. frente al cliente PORQUE MIENTEN ???  DE VUELTA SE LOS PREGUNTO ; POR QUE MIENTES FRENTE AL CLIENTE . LO UNICO QUE LOGRARON ES QUE NO LOS ELIJA MAS. 70 euros no los va hacer mas ricos ni mas pobres , lo que si los va hacer es con un cliente menos. Sobra competencia."
23,1,"Goldcar BilbaoGoldcar Bilbao no está en el aeropuerto te recogen en una furgoneta que llega cada x (esperamos 40 minutos).Pero lo peor fue al entregar el vehículo le dejé el tanque lleno, lo revisaron y me dijeron que todo perfecto y me devolverían la fianza me hacen firmar, me voy contento y una vez cojo el vuelo me llega el extracto del banco que no me han devuelto todo el importe, llamo y me dicen que han tenido que echarle 9 euros (mentira) y me cobran otros 50 euros de penalización. Es un ROBO y un FRAUDE. NUNCA MÁS."
24,1,"Son unos ladronesAlquilas el coche y cuando vas a recogelo te piden un bloqueo de tarjeta de 1100€, te indican que si coges la opcion de devolvel el tanque lleno te cargan 50+50 euros que supuestamente te devuelven cuando devuelves el vehiculo. Las personas que atienden en el aeropuerto de Tenerife Norte son maleducadas, y no facilitan la hoja de reclamaciones. Conclusion es una compañia que estafa. Hemos perdido el alquiler del coche porque no reembolsan. Vergüenza de compañia."
25,4,"Para míPara mí, se trató de una buena experiencia sobre todo, por la estupenda gestión realizada por Sabina y la atención que me prestó. Diré que esta fue nuestra primera visita a Lanzarote."
26,1,NI SE TE OCURRA. MenorcaSon unos sinvergüenzas. Te quieren colar un seguro a mayores de 200 €. Te amenazan con el apocalipsis. Te cobran una fianza de 1100€ más 116 por el combustible.No son de fiar en absoluto. Buscarán cualquier excusa para cargarte algo. Busca otra compañía
27,5,Facilidad para alquilar el vehículo por internetFacilidad para alquilar el coche por internet. Buena gestión de la recogida y entrega del vehículo en la oficina de Goldcar. No ha habido gastos extras inesperados.
28,1,"LadronesLadrones alquile un coche desde Alemania por Doyouspain.com con todos los gastos incluidos, gastos de seguros a todo riesgo, etc... Llego a la oficina y querían que pagara otra vez el seguro extra 170€, por supuesto que no acepté, pero me cobraron una tasa extra de administración y no se qué tazas Extras que se inventaron, más 65€ del combustible, más 1100€ de la garantía, recogí el coche y tenía muchos golpes, y estaba sucio por dentro y fuera... Reclamé me dijeron que podría esperar al cambio pero tardaría unas dos horas, decidí quedarme con el coche porque tenía a mi hija muy camsada... Hice videos y fotos y hoy recibo un email, después que devolví el coche a las 5:00am que el coche tiene un golpe, lo cual no es cierto, me están cobrando 102,85 por algo que ya tenía y yo reclamé... Son unos estafadores..."
29,1,"Amables hasta que entregas el coche y…Amables hasta que entregas el coche y te das cuenta que te están reteniendo115 €en tu cuenta por la gasolina,aunque hayas dejado el depósito lleno,y hoy descubro un cargo en mi cuenta de 36 € supuestamente de gastos de Gestion que me han cobrado por 2 veces,llamas para reclamar y te dicen que mandes correo.por supuesto que no lo recomiendo,ya veremos cuando me devuelven mi dinero …."
30,4,"El verification automatico no es buenoEl verification automatico no es bueno. Differente resultado en mobil comparar desktop con los mismos fotos. Aparte de eso, estoy muy contento."
31,1,"Gastos adicionalesComo el alquiler es barato, te cobran por cualquier cosa.Te cobran 140 + IVA por una rallita imperceptible (que no piensan reparar) + gastos administrativos (no te informan hasta que te llega el cargo en la VISA). Está claro que tienen que sacar el dinero de donde sea pero tienen que ser más transparentes."
32,1,"Falso accidenteConozco bien a Goldcar y presto mucha atención a grabar siempre el coche al momento de alquilarlo y de devolverlo. Hoy lo he devuelto a las 4 de la mañana con la oficina cerrada y a las 10 me llega un correo donde dicen que he tenido un accidente y que tengo que enviar toda la documentación. Por supuesto no tuve ningún siniestro. Afortunadamente tengo fotos e videos de la devolución con el coche perfecto, tal cual lo recibí. Ahora iré por abogados a ver que pasa y actualizaré mi reseña."
33,5,"Todo excelenteTodo excelente, desde la reserva del coche por la web hasta la devolución del vehículo en el aeropuerto. Buen precio, funcionarios de la oficina muy amables (aeropuerto Ibiza), vehículo limpio y en perfectas condiciones, recogida y devolución sencillas. Un 10/10 para Goldcar!"
34,5,Muy buena experiencia en TenerifeMuy buena experiencia con los trabajadores de Goldcar y del mismo modo con el vehículo proporcionado.
35,5,Personal del parking muy amable y colaborador.El personal encargado de entregar y recoger el coche muy amable.
36,1,"Desde luego no vuelvo a repetirDesde luego no vuelvo a repetir ni voy a recomendar esta empresa. No tienen nada claro a la hora de contratar nada y por si fuera poco en letra muy pequeña y poco visible TODO lo que tienes que pagar luego que no es poco. Cuando tengo realizada la reserva y llegamos a recoger el coche resulta que tienes que pagar como 4 veces más el importe que ya has pagado y te dicen que igual ni puedes cancelar la reserva y que seguramente no se devuelva el importe. Con el miedo de estar fuera de casa se paga, y luego revisando ves que ya tienen sus problemas por estafadores y aprovechado, según leí por ahí ya hay mucha gente con problemas legales con ellos y me pienso sumar. Por si fuera poco y después de pagar aproximadamente 400€ nos dan creo que el peor coche del que disponen lleno de golpes y con un consumo que después vería completamente desmedido. Ojo con esta empresa de ratas y desde luego si podéis no la contratéis."
37,1,"Llamarlos ladrones es quedarme corta!!Hicimos reserva por internet,pusimos a todo riesgo ,q luego resulta q no lo era!!!lo pagamos y cuando llegamos a Palma nos dicen q nos recomiendan hacer el seguro a todo riesgo,cuando se suponía q ya estaba!!!nos dicen q hemos pagado una franquicia de 1100e y q con una rayada al coche ya costaría reparar 600e nos acojonan,pagamos 378e ,q 74e son  de gasolina y q se devolverán,si entregamos el coche con el depósito lleno! Habíamos alquilado un Clio y nos dieron un Ford,ya pasamos de quejarnos x el cabreo q llevábamos encima!!! Entregamos el coche,el chico nos dice q está todo ok y q ya nos ingresarán lo de la gasolina....al poco de salir recibo un correo de q hay un desperfecto en el coche!! Mentira...pero cómo ya lo hemos pagado ,no nos reclaman nada!! Sinó pagas lo q ellos dicen,te lo cobran después inventando un daño.... lástima no haberlo chafado!!! Nunca más con ellos!!! Ladrones!!"
38,5,"Experiencia en general muy buenaExperiencia en general muy buena, salvo dos cosas: el coche entregado fue de 2 categorías inferiores al reservado inicialmente y no hubo devolución de dinero (la diferencia) y la segunda que tengo una semana esperando la factura y no contestan en atención al cliente. De resto todo bien."
39,5,"MUY BUENA ATENCIÓNGOLDCAR Aeropuerto de Palma de Mallorca. Tuve un pequeño percance, intentaron abrir la puerta y se produjeron unos desperfectos al forzar con una palanca en el techo y en la puerta. Al entregarlo comenté el tema y me atendieron con gran amabilidad, tanto el chico que hizo la revisión del coche, como la chica del mostrador que gestionó la valoración de daños. Al poco rato habían liberado la retención de la fianza y procedido al cobro de los desperfectos. Después del mal rato pasado al descubrir el desperfecto me quedé muy contento con la resolución de este incidente. El coche, un SUV Renault que utilicé durante 10 días,  precioso, limpio, confortable, ligero. Disfruté de él, lástima de este incidente."
40,4,"A destacar la flexibilidad para recoger…A destacar la flexibilidad para recoger el coche antes de la hora de reserva. La atención en la entrega también fue muy agradable. Único ""pero"": el tapón del combustible no cerraba. No me di cuenta hasta el primer repostaje."
41,1,"NUNCA MÁSLs fianzas te las cobran enseguida pero luego les cuesta devolverlas…alquilé un coche del 16 al 22 de junio en Santiago, a día de hoy sigo esperando que me devuelvan los 116 euros de fianza del depósito que se devolvió lleno con la gasolina recién puesta como nos pidieron. Después de ponerme en contactos con atención al cliente en 3 ocasiones, me dicen que no se ha podido realizar el pago que me ponga en contacto por correo electrónico, nadie me contesta al correo. CON EL DINERO DE LA GENTE NO SE JUEGA SEÑORES!!"
42,1,"Pésimo servicioPésimos,primero he alquilado un Peugeot 107 pagado y todo con todos los seguros por internet. Dos días antes de la recogida me mandan un correo diciendo Peugeot 107 o similar...Cuando yo he pagado al principio todo completo (el tope)y he recibido la confirmación del Peugeot 107.El día de la entrega era un Fiat Panda no un Peugeot,y me dijeron que si han dicho Peugeot o similar...Eso es cierto pero omiten decir cuando!No a la hora de la compra sino dos días antes de la entrega mandan está información.Luego para rematar me retienen 74€ que corresponde al depósito lleno,que supuestamente recuperaría al devolver el coche con el depósito lleno(Hecho cumplido!);pero a mí gran sorpresa me devolvieron solo 26,81€.Al contactar con atención al cliente me dieron un e-mail para hacer la reclamación y ahora a espera como 15 días  por un error suyo!Tb al recoger el coche pensaba que todo estaba pagado eso me ponía la página web(el seguro Máximo);pero No!!! Tienia que pagar como 400€ más para un seguro ya pagado por internet  antes!!!Un infierno!!!No lo deseo a nadie!"
43,3,"Limpieza de los cochesLimpieza de los cochesDepósito de gasolina lleno, verificarlo porque no fue mi caso.Devolución del dinero retenido, bajar el plazo si todo está ok, fue mi caso."
44,5,"Servicio con tarifa muy económica siServicio con tarifa muy económica sicumples las condiciones que son claras.Quizá una pega que en fin de semana el horario es más reducido.Limpieza, atención cliente, modelos de coche e instalaciones todo correcto."
45,1,"Lo sientoLo siento, no puedo dar cero. La actitud del personal de recepción es sorprendentemente mala. Si están tan descontentos con sus tristes vidas, no deberían ser puestos frente a los clientes que pagan. ¡Evitaré para siempre, tú también deberías! Sorry I can’t give zero. Desk staff attitude is shockingly bad. If they are so unhappy with their sad lives, they should not be put in front of paying customers. I will avoid forever, so should you!!"
46,5,"Recién estrenado coche y un servicio fantástico.mil gracias, Susana z.El coche entregado una maravilla, recién estrenado, nos proporcionó calidad y comodidad en nuestra visita a Granada y Alpujarra. También pudimos ir a ver la maravillosa Alhambra y todos los barrios de alrededor. Mil gracias al equipo de Goldcar, nos trataron muy bien, Susana Z.M."
47,1,"NADA RECOMENDABLESon unos estafadores, te ofrecen aparentemente precios bajos pero luego te meten el seguro SIN AVISARTE y mediante técnicas más propias de trileros que de profesionales serios te la intentan colar.El trato de los empleados en la devolución es bastante pobre, nos recepcionaron sin saludar ni mediar palabra alguna, solo “dame las llaves” y fuera.Es una empresa que lleva yéndole mal mucho tiempo y con razón, si puedes evitar contratar sus servicios hay muchas mejores opciones."
48,5,"Goldcar tiene muy buenos servicios…En general Goldcar tiene muy buenos servicios, la única pega que pondría el la ""maquina del infierno"", el sistema automático de recogida de llaves. es una pena cambiar personas por maquinas, las maquinas no tienen el contacto humano, son frías y además quitan puestos de trabajo. Es realmente la única pega que pongo a Goldcar. El personal que nos atendió en el aeropuerto de Tenerife norte fueron encantadores."
49,1,"¡¡¡¡QUE NADIE ALQUILE CON ELLOS POR MUY…¡¡¡¡QUE NADIE ALQUILE CON ELLOS POR MUY BARATO QUE PAREZCA!!!!¡¡ESTAFADORES!! Sin peros. ¡¡LADRONES Y SINVERGÜENZAS!! Alquilamos un coche por unos 50€ (para 3 días) y al llegar al mostrador nos pedían pagar 240€ más, de los cuales:- 70€ de depósito de combustible, cuando en la reserva ponía que eran 50€- la tasa del aeropuerto, cuando en la reserva ponía que estaba incluida- tasas de gestión que no salían en ningún sitio de la reserva- fianza SMART, que EN NINGÚN MOMENTO SE ESPECIFICA EN LA RESERVA. Nos alegaron que teníamos que pagar la fianza sí o sí, a no ser que dejásemos un depósito de seguridad de 1500€ (cuando en la reserva pone 1100 como mucho) que se tenía que hacer con tarjeta de crédito, MIENTRAS QUE EN LA RESERVA PONE ESPECÍFICAMENTE QUE SE PUEDE HACER TANTO CON DÉBITO COMO CON CRÉDITO, y no pone ABSOLUTAMENTE NADA sobre el producto Smart.Cuando hemos pedido que nos imprimiesen o nos dejasen por escrito el contrato que nos querían hacer pagar, se negaban y decían que eran cosas internas y no nos lo podían enseñar. ESTAFA!! Decían que nos lo imprimirían una vez hubiéramos pagado. ESTAFA!!!! Al pedirles explicaciones por todo y que nos dejasen ver la reserva que tenían, nos enviaban a que nos mirásemos su página web, donde ""supuestamente"" estaban todas sus condiciones, y que hablásemos con e broker que nos había hecho la reserva. IMPRESENTABLES, INEPTOS, CARADURAS, SINVERGÜENZAS.TODO MENTIRAS, TODO MENTIRAS.UNA ESTAFA TOTAL.QUE NADIE ALQUILE CON ELLOS POR MUY BARATO QUE PAREZCA."
50,5,"Facilidad en el momento de recogida y…Facilidad en el momento de recogida y devolución del vehículo. Muy contento con el vehículo en cuanto a comodidad, fiabilidad y consumo."
51,3,"Devolucion de fianzaLa gente que trabaja en goldcar son unos profesionales, todo perfecto, el trato exquisito.El coche impecable, sin ningun problema.El unico problema fue cuando devolvi el coche y me dijeron que podian tardar UN MES en devolverme la fianza, todo segun normativas de la empresa. No entiendo. La devolucion deberia ser inmediata, igual que goldcar me cobra por sus servicios al momento. Tanto necesita goldcar mi dinero para financiarse?"
52,1,"Me he sentido EstafadaEn el mostrador tienen el procedimiento claro: Despreciar el seguro que has contratado al hacer la reserva, hacerte sentirte culpable por haberlo comprado, y venderte su seguro cueste lo que cueste. Es desagradable rechazar su proposición, hay que enfrentarse a ellas. Además, tienen cero disponibilidad para ayudarte, te meten en un callejón sin salida para que acabes comprando su seguro (el doble del coste inicial). UN TIMO EN TODA REGLA. Siento que estás chicas vendan así su reputación por ganar una comisión sobre sus ventas, a costa de fastidiar el cominezo de vacaciones a todos los clientes que ví pasar en una hora. Vaya pena que los extranjeros se lleven está nefasta visión de España."
53,5,"Todo correctoTodo correcto. Personal amable y comprensivo, y la empresa respondió en todo momento"
54,1,"Un poco decencionanteEs abusivo lo que te retienen por el alquiler del coche, la atención fue bastante mala, los daños del coche no coinciden con los que tenía, tuvimos que hacer fotos para asegurarnos que no nos cobrarán por ellos, a los dos días nos salió un fallo electrónico ( lo que demuestra una falta de mantenimiento)y tuvimos que cambiar de coche y el cambio fue bastante peor. Lo único a destacar la entrega del coche no nos pusieron ningún problema."
55,1,"Es una ESTAFAEs una ESTAFA con todas sus letras… Pagamos el alquiler por internet, y cuando llegamos a Fuerteventura y fuimos a recoger el vehículo, nos dicen que tenemos dos opciones, o pagar 1600€ de fianza o 300€ de seguro, más 85€ por tener 23 años (ser menor de 25, que no lo avisan en ningún sitio de la página web) más 65€ de gasolina. Encima los 1600€ solo te los dejan pagar con tarjeta de crédito y no de débito, cuando los 400€, que es la otra opción que te dan (con la que ellos salen ganando) si te dejan pagar con débito y crédito. En otras palabras, te fuerzan a pagarles 400€ . Después de contarnos este disparate, dijimos que queríamos cancelar y que nos devolvieran el pago inicial que hicimos online, y se lavan las manos, diciendo que eso lo cobro otra empresa, que puede ser cierto, pero ellos son conscientes de esa estafa y se intentan lucrar con ella, dándote esas dos opciones, a cual peor… a posteriori, porque obviamente te fastidia tirar a la basura ese pago inicial. En definitiva, estuvimos a punto de denunciar ante la guardia civil, pero al fin y al cabo nosotros íbamos de vacaciones y no queríamos meternos en berenjenales. Optamos por cancelar la reserva, comernos el pago inicial que no nos devolvieron, e ir a otra agencia de alquiler de vehículos."
56,5,"Experiencia buena con GoldcarLimpieza vehículo, rapidez en la gestión, información clara, concisa y honesta en el trato por ventanilla en el aeropuerto de Gran Canaria"
57,5,"Experiencia muy buena,mi única pega es…Experiencia muy buena,mi única pega es el coste del seguro a todo riesgo que es muy elevado."
58,4,"Rápido y eficiente""Para mí, lo más importante es que el proceso de recoger y devolver el coche sea rápido y eficiente, para poder concentrarme en, por ejemplo, los horarios de vuelo, etc. Con Goldcar, estuve listo en menos de 10 minutos."""
59,1,"Son unos estafadoresSon unos estafadores, cuando llegas al establecimiento te empiezan a pedir dinero por todos los lados cuando tu en teoría ya has pagado todo por internet, de 63 euros que me había costado el coche por internet, al final me quedo en 200 y pico euros + 300 euros de depósito por si había algún problema"
60,5,Fácil y rápidoFácil y rápido . El chico del mostrador en el aeropuerto de Mallorca que nos tocó un excelente trabajador ( creo que se llama Patricio por lo que veo en el contrato )
61,5,Es bastante clara ...el personal…Es bastante clara ...el personal agradable...precioa razonables
62,5,"Alquiler coche en LanzaroteGenail, servicio y coches nuevos,…..muy serviciales y sin ningún problema en las gestiones,…vale la pena contratar  con ellos,…!!!"
63,3,"Asistencia en carreteraÚnico aspecto negativo mejorable es la asistencia en carretera, más de 3 horas estando a 10 min del aeropuerto de Barcelona para sustituir el vehículo averiado. No puede ser!!"
64,5,"Todo Ideal- Salvo  pequeños matices fácil de Sufragar.Todo Ideal. Coche Magnífico.  Salvo  pequeños matices fáciles de sufragar como E AUSENCIA DEL AGUA DE LOS LIMPIAS Y UN OLOR RESIDUAL SUDOR HUMANO AL QUE SOY MUY SUCEPTIBLE. QUE PUDIERA SER EVITADO CON AbScent de Scotmas.com y distribuidor en España Aguaset.es , producto utilizo pues no  puedo con ese olor fatigoso."
65,5,Excelente atención en ambos puntos de…Excelente atención en ambos puntos de recogida y entrega. Check out express sumamente cómodo y rápido.
66,1,"ESTAFADORESCuando he llegado el único Fiat 500 automático que tenían era eléctrico.Al pedir un hibrido me dice que no hay , que si quiero un Fiat 500 tiene que ser manual.Cuando llego al coche es un fiat Panda , manual y con 3/4 de depósito ( insistió en que lo devolviera lleno como lo entregaban)He pagado por un fiat 500He pagado por un coche automáticoY ni una ni la otra , por el mismo precio y con el depósito 3/4.Aparcado junto al panda había 8 fiat 500 aparcados en gold car y disponibles .Me gustaría abrir una incidencia, solicitar el reembolso y cambio de coche porque considero que me han estafado y nada de lo que alquile en vuestra web ES REAL."
67,5,Yo uso goldcar cada vez visito mi…Yo uso goldcar cada vez visito mi hermana. Siempre recibir servicio excelente
68,5,"EXCELENTE atención en él los Trader de GOLDCAR aeropuerto PalmaLa chica que nos atendió en el mostrador de GOLDCAR del aeropuerto de Palma fue EXCELENTE. Una auténtica profesional, cercana, empática y resolutiva. Mantengan a esos profesionales en su empresa."
69,5,"Volveré a reservar sin dudaFácil para reservar, sin necesidad de pagar antes ni poner tarjetas de crédito o débito,  eso es muy positivo de gold car, y también el personal muy atento."
70,5,"Todo el proceso fue bastante fácilTodo el proceso fue bastante fácil, desde la reserva online desde el extranjero, hasta la entrega en destino (alquile one way madrid-oviedo).Fue el arriendo one way más barato que encontré. El retiro en aeropuerto fue intuitivo y fácil. La entrega en aeropuerto de Asturias, lo mismo.Personal muy amable."
71,5,"Rápido, cómodo y sencilloRápido y sencillo. La persona que nos atendió (María) muy amable y servicial. La recogida y la entrega del coche muy cómodo y sencillo, en el propio parking del aeropuerto."
72,5,Inmejorable relación calidad/precioQuedamos muy satisfechas con el servicio dado. Nos gustó el vehículo elegido y Christian en el mostrador de Goldcar fue muy amable e incluso nos ofreció un coche superior que rechazamos xq queríamos un coche pequeño. De cualquier manera muchas gracias.
73,5,Coche nuevoCoche nuevo. Gestión en Aeropuerto de Ibiza muy rápido. Muchas gracias a Angel que nos atendió
74,5,Excelente atenciónLs atención recibida fue excelente. Tanto en el manejo inicial del automóvil como de recogida y entrega...
75,1,"Estafa por no contratar seguroAl coger el coche en el aeropuerto de Malaga la chica nos insistió en coger el seguro a todo riesgo, como no lo hicimos fue bastante borde, me avisó de retener 1100€ en la tarjeta y que podían tardar un mes en devolverlo  y me imaginé que nos la iban a preparar. Dejamos el coche en perfecto estado y no habían pasado ni 20 minutos y ya tenía en el correo un cargo de 100€ con dos fotos con unos supuestos rayones, (una de las fotos podía ser hasta de otro vehículo). Volvimos a ir a reclamar, entonces tardaron 40!! minutos en volver a darnos el coche y enseñarnos el rayón que podía estar de origen porque ya tenía señalado  unas x en el parachoques delantero. Una estafa, daba la sensación de que lo tenían preparado con antelación por no haber contratado todo con ellos. Nunca más."
76,5,Rapidez de recogida y amabilidad del…Rapidez de recogida y amabilidad del personal. devolución igualmente rápido sin papeleo y amabilidad total
77,5,"Excelente todo..  muy buena atención de Kata y el muchacho que nos recibió el auto!!Kata detrás del mostrador nos atendió  explendida, nos dejó muy conformes y respecto al auto espectacular!! Muchas gracias."
78,5,"súper recomendableEl trato del personal en general, pero sobre todo Esaúl Blanco que es la persona con la que trato más frecuentemente dado que viajo a menudo a Mallorca. El servicio express funciona muy bien, y es realmente rápido, ahorrandote mucho tiempo, especialmente en la temporada alta."
79,5,"Genial,sois estupendos.Por la profesionalidad, amabilidad, trato excelente, soy cliente desde hace años y sin ningún tipo de problemas. Seguiré confiando en Goldcar. Gracias por todo."
80,5,Sin problemas y cualquier problema…Sin problemas y cualquier problema solución rápida!Agradeciendo a Mónica por su ayuda! Repetiré seguro
81,5,"La recogida fue rápidaLa recogida fue rápida, el coche estaba bien, limpio y con poco kilometraje."
82,4,"Baratos a comparación de las otras…Baratos a comparación de las otras compañías.  Sin problema con el coche aún que tenía poca potencia,  y lo.bueno que tenía etiqueta eco y bo pague nada en el centro."
83,5,"Coche en muy buen estadoCoche en muy buen estado, limpio y muy cómoda la recogida, muy buena relación calidad precio, seguro volvería a repetir elección"
84,5,"La experiencia fue excelente porque el… Servicio y coche fue excelente..👌La experiencia fue excelente porque el servicio desde la reserva hasta la devolución del automóvil fue excelente y muy importante, el automóvil estaba en muy buenas condiciones y limpio y ordenado."
85,5,"Soy un cliente habitual y siempre he…Soy un cliente habitual y siempre he tenido muy buenos resultados en todos los sentidos ,precios , simpatia y sobre todo profesionalidad !!!!"
