,Estrellas,Reseñas
10,5,"Empresa perfectaEmpresa perfecta, siempre que he comprado, sin ningún problema, envío rápido y eficiente y con algún detalle dentro del paquete, como por ejemplo piruletas, cositas que a mí me encantan y que son un detalle.Gracias!!"
11,5,"Todo muy organizadoTodo muy organizado, profesional y puntual, recomendable, agradecimiento a todo el personal que en todo momento el trato ha sido muy bueno y eso es de agradecer, enhorabuena"
12,1,"No compres electrodomésticos grandes si no tienes ascensor.Si compras un ordenador o algo pequeño,perfecto.Eso sí,ni se os ocurra comprar una lavadora si no tenéis ascensor. Tienen contratado un servicio de transporte nefasto. Tuvieron la cara dura de traerme una lavadora diferente,sin mirar siquiera la que me tenían que traer,porque decían que la otra pesaba mucho y habían escaleras.Después me dicen que la mía no la pueden subir porque no cabe por la escalera,a lo que le contesto que es imposible porque he subido hasta un sofá de 5 plazas.A lo que me dice que necesitan otra persona para subirla.Después de una semana seguían sin darme fecha de entrega por parte de los transportistas,para conseguir lo que ocurrió,que me canse de esperar y cancele la compra."
13,1,Te venden un ordenador defectuoso y te dejan tiradoCompre un ordenador de un importe elevado y este mismo en poco mas de un año se ha estropeado por una mala configuracion de serie con la ventilacion. Primeramente me dijeron que me lo reembolsaban sin problemas por un vale para comprar otro que si funcionara y al recepcionarlo me dicen que por cuestiones esteticas no es posible y que lo mandan 3 semanas al fabricante a ver si lo repara. Una autentica vereguenza que vendan productos defectuosos y te dejen tirado.
14,5,"La mejor opciónSin duda una de las mejores opciones a la hora de comprar electrónica e informática: fiabilidad, precio, asesoramiento, entrega super rápida... (¿Qué más se puede pedir?)Para mí, un gran descubrimiento."
15,5,Asesoramiento en un productoServicio de atención al cliente de 10. Resolutivo y te da alternativas. Muy recomendable todo en general. Gente seria
16,1,"Bloquean mi reseña después de negarse a solucionarme problemaHe decir que he comprado varias veces y han sido muy rápidos, pero esta vez compré una placa base que me vendieron desde un vendedor exterior y vino rota, cosa que intente reclamar y Pccomponentes me ignoro, a esto hago una reseña sobre lo sucedido en Pccomponentes sobre el producto(Y PCCOMPONENTES ME CANCELA LA RESEÑA POR CONTENIDO INAPROPIADO)Lo que me faltaba…. que solo “acepten” las reseñas buenas, así ya nadie se puede fiar hoy en día de las reseñas.No volveré a comprar."
17,5,"Atención al cliente de diezAtención al cliente de diez, me ayudaron con una devolución y me aconsejaron sobre otra compra. Muy pacientes y amables. Un punto extra para la atención telefónica, si llamas y las líneas están ocupadas te informan de que van a colgar y de que te devolverán la llamada en un corto plazo...y lo cumplen!!"
18,5,Muy amables en la atenciónMuy amables en la atención. Pedía un presupuesto vía correo electrónico y contestaron muy rápido.
19,5,"Venta perfecta desde el Marketplace. Seguiré comprándoles.En este mes he comprado varios artículos a través de la página web de PC Componentes, un reloj de Garmin desde el Marketplace que me lo ha vendido MS2 Digital y un móvil Samsung, también, a través del Marketplace desde la empresa Mubutel. Las 2 compras han sido perfectas, precisas en el plazo de entrega y entregando el producto correcto sin ningún tipo de incidencia.En todo momento he podio hacer el seguimiento del estado de cada pedido y una vez recogido por las diferentes agencias de transporte he podido hacer el seguimiento en todo momento.La verdad es que me daba respeto que no hubiese algún problema de suministro o de plazo y he quedado totalmente satisfecho y contento.Recomiendo la compra en PC Componentes basado en mi experiencia en estas 2 compras.Gracias por todo y por una venta óptima."
20,5,"Compra de frigo no frost HaierTenía prevista la compra del frigorífico pero tenía dudas sobre cuál es me convenía más de acuerdo a mi presupuesto, al espacio del que dispongo y al uso que voy a darle. Solicité la ayuda de un experto como ofrece PCcomponentes. Me llamaron enseguida y la persona que me atendió fue muy, muy, muy amable y paciente. Me dio todas las opciones,me ayudó a decidirme y hoy mismo han traído el frigorífico elegido (incluso 2 días antes de la fecha prevista de entrena). Ha llegado en perfectas condiciones, el trasportista también ha sido muy amable y ahora solo espero a empezar a utilizarlo (recomiendan que esté 24 horas de reposo) Sobre el frigo aún no puedo opinar pero me gusta su estética y su tamaño. Recomiendo que solicitéis la ayuda del experto y seguro que acertareis"
21,5,Siempre bienSiempre he comprado de todo desde años y cero problemas
22,1,"Compre todas las piezas de mi pc y pedi…Compre todas las piezas de mi pc y pedi que me lo montaran, me tenia que haber llegado hace una semana y aun no se nada sobre mi pedido, lo unico de lo que tengo informacion es de que aun no se ha empezado ni a montar cuando ya lleva una semana de retraso. El seguimiento del pedido es muy malo y no se que se esta haciendo con mi pedido. Llegados hasta este punto sinceramente no se ni si pedido alguna vez llegara, encima no me pueden devolver el dinero, me cobraron el dinero de un pc y no me lo entregan."
23,1,Es la primera vez que compro con pc…Es la primera vez que compro con pc componentes y la verda que no ha ido del todo bien sobre todo en el servicio de entrega de correos express que es lamentable no respetan los terminos de entrega ni hay forma de ponerse en contacto con ellos y la pagina de seguimiento es totalmente confusa. En mi caso lleva el pedido estancado en el mismo sitio desde hace un dia. El la pagina de pc componentes te pone que el paquete te llega en 24 horas y aqui no hay formalidad en este aspecto .
24,1,"Quiero devolver mi patinete smartgyro…Quiero devolver mi patinete smartgyro k2 por incidencia técnica se partió donde se sostiene  el amortiguador trasero es decir el metal se partió ,doy a devolución y me envían código de entrega en correros  QUE NO FUNCIONA  he vuelto a cancelar la devolución y hacer otra de nuevo y lo mismo ,atención al cliente pésima, a 39 grados en Zaragoza con la caja de patinete unos 27 kilos más de 3 km asta llegar a casa por no haberme proporcionado un código de barras válido así que una estafa en toda regla y el sufrimiento para los pobres compradores,Ahora toca devolver recibos por qué no pienso pagar ni un céntimo más después de la paliza que llevo con el pu..t.. patinete"
25,5,"Atención al cliente exquisitaMuy buena atención al cliente, como siempre.En este caso solicité asesoramiento para mejorar mi PC y me contestaron en seguida, dándome muy buenas/baratas opciones y todas las facilidades posibles."
26,2,"Mala experienciaEn el mes de marzo compré una cafetera Nevir para mi hijo. No habían pasado ni tres meses cuando la jarra dejo de funcionar. Mi hijo llevo la cafetera al servicio técnico indicado por la marca donde le dijeron que había que pedir una pieza y que la reparación tardaría una semana. Pasado un mes y al no tener noticias del servicio técnico,  mi hijo se comunica con este servicio done le indican que el fallo inicial se reparo pero la cafetera se había caído accidentalmente y había que volver a repararla. Ante esta situación solicite el reembolso del producto porque ya no me inspiraba ninguna confianza ni la marca Nevir, ni mucho menos su servicio técnico. Cómo la marca rechazo mi solicitud argumentando que la cafetera ya funcionaba, abri una disputa en PcComponentes volviendo a reclamar el reembolso de un producto que se había averiado a los tres meses de su compra y que había sufrido una caída cuyas consecuencias no podía saber. Mi disputa no ha servido para nada porque lo único que hace PcComponentes es repetirme lo que ya me ha dicho la marca. Conclusión: no volveré a comprar aquí. No me siento atendido como cliente"
27,1,"Ofertan volante con pedales y de regalo…Ofertan volante con pedales y de regalo juego de F1, como se quedan sin stock del juego y su oferta sigue disponible en la página lo cual lo demuestro con captura de pantalla y no me dan solución Lo único que haré será presentar reclamación ante con sumo por engaño y no volver a comprar. Perdieron un cliente y futuros clientes por mi parte"
28,5,Buen soporteCualquier problema que he tenido me lo han solucionado. He llegado a tener que descambiar un teclado 3 veces por ser defectuoso (Newskill) y no han tenido problema.
29,5,"FANTASTICA ATENCIÓN!FANTASTICA ATENCIÓN!He tenido un problema con un producto comprado a través de su Marketplace y se han implicado 100% para solucionar el problema, muy contenta con las personas que me atendieron! Además había comprado anteriormente en su página y todo fue muy bien."
30,5,"Compré un monitor en ofertaCompré un monitor en oferta, un Samsung que se podía usar en vertical, es una pasada de verdad y el servicio fue muy rápido, llego antes del tiempo que decía y sin contratiempos"
31,5,"Buen servicio y muy buena atención y…Buen servicio y muy buena atención y también precio, calidad"
32,1,"Una puta basura de servicioUna puta basura de servicio, el equipo llegue defectuoso tras semana y media de espera y al llevarlo a reparación no se puede contactar con ellos ni cogen las llamadas, ridículo."
33,1,"Recientemente compre una cocina marca…Recientemente compre una cocina marca Beko Pagando un suplemento por la subida a domicilioY la retirada del electrodoméstico averiado por parte de la agencia de transportes me suben la cocina con las puertas del horno defectuosas ya que están despegadas  no se si por el trasporte o por que esta defectuoso de fabrica, y encima se niegan a retirarme  el electrodoméstico que se tienen que llevar alegando que no saben nada y que llevan el camión lleno menos la cocina que acaban de dejar.   Puestos al habla con Pc componentesMisión imposible ya que nunca lo cogen  y hay que esperar a que llamen ellos les comentamos la incidencia y que la cocina rota esta  obstaculizando una  zona por la que tiene que pasar una persona con muletas y que no debería estar ya que se ha pagado el servicio de entrega y recogida la contestación que lo están tramitando y que lo que diga el trasporte.Y así llevamos 48 horas esperando arrepentidos de haber comprado en Pc componentes por el mal servicio que nos están ofreciendoY hoy los llamamos para comentarles que la puerta del horno esta despegada y roza y de nuevo su contestación que abren incidencia y lo que diga el trasportista ????El trasportista debe dé ser el que paga la nomina a fin de mes  si no no me lo explico Yo compro un producto nuevo al precio que  vale y quiero que venga impecable y si tengo un problema que hablen conmigo y lo solucionen no que tiene que ser lo que diga el transportista Cuando se ha visto algo tan surrealista como lo que me esta  ocurriendo"
34,5,"El vendedor me asesoró durante casi una…El vendedor me asesoró durante casi una hora, super cordial, no me apuró para comprar y me recomendó lo que necesitaba el uso que daría al ordenador.Instaló Windows y Office con amabilidad. Los precios mucho mas baratos que en las tiendas centrales de Madrid.Tienen productos embalados y no venden los de exposición."
35,5,"MUY buen servicio, excelente.Compré una pc configurada a pedido, y anunciaron la entrega en la web 5 días más tarde, al 4to día aun aparecía que la estaban montando y les escribí, preguntando si serían capaces de cumplir, buena atención inmediata y segura de Geral y de Carlos y quizás algún otro. Acaban de entregar, TODO perfecto, bien embalado y organizado, hasta el más minimo tornillo. PCCOMPONENTES me fue recomendado por mi cuñado que es cibernético como el mejor servicio posible, en mi caso si lo es. Sin embargo veo muchos malos comentarios, creo que la empresa debe tomar muy en cuenta estas criticas porque lo que habeis logrado en años podeis perderlo en días. Les doy 5 estrellas bien merecidas y si tuviera una sexta también se las daría por la paciencia del servicio de atención al cliente (que tuvieron conmigo)."
36,1,"Garantía de entrega falsa03/07Me anuncian que recibiré mi paquete al día siguiente de haber hecho el pedido el jueves, hoy es lunes y son casi las 14h - todavía no he sabido nada de que tan lejos está mi entrega.___________________________Actualizar 05/07Ahora es miércoles y esta mañana solo he recibido los auriculares que pedí, todavía necesito que me entreguen mi computadora, lo que debería haber hecho hace 5 días.Su chatbot no puede gestionar mi queja sin quedarse atascado.... Madre mia!!Nº pedido6012023124609"
37,1,"Una vergüenza su atencion al clienteResido fuera de españa, y me compre un ordenador portatil y a la hora de la devolucion de el IVA se hacen los locos.No me ofrecen ningun tipo de solución ni interes en solucionarlo.Lo más sangrante que los de Amazon me devolvieron el IVA de los articulos que compre con ellos sin ningun tipo de problema.Ahí ya se ve la seriedad de cada una de las empresas.Han perdido un cliente,y por mi parte recomendare activamente que nadie compre ahí."
38,1,"Ojo con la web no cumplen las ofertasPágina web no recomendable, ofertan los productos de otros vendedores  en su web y luego no se hacen responsables.Compro un televisor, hacen el cobro y cuando llamo  para preguntar el motivo por el cual el envío no ha llegado me informan de que el vendedor externo ha rechazado por falta de stock la venta y va a reembolsar el dinero.Ellos tienen el mismo producto en stock pero se niegan a respetar el precio que habían ofertado en su web escudándose en que la venta la hizo un tercero.La página es poco sería pues no se hace responsable de las ofertas que  publica aún teniendo el producto disponible.No perdáis el tiempo ,engañan al cliente."
39,5,Compra y reparto fantasticoMi pedido llegó puntosl en la fecha prevista y en perfecto estado. Otros pedidos hasta llegaron un día antes. Perfecto.
40,5,"He tenido problemas de calentamiento y…He tenido problemas de calentamiento y reinicio con el ordenador que les compré. Me puse en contacto con el soporte técnico y me contestaron en menos de una hora y en dos horas tenía el problema solucionado.Aparte de tener un muy buen servicio de precios de compra , el servicio técnico responde muy rápido y es muy eficiente. Recomendable esta web sin dudarlo."
41,5,servicio tecnico atencion rapido eficiencia puntualidadtienen lo que necesitas para tu pc
42,4,"Devolucion sin pegas. Cumplen lo que anuncian.Compre un ordenador a la carta de muy alta gama. i9 13 gen + rtx 4090. LLego perfectamente embalado y sin problemas. No se por que motivo cada dia o dos se bloqueabade manera aleatoria a pesar de instalar varios sistemas operativos. estas cosas pasan y son frustrantes. Decidi devolverlo en el tiempo establecido al efecto y no me pusieron la mas minima pega. Son amables  y al menos conmigo fueron muy atentos y legales. Este detalle me hace confiar en ellos en proximas compras, aunque espero que sean con mas exito."
43,5,"ExcelenteTodas mis compras han sido excelentes. Servicio de envío rápido y buena atención al cliente. Incluso tuve que devolver un portátil por un fallo en una tecla h sin ningún problema, son mi tienda de electrónica/informática de confianza :)"
44,5,Tenía dudas acerca de qué televisor…Tenía dudas acerca de qué televisor comprar y me dieron las pautas precisas para adecuarlo a mis necesidades ajustándose tanto a lo técnico como monetario. Gracias
45,1,"Un desastreMuy eficientes a la hora de vender pero fatal el servicio de mantenimiento.Enviamos un ordenador Lenovo comprado en Pccomponentes a arreglar el 21 de abril. Nos hicieron un presupuesto que aceptamos y a dia de hoy, 29 de junio, seguimos sin ordenador y sin ninguna explicacion de que esta pasando ni de cuando van a devolverlo arreglado.De momento hemos puesto queja en la OCU y segun sea la respuesta decidiremos el proximo paso.Una verguenza."
46,5,"Trato amable, profesional y resolutivo.Rapidez en la entrega, trato del servicio tecnico en el plano de consulta muy amable y resolutivo."
47,5,Muy buena atenciónEn varias ocasiones he solicitado consejo para mejorar mi PC y siempre he tenido muy buena atención y han dado justo con lo que necesitaba. La atención ha sido rápida y muy buena.
48,5,"Eficiencia de alto rendimientoEficiencia de alto rendimiento, no conozco al jefe de esta empresa, pero sin duda sus empleados si merecen la pena, un equipo que te escuchara , son como papa noel pero añades al carrito lo que te aconsejan y pagas tu :)Mi pagina favorita de componentes dijitales."
49,5,ELECCIÓN TOPEs indudable la cantidad de stock que tienen. Los plazos de entrega son cortos y los articulos siempre me han llegado en buen estado. En todos estos años solo he tenido problemas con un monitor y me lo cambiaron sin poner pegas.
50,1,"En Respuesta de: Me enviaron otro productoResumen de lo sucedido:- He comprado en PcComponentes una gráfica cara y me ha llegado otra gráfica menos potente (les suele pasar, pero en mi caso fue la primera vez, no voy a mentir)- Al recoger la caja de una tienda ""parcel de GLS"", está manipulada y rota, pero yo no le doy importancia hasta llegar a casa (no iba a abrir la caja ahí delante, fui un inocente). Estaba un poco molesto porque yo puse que me lo enviaran a casa, pero supuestamente no había nadie y decidieron dejarlo en una tienda... aunque durante el segundo intento de entrega estuve en casa, y nadie pico al timbre.- Le explico lo sucedido a PcComponente y afirman tal y como podéis ver en el otro hilo en trustpilot que la mercancía se preparó correctamente, y que la empresa de transporte GLS no tiene ninguna incidencia durante el transporte (obio si en algún proceso de la cadena alguien manipula el contenido del pedido, no irá esa persona a abrir una incidencia diciendo: ""he abierto el pedido de un cliente"" ). Por mi parte he puesto también una reclamación a GLS.- Sinceramente, no sé quién tiene la culpa, si PcComponentes o GLS, pero yo no tengo el producto que he comprado. Yo no debería hablar con GLS para realizar ninguna reclamación, debería ser PcComponentes el responsable de que me llegue el producto y si ""por el camino"" alguien manipula el envío, no es responsabilidad del Cliente. Mi parte la cumplí que fue ""pagar y recoger el producto"".Tenéis que tener claro una cosa empleados/as de PCcomponentes, no me voy a rendir con las reclamaciones, debéis leerme por todos los canales posibles, porque yo he comprado con mi buena fe y vosotros tenéis que entregarme lo pedido.Os continuaré explicado por este canal y por los 23 más todos los avances del caso.¡Un Saludo y espero que este caso ayude a futuros clientes!* Actualización del Caso 10/07/2023:Suponiendo que tenéis razón, entonces quién ha manipulado el pedido? Yo fui a recogerlo y la caja estaba semi abierta, suponiendo que vosotros lo enviáis bien, pero durante el proceso el transportista cambian el producto o lo roban, ¿De quién es la culpa, mía?Debéis responsabilizaros de también del envió o como mínimo abrir una incidencia a GLS.¿Podeis ayudar a gestionarlo? Gracias"
51,3,"Atención perfecta pero gestión NEFASTALa persona que me atendió lo hizo muy bien, pero hay algo que no entiendo, ¿por qué si hay un retraso en mi pedido no te informa nadie? Sino llamo yo, seguiría sin saber qué ha pasado con mi pedido. Entiendo que pueda faltar un componente pero ¿por qué aparece disponible cuando lo compré? Ahora a esperar a que me den una solución, y sigo esperando."
52,5,"AyudaLa información, atención y ayuda prestada fue de 10, tanto el primer día que hable con ellos como el segundo cuando pedí ayuda para poder coordinar TV con el nuevo mando a distanciaGracias"
53,5,"Compre un móvil de ofertaCompre un móvil de oferta, bastante barato, y me llegó superrapido así que todo bien."
54,5,"responden rapido a las consultas y te…responden rapido a las consultas y te asesoran muy bien a las dudas, lo mismo ocurre con las incidencias que tengas ya sea garantias o devoluciones los recomiendo"
55,5,"Atención excelente en todo momento.La atención, las soluciones y el servicio es excelente. He comprado muchos productos para mi, mi empresa y voy a seguir comprando. Muchas gracias."
56,5,"Sencillamente perfectosSencillamente perfectos. Cuando alguien es un verdadero profesional, se nota. Me ayudaron muchísimo con unas breves explicaciones y los precios son muy buenos.Muy recomendable"
57,5,"Sustitución de ordenador por averíaHe tenido un problema con un ordenador que les compré hace cuatro meses. Cuando me puse en contacto con ellos, todo fueron facilidades. Me devolvieron la llamada enseguida (en lugar de tenerme esperando al teléfono), me explicaron mis opciones, me recomendaron equipos alternativos, y tanto la devolución del ordenador estropeado (y su correspondiente reembolso) como la llegada del nuevo han sido rapidísimas.Por lo menos en mi caso, han funcionado muy muy bien."
58,5,Gran ayuda en mi montaje de PCPersonas muy agradables qué siempre estan a tu dusposición para poder ayudarte
59,5,Buena experiencia y muy educados los telefonistas.Pongo 5 estrellas porque la experiencia como cliente ha sido muy buena y ha llegado mi pedido. No puedo decir que haya llegado a tiempo pero cada día de retraso me explicaban muy detenidamente los motivos y al final todo llego.
60,3,"joe pues leyendo las reseñas me cortais…joe pues leyendo las reseñas me cortais el rollo de comprar el pc, es lunes y como pone que en 48/72h vamos que para el viernes lo tendria en casa y casi que me tiro a la piscina ya que la siguiente semana no estoy en casa. Pero me da que voy a dejarlo por ahora que el pc que tengo configurado vale 3500€ (4090, etc etc) y veo que no va a llegar.De todos modos e de decir que hace unos años compre un MSI GE75 8sg con la oferta aquella que regalaban otro modulo de 16gb de ram y no tuve ningun problema, creo recordar que si tardaron uno o dos dias mas en la entrega pero sin mas."
61,5,Atención al cliente 5/5Es la primera vez que compró en PcComponentes he tenido mala suerte al comprar piezas para montar un equipo ya que la placa base vino mal hice la devolución y después fue el procesador que también estaba mal y que estoy esperando son rápidos en la devolución  tuve un problema y es que me decía que me llegaba el día 27 y no me llegó me puse en contacto y el chico fue muy amable Juan creo que se llamaba fue muy claro y me dio una respuesta detallada el servicio al cliente uno de los mejores que he visto
62,5,"La atención al cliente (a mí) ha sido…La atención al cliente (a mí) ha sido fabulosa y la información técnica sobre un equipo y sobre todo los consejos para adquirir uno u otro, han sido muy valiosos para mi decisión final."
63,1,"Mienten con la entrega 24 hEn su web presumen del envío 24 horas pero es mentira hice un pedido un miércoles y no me llegó hasta el martes siguiente y me pongo en contacto con ellos para ver qué pasa y ellos si me lo intentan solucionarlo pero la ayuda es inexistente ya que no consiguieron que Gls lo enviara a tiempo. La empresa de transporte era GLS que me dicen que por ser un pedido de grandes dimensiones, suele tardar más pero PC componentes en su página web en ningún momento lo explica y de una televisión que tenía que haber estado aquí al día siguiente de pedirla, tardó seis días.Muy descontento con el servicio de entrega ya que si no pueden entregarte las cosas en 24 horas, que no lo pongan en la web porque a mi me corría prisa tener esa tv en casa y me dejaron tirado durante 6 días.Y por último, para colmo, para intentar enmendar su error y mi enfado me regalan un triste cupón de cinco euros en una compra mínima de 20 que parece que ya se están terminando de reír de mí, dándome esa auténtica basura que para eso es mejor que no den nada. Fatal la experiencia, espero que una empresa tan grande como PC componentes, deje de trabajar con empresas tan chapuceras como GLS porque lo único que están haciendo es perder la confianza de sus clientes."
64,4,Trato agradable y experiencia buena y…Trato agradable y experiencia buena y gran amplia selección de productos
65,5,Hay que destacar las ganas y el empeño…Hay que destacar las ganas y el empeño que todo el equipo pone para que quedes satisfecho con el servicio que te brindan. Repetiré sin lugar a dudas.
66,1,"EXTENSIÓN DE GARANTIA 5 AÑOS - ESTAFAEn Abril de 2021 compramos una lavadora Bosch con sistema de dosificación inteligente iDOS. En el mismo proceso de compra, añadimos la ampliación de garantía a 5 años. Cuál es nuestra sorpresa que hoy, tras tener un problema con ella y contactar con servicio técnico de Bosch nos dicen que no tienen constancia de esta ampliación de garantía. Con mucho esfuerzo, contactamos con pc componentes, y nos dicen que efectivamente, esos 3 años de ampliación son a través de un seguro. Pues bien, nadie sabe ni el seguro que es, ni cómo funciona ni nos dan una respuesta ni una solución. Hemos abierto 3 veces tickets de soporte, hemos llamado y nos dicen que no pueden hacer nada más que traspasar el caso al departamento correspondiente. Mientras tanto, estamos sin lavadora en casa. LAMENTABLE el servicio y la atención por parte de pc componentes. Era cliente habitual desde hace bastantes años, pero después de esto, nunca más. Toca poner denuncia en la OCU y reclamar."
67,5,Buena atención al clienteBuena atención al cliente. Resuelven todas las dudas
68,5,"Gente profesional,productos de calidad…Gente profesional,productos de calidad a precios competitivos y envío rápido,es la segunda vez que compro,hacía años que no compraba  y la verdad es que las dos veces ha salido todo perfecto"
69,5,"Tenía duda sobre si comprar un portatil…Tenía duda sobre si comprar un portatil gaming o un sobremesa gaming. El portatil lo tenía claro, pero el sobremesa, nada y me ofrecieron varias configuraciones y finalmente acabé adquiriendolo con muchas dudas resueltas."
70,5,"Buena experiencia!Hola, me gusto mis dos primeras experiencias con PCcomponentes: por que la primera he comprado un producto que me equivoque y lo he regresado y considerando el respectivo credito en cuenta he decidido comprar otro producto pagando solamente la diferencia, todo salio muy bien, ademas que el producto que compre ahora tiene una buena relación calidad/precio. Estoy pues muy contento con PCcomponentes y volvere a comprar en el futuro."
71,1,"No contestan, te bloquean y pasan de ti.Recientemente he comprado una pantalla por PcComponentes. Según el acuerdo de compra la entrega es 24h, que en ningún momento en la web, factura o información de la página te dice que el plazo sea más de 24h de entrega.Mi sorpresa es que en agencia no tienen el paquete, el paquete un poco más y aparece en la Luna (que a saber donde han puesto la dirección) cuando he pedido un montón de veces en este sitio web.El chico que me ha atendido por teléfono me comenta que va a gestionarme el caso y se pondría en contacto conmigo lo antes posible. Son las tres de la tarde y he tenido que llamarles más de 17 mil veces, poniendome restricciones en las llamadas e ignorando los mensajes escritos en ticket.Si no cumplis con los plazos de entrega, no culpeis a las agencias cuando desde un primer momento que sabeis que un paquete es mas grande de lo normal y con un peso superior, no se envia en un plazo de 24h si no en 48h.He pedido la hoja de reclamaciones y no me la facilitan. Solo te dan un formulario de pagina web. Este formulario os lo podeis meter por donde os quepa, quiero la maldita hoja de reclamaciones. Tomare acciones legales ya que esto me ha perjudicado en un dia de trabajo con mucho volumen y todo un finde semana por delante para trabajar.No culpeis mas a los demas y miraros un poco los fallos que cometeis vosotros, que no son pocos.(ACTUALIZACIÓN)Tras hablar nuevamente con el equipo de PCcomponentes (se hacen los tontos y que no entienden), me pongo en contacto con algunos contactos internos de la agencia GLS de bastante peso dentro de la compañía y lo que me aclaran es lo siguiente:PCcomponentes sabe de sobra que las medidas y el peso que tienen que enviar para pedidos de 24h, si estos son fuera de tamaño y peso, van por otra cinta más lenta y se puede demorar a más de 96h.Y bien.. si en la web no dicen claramente los días de entrega, están mintiendo en los plazos de entrega. Como bien dicen desde GLS, cuando son televisores grandes, estos suelen tardar algunos días más debido a las dimensiones, como tu paquete...Incluso me he ofrecido a desplazarme casi 2h y 30 minutos desde donde vivo hasta su central para poderme llevar dicho producto, ya que me es imprescindible para trabajar.De verdad señores de PCcomponentes, no hagan estas cosas... porque las cosas pequeñas con el tiempo, se vuelven muy grandes e imparables. Con el tiempo, las cifras se notan y los bolsillos también."
72,1,"20 días esperando un PC del que…20 días esperando un PC del que anuncian que tienen todos los componentes en stock,  y que lo tienes en tu casa en 48/72h, y sigo esperando sin que nadie me diga nada.Cuando contacto con ellos me dicen que hay que cambiar un componente, pero sigo igual y me corre prisa el equipoUna vergüenza de servicio!!!!!!!!"
73,4,"Atencion de primeraAtencion de primera. Escuchan y no dan rodeos, van directos a solventar cualquier duda. Trato amable. Recomendable 100%."
74,4,Me ha llegado todo perfecto pero dos…Me ha llegado todo perfecto pero dos días tarde a lo previsto
75,5,Tienda online muy fiable y profesionalTienda online muy fiable y profesional. Muy buena atención al cliente y rápidos con los envíos y las devoluciones. ¡Perfecto!
