,Estrellas,Reseñas
48,5,"He llamado para cancelar OPODO Prime y…He llamado para cancelar OPODO Prime y después de 20mn  hablando con 2 personas en inglés ,porque te dicen al principio que es la ûnica soluciòn, me gan transferido a un hispanohablante y el chico con quien he podido hablar ha sido muy efficiente !"
49,3,"He reservado dos veces y las dos veces…He reservado dos veces y las dos veces se me han cancelado las reservas, una me han dicho que es por un fallo en mi correo, otra que es por mi banco y la otra por fallo del sistema o de la aerolínea, en resumen… que me quedo sin billetes y mi dinero retenido  en el banco, estoy muy cabreada"
50,5,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
51,5,Mi operador hizo un trabajo excelenteMi operador hizo un trabajo excelente! Estoy muy feliz con su trabajo. Muchas gracias por el excelente servicio!
52,5,"Un profesionalLa atención del teleoperador Juan muy buena muy atento muy profesional sabía lo que hacía en cada momento pudo gestionar mi cambio de pasaje con mucha profesionalidad y darme la información necesaria del viaje tanto en el itinerario como en las maletas correspondiente, muy satisfecho un gran. Trabajadore."
53,5,Muy buena la experienciaMuy buena la experiencia. Dar las gracias a Fátima Atía ( no se lo escribo bien) por su gran servicio.
54,1,"Fraude con la compra del billete He comprado un billete una vez en mi…He comprado un billete una vez en mi vida, hice cuidado de NO escoger el billete más barato ofrecido con la suscripción. Un mes después me cobraron la suscripción en la tarjeta! Es un fraude. Cuidado!"
55,5,Hola muchas gracias por tu atención mi…Hola muchas gracias por tu atención mi inglés no es bueno pero logré comprender un poco de la conversación gracias y me gustaría que apareciera la confirmación de todo en la app de Opodo
56,1,"Muy buena atenciónMuy buena atención, gracias a Magda que ha sabido resolver mis dudas y me ha ayudado en todo con mucha paciencia!!!"
57,5,WwwwWwwwwwwwwwwww
58,5,Henrih fue muy amable conmigo y me…Henrih fue muy amable conmigo y me ayudó muchísimo.
59,5,"Atención al cliente impecableEl servicio prestado por la agente Om Kolthom ha sido atento y profesional. En una palabra, impecable. Me ofreció una solución conveniente al problema que tenía con los vuelos de regreso y despejó mis dudas amablemente."
60,5,Una atención muy rápida y muy amable y…Una atención muy rápida y muy amable y agradable
61,5,HALLIM TRES BIEN
62,1,"No he solicitado la suscripción premiumMe parece fraudulento el cobro de 65 euros por una suscripción que no he pedido ni nada, así que solicitaría que por favor me reembolsaran ese dinero porque no lo he solicitado."
63,5,La chica del chat es muy amable y me…La chica del chat es muy amable y me ayudó mucho
64,5,"EficazAtención telefónica atenta, rapida y eficaz. Bravo"
65,1,Esquivocaron mi nombre en el boletoEsquivocaron mi nombre en el boleto Al cambiar su error no entiendo por qué me cobraron a mi!!!Después de pagar por vuestro error no emitieron el nuevo boleto por lo que no me querían permitir hacer el check-inEl boleto comprado incluía el equipaje y aún así me hicieron pagar una fortuna por dos valijas !Una vergüenza esta empresaSoy viajero frecuente y espero nunca más encontrarme con esta empresa que no sabe tratar a sus clientes
66,5,Todo bien..Todo bien... muy atento y explicito el muchacho al telefono.
67,5,La experiencia el la ayuda ha sido…La experiencia el la ayuda ha sido satisfactoria.
68,5,EsraaHa sido un placer ser atendido por Esraa
69,1,"10042294418Compré un vuelo de Pegasus que fue cancelado por la compañía. Ésta me ha suministrado pruebas de haber reembolsado a Opodo, pero ellos se han quedado con mi dinero"
70,4,"Precios accesiblesEl servicio fue muy bueno, los mejores precios."
71,5,Me solucionaron la inquietud y fueron…Me solucionaron la inquietud y fueron muy ágiles con la respuesta. También hizo muy bien su trabajo puesto que ofreció otras alternativas Lo único incómodo fue tener que hablar más duro porque no me escuchaban pero pueden ser fallas de la líneas de comunicación.
72,5,"La experiencia ha sido satisfactoriaLa experiencia ha sido satisfactoria, Lina me ha tendido correctamente, ha sido muy rápida y muy eficiente en solucionarme mis dudas"
73,4,No tenía menú de comida en ninguno de…No tenía menú de comida en ninguno de los vuelos.
74,5,Rabea-nasr sehr
75,5,"Atención perfectaAtención perfecta, diligente y eficaz."
76,5,"En principio aunque no está aún…En principio aunque no está aún solucionado pero si me han dado respuestas y soluciones a corto plazo ya , espero que salga todo bien"
77,5,"Excelente tratoExcelente trato, servicio rápido.Me resolvieron mis dudas y me cambiaron las fechas de mi vuelo con la aerolínea en minutos"
78,1,Es una vergüenza que después de varios…Es una vergüenza que después de varios meses de haber pedido un rembolso por un vuelo cancelado por Vueling no tengo noticias de ningún tipo de parte de opodo.
79,4,HabriAbdelkader Habri
80,1,LadronesHaber ratas de alcantarilla me habéis.metio en el prime ese y quiero darme de baja  antes de que me cobreis robarle  a vuestras madres pero a mí no
81,4,ExcelenteLa persona qué me atendióLo malo es la espera con contestador Localizador: 1109687882
82,2,"No recibo respuesta  de atención  al cliente …No recibo respuesta  de atención  al cliente aun, tengo un error de transcripción en mi ticket y necesito  acomodarlo cuanto antes  ya que por eso puedo perder mi vuelo,  me pueden ayudar es solo por una letra, no se como comunicarme  con ustedes vía WhatsApp o otro medio más rápido"
83,1,"Para no volver  a repetirPara no volver  a repetir, acabo de cancelar mi tarjeta bancaria por culpa de ellos, me cobran 54,99€  cada año y nunca he hecho ninguna reserva con ellos y que no puedo reclamar, ver que te cobran eso y te tienes que aguantar, es un fraude, voy a denunciar  por todas las plataformas"
84,5,"Cambio en fecha de vuelosMe ha atendido Maleka, el trato ha sido muy correcto y amable. Ha solucionado mi peticion de forma muy rapida."
85,5,muy amable y ha solucionado mi…muy amable y ha solucionado mi problema.Galal
86,5,Lamine tres bien
87,4,"El agente John atención amable y correctoEl agente John me ha atendido de manera muy amable y profesional, tomando nota de las opciones posibles para gestionar la solución de mi situación."
88,5,Excelente trato y tiempo de respuestaExcelente trato y tiempo de respuesta. las dudas que tenia fueron resueltas de manera muy amable
89,2,"¿Garantía de devolución de 80% del precio pagado? NADA de NADAReservé un viaje en avión con Opodo con la garantía de que por CUALQUIER razón me devolverían el dinero de la reserva (80% de lo pagado), pues bien, aquí hay algo de truco y cuidado.A mi no me venía bien viajar en el vuelo de ida, pero como el vuelo de ida y el vuelo de vuelta tienen la misma referencia y están bajo una misma reserva de Opodo (aunque con compañías de vuelo distintas), estos me dicen que no se puede hacer, que no me validan la cancelación y que si por un caso remoto en el que Ryanair me diera el visto bueno, que estos me manden un email de confirmación de cancelación y reembolso y yo ya tendría que volverles a llamar a Opodo para que me devuelvan el dinero.En caso de que hubiera querido cancelar el billete de ida y el de vuelta entonces dice el operador de Opodo que sí, que ya ellos se encargarían de gestionar el reembolso, así que cuidado, si tenéis el viaje de ida y vuelta bajo la misma reserva (que es lo normal, porque vaya palurdo tienes que ser para comprarte el billete de ida y el de vuelta con reservas distintas, encima da más trabajo y Opodo gana más dinero así con lo que pagas de garantía o seguro) .... pues bien, ... y si luego quieres cancelar uno de los vuelos ya sea el de ida o el de vuelta NO VAS A PODER usar la garantía de Opodo de devolución del 80%, así de claro, porque si encima tienes las reservas con compañias como Vueling o Ryanair, te van a decir que no, SOLO es por fallecimiento o enfermedad grave, pero vamos, que ya entonces no es por ""cualquier razón"" ofertada por Opodo, .... trucazo de Opodo para no ejercer sus obligaciones, genial ! (es sarcasmo para el que no lo entienda).Ya jamás voy a contratar estas garantías o seguros porque es una pérdida de dinero, suena muy bien cuando te dicen ""por cualquier razón"", pero luego te dicen ""uy, está todo bajo la misma reserva"", no se puede cancelar sólo el vuelo de ida, ..... ""Sorry ...."".Pues nada, a tenerlo en cuenta para el próximo viaje. Da rabia y mucha, pero en fin .... lo que se gana con la experiencia que no se empañe por el mal rato.Ah por cierto, llamo al número de teléfono y resulta que también es el mismo número de eDreams, encima ni invierten para poder diferenciar a una compañia de otra, esto conlleva mucho a confusiones. Por lo visto ese teléfono maneja las reservas de las dos empresas."
90,3,"Tuve que pasar por más de 5 agentesTuve que hablar con muchos agentes diferentes, pasar de una empresa a otra, por lo menos 5 veces, hasta que me encontré un buen agente (Camila) que me lo ha solucionado. todos los demás decian que hablara con IBeria para solucionarlo o que no podian hacer nada.La nota que doy solo es neutral por Camila, porque de ser por toda las demás experiencias por desgracia tendría que dar 0. Espero que mejeren la atención al cliente."
91,5,"Super ....👌Satisfacción en la atención y paciencia que tuvieron para aclarar mis dudas,muy eficaces,de 10 para mí."
92,4,…22gfgk.111112222222
93,5,El agente muy eficiente y amable.
94,5,"esraaesraa , muy amable"
95,5,"MUY BUENA ATENCIÓN, MUY RESOLUTIVALA ATENCIÓN DE MALEKA HA SIDO MUY BUENA. AMABLE, RÁPIDA Y MUY RESOLUTIVA. ¡GRACIAS!"
96,1,"No recomiendo el uso de OpodoNo recomiendo el uso de Opodo. Hice una reserva de un vuelo a Bruselas ida y vuelta, me cobraron los vuelos y después me indicaron que uno de los vuelos sí había sido confirmado y el otro no. Contacté con ellos por chat, porque no puedes hablar con ellos de otra forma, y después discutir con ellos diciéndole que yo había reservado un ida y vuelta, no un 'vuelta' me indicaron que me harían el reembolso completo. Cual es mi sorpresa, que recibo solo el reembolso de la ida y ya no puedo ponerme en contacto con ellos. En el chat no me pasan a un agente. Así que me he quedado solo con medio viaje y para sacarme la ida las opciones son increíblemente caras. Pero es que a una amiga le ha pasado lo mismo.Nunca más lo utilizaré, desde luego."
97,5,"Gabriela ha estado muy buena i muy…Gabriela ha estado muy buena i muy comprendida con migo ,ha tenido paciencia de explicareme todo"
98,5,FenomenalNos ha atendido muy bien en el trato y la gestión ha sido muy correcta. Muchas gracias
99,5,Muy buena aplicación le doy 5
100,5,Gracias Rahul karma me atendió muy bien…Gracias Rahul karma me atendió muy bien  fue excelente despejo mis dudas gracias
101,5,jjjjjjjjjjjjjjjjj
102,5,"Buena comunicación con el agenteBuena comunicación con el agente, trato amable y gestión rápida."
103,4,Resolvió el problema de manera fácil y rápidaSe resolvió el problema de manera rápida y fácil. La asistenta fue Fatma Hamdy.
104,5,ESRAAESRAAEXCELENTE SERVICIO!!
105,5,las dos personas que me atendieron…las dos personas que me atendieron fueron muy amables y atentas.
106,1,"AGENCIA DE VIAJES ESTAFADORA!!!AGENCIA DE VIAJES ESTAFADORA!!!! Hace 1 año atrás compré un ticket de avión, era primera vez que usaba esta agencia de viajes, y desde ahí en adelante comenzó a descontarme 74,5€ por año opodo prime, cosa que yo nunca me suscribí. Me lo descuentan automáticamente de mi cuenta y nunca me pidieron permiso para hacerlo, son unos estafadores."
107,5,cfgdftres bien oui
108,5,Todo correcto
109,5,Excelente servicié
110,5,Opodo prime tres bien
111,5,Bien vbvbbbbbbbbbbbbbb
112,5,"sofiasofia, me ha atendido muy muy bien , muy contento con el servicio"
113,5,Super apoyo de Mohammed
114,5,BienBien  bien bien
115,5,Excelente atención 🤩🥰
116,5,Me han auydado a hacer cambio muy…Me han auydado a hacer cambio muy amables muchas gracias
117,5,Supe elhadji Malick
118,5,Mido war freűndlich
119,1,"No lo recomiendoNo lo recomiendo, fatal porque cuando tienes algún problema no cogen el teléfono, no responde a los mails y no se hacen cargo de nada osea que te toca perder. Nunca volveré a hacer nada con opodo."
120,5,Chat funciona bien y eficazChat funciona bien y eficaz. Gracias a Adriana.
121,5,He hecho una cancelación y me han…He hecho una cancelación y me han atendido muy bien.
122,1,Continúo sin recibir la factura del vuelo después de casi 3 mesesContinúo sin recibir la factura del viaje que contraté con opodo en el mes de marzo.Ya no sé qué pensar de opodo pero esto si no es ilegal lo roza...
123,5,todo excelente muy profesionales
124,5,bien bien bienbien bien bien bien
125,5,tres bientres bien tres bien
126,5,Mohamed  nos ayudo con las tarjetas de embarqeVuelo a valencia
127,5,PrimeDemande prime plus
128,5,Formidables
129,5,karimotodo perfecto.
130,5,Mansur el mejor de OpodoExcelente servicio. Un tío muy majo.
131,5,Helpful Customer ServiceMohamed helped me quickly solve my problem.
132,1,"ESTAFADORES!! LA PEOR APP DE VUELOS QUE EXISTELA PEOR APP DE VUELOS QUE EXISTE. NO USARLO! SON UNOS ESTAFADORES!!! Compre un vuelo del cual me cancelaron uno sin previo aviso por lo cual di de baja la membership prime, y aún así me la han cobrado un mes después. Estafa total, en ningún momento reactive el prime. No he podido tener solución a mi problema aún, DEVOLVERME MI DINERO PORFAVOR."
133,5,VielenDank Amar
134,4,Una buena atención
135,5,Mansur me ha atendido muy correctamente
136,5,Mido Mido Mido
137,1,te ofrecen un precio y te acaban…te ofrecen un precio y te acaban cobrando uno mas caro casi sin darte cuenta
138,5,Medo medo medo
139,5,Atención al cliente perfecta en el chatEn el chat me atendieron muy bien
140,4,Todo bienTodo bien. Gracias
141,5,muy buenauna profesional
142,1,Horrible. No compréis!El servicio es pésimo y las condiciones no son buenas. Lo que puede parecer una tarifa flexible se puede volver un infierno. Mucho mejor comprar directamente con la aerolínea
143,4,Aya atendio muy bien
144,5,Me ayudo y dio seguimiento a mi caso.
145,5,Buen servicio
146,5,Todo muy bienLa agente fue muy amable y eficaz
147,5,SAMBAROU BALDE
148,5,Very profesional
149,5,Muy buena atención y servicio
150,1,La App pésimaLa experiencia con Opodo es muy mala. 45 minutos para hablar con un agente que amablemente en 2 minutos resolvió el problema. No volveré a reservar con Opodo voluntariamente
151,1,"Por error en la web tengo 2 billetes (pagados) para el mismo vueloEl 25 de noviembre a través del buscador Edreams intenté realizar una reserva en Opodo (Opodo pertenece al grupo) la cual según la página de reserva de Opodo no llegó a completarse y se canceló, así lo ponía en la propia web en un mensaje (he de decir que la web está llena de errores y sé de lo que hablo porque trabajo en Aseguramiento de calidad de webs)Como los precios de los vuelos son tan cambiantes, elegí Booking.com como otra opción para intentar reservar a buen precio, en este caso se realizó la reserva correctamente según web.La sorpresa viene cuando abro el correo para ver la reserva de booking y resulta que la de Opodo también se realizó a pesar de que en web dio error así que ahora tengo 2 reservas con el mismo nombre para un mismo vuelo el mismo día y hora, llevo desde entonces intentando hablar con Opodo, Edreams y la aerolínea pero nadie me da solución, tampoco sé cómo es posible hacer más de una reserva al mismo nombre en el mismo vuelo... Las respuestas recibidas son que no pueden hacer nada porque se me enviaron las notificaciones al correo... eso es cierto pero también que la web me mostró un error el cual decía que la compra no se había realizado (fallo mío no haber sacado capturas en ese momento pero por las prisas de un posible cambio de precio no las realicé)Así son las prácticas de esta empresa."
152,5,......uiuiopnbl
153,4,BaldeGoodvvvvbbbjjjjj
154,5,Estado de vueloActitud muy amable del operador
155,4,NettIch habe Reklamation meines Fluges gemacht
156,5,Muy agradable y rápido
157,5,"ExcelenteExcelente, facil y rapido"
158,5,Ha sido muy eficaz y amable.
159,5,VbnlSuperrrrrrrrrrr
160,5,Fátima Hamdy
161,1,"El servicio al cliente es nefastoEl servicio al cliente es nefasto, la app no permite cambiar la fecha de un vuelo de vuelta, cuando llamas (y esperas 15 minutos, a ver qué me cobran de la llamada) te dicen alternativas y que contactarán contigo para hacer el cambio. En mi caso, tres días después, tras no recibir respuesta, volví a llamar. Tras esperar otro día más contactan conmigo y el precio del cambio es tres veces mayor, con una peor conexión. Lamentable."
162,1,Esperando el reembolso…Compre unos billetes de ida y vuelta Bilbao Málaga. Me confirman parte de la reserva y la otra parte no se pudo gestionar. Quedaron en hacerme el reembolso de esa parte del viaje en 10 días. Yo cancele la ida porque no me interesaba sacar los billetes por separado. La aerolínea yas les ha hecho el reembolso hace 3 semanas y yo sigo sin cobrar nada. Espero no perder los 199 euros que me deben
163,1,"Son NEFASTOS Y TURBIOS. No comprar con EllosSon Nefastos, te cobran 74 Euros sin tu permiso, te obligan a estar dentro de esa cuenta Prime, de la cual no tenes ni idea. Obvio no se puede reclamar a nadie y son unos turbios, porque ademas de quitarte plata, no contestan.NO COMPREN CON ELLOS, DESPUES TENES MAS PROBLEMAS QUE ANTES."
164,5,Ha sido muy util.
165,5,Perfecto muy atento
166,1,Me habeis robado 55 euros sin permisoMe habeis robado 55 euros sin permiso. Es una estafa. No puedo darme de baja en Opodo prime. Espero una respuesta y el dinero de vuelta. Quiero cancelar mi suscripción prime.Gracias por la respuesta! Aunque me gustaría que se me díctese de baja también en la suscripción premium
167,1,"Un mes y aún no me ha llegado la facturaEl 13 de Julio cancele un vuelo por enfermedad. Llevo desde esa fecha esperando que me envíen la factura para tramitar el seguro, y a día de hoy, 12 de agosto,aún no ha llegado. He chateado con ellos más de media docena de veces y siguen diciendo que en 24/75 horas llegará la factura. Que cansancio de empresa!  Vamos, que la “recomiendo” mucho, mucho!"
