,Estrellas,Reseñas
10,1,"Son estafadores (ni una estrella…Son estafadores (ni una estrella merecen). Pagué por asientos en ventana en un viaje de tres tramos ida-vuelta Buenos Aires-Singapur y cuando hice el check in las diferentes aerolíneas a cargo de los vuelos me dijeron que no se había hecho la reserva, ni siquiera el pedido. Que ya conocían el modus operandi de esta empresa; que estafan al público con servicios adicionales que no cumplen. Reclamé por la devolución a MyTrip y me dijeron que no tenían refunds. Lo único que decían era ""So sorry""."
11,5,"me han reembolsado el billete…me han reembolsado el billete inmediatamente, habia cometido un error"
12,1,"Pésima atención, hacen todo para que pierdas los pasajes.La experiencia de usuario fue horrible. Dicen que te van a atender en tu idioma pero el personal no lo maneja bien y dice cosas confusas. Dos veces me cerraron el chat estando a la espera de una búsqueda que estaban haciendo ellos. El último chat iniciado ni siquiera respondieron. Se conectó un agente pero nunca em habló. Van 45 minutos.El teléfono que dice la web no funciona."
13,1,"Un desastre!!Un desastre!!! Me cancelaron el vuelo de regreso hace una semana, llame a Mytrip hice una nueva reserva a la cual tenia que pagar USD 34, y nunca recibi la confirmación de mi nuevo vuelo. Llame 8 veces a mytrip todos muy amable dicen que esta en proceso que estan esperando a confirmación de la aerolínea y ninguna solución!!! 0 soluciones!! Primera y ultima vez mytrip!!"
14,5,"Compramos los pasajes con muchas dudas…Compramos los pasajes con muchas dudas por que el precio era muy bajo comparado con otras plataformas,  pero confiamos, pudimos hacer el seguimiento de los vuelos, estaba todo tal cual nos detallaron. Tuvimos una experiencia excelente. La proxima vez sin dudarlo compro los pasajes aquí."
15,5,"Muy rápido todoMuy rápido todo, comparé con miles de sitios y fué el mejor precio para madrid-buenos aires"
16,5,"Son unos estafadoresSon unos estafadores. Adhiero a la opinión de Guillermo, lástima no haberla leído antes. Te cotizan en pesos argentinos y luego facturan en dólares el doble. Toda la gestión la haces en pesos y aceptas en pesos. Al momento de facturar hacen la conversión. Y uno ni se entera hasta q llega a la tarjeta"
17,1,"No utilices MyTripUn desastre! Me cobraron por un servicio plus, que nunca me dieron. Hace tres semanas hice el reclamo y aún no me han reembolsado mi dinero"
18,1,"Devolución del dinero por pasajeHonestamente una de mis peores experiencias, por temas de pandemia se cancelo mi viaje y llevo 4 años esperando la devolución de $1.144 USD y MyTrip solo me indica que la proxima semana me depositaran el dinero y asi llevo estos 4 años, A todos los usuarios que leen esto, por favor no compren en esta empresa, es una estafadora, n o cumplen con lo prometido."
19,1,Me han cobrado dos veces la misma maleta…Pague una maleta en mi vuelo con referencia M67UKW y en el aeropuerto de Barajas me cobraron 60 euros por esa misma maleta.Quiero solicitar la devolución de esos 60 euros pero no consigo saber como tengo que hacerlo y donde tengo que enviar en resguardo del pago
20,1,"estafadores de cabo a raboestafadores de cabo a rabo. comore un vuelo para México y cuando voy a hacer cheking me sale la sorpresa de que no hay tiquetes, me contacto por chat y la respuesta es que la promoción expiró porque el banco no pago a tiempo cuando el dinero fue debitado inmediatamente,  ahora quede sin dinero y sin tiquetes y según ellos de 3 a 5 días el banco vuelve a desembolsar pero por los comentarios que veo me robaron"
21,1,"Me han cambiado los horarios de un vuelo…Me han cambiado los horarios de un vuelo a Londres. Era por la mañana y me lo cambian por la noche. Pido devolución y lo único que me escriben es para avisarme que me cobraran 15 euros por pasajero (4 en total). La única manera de contactar con ellos es por chat, aunque tampoco responden y el chat se cierra automáticamente. MUY MALA EXPERIENCIA. Espero que me den solución. NUNCA MÁS usaré este portal."
22,1,"Reembolso no pagadoCompre unos pasajes que fueron cancelados, hablo a servicio al cliente y hace un mes que la aerolínea les devolvió la plata, y no me quieren reembolsar mi plata, además de quedarse con un porcentaje no me devuelven lo que queda, no lo recomiendo, son estafadores, irresponsables, no les compren!!!!"
23,1,"Cobro por modificación aerolíneaMi vuelo a Riad fue modifcado de día. Al solicitar un rembolso del vuelo, y tras primero negarmelo, me dicen que se cobran 15€ de tarifa. Sin ser mi falta, me cobraron 15€ por la cara. Les llamas y son gente antipática y con pocas ganas de trabajar. He usado varias agencias del estilo y esta es, sin duda, la peor. No recomiendo, mejor pagar un poco más."
24,1,"HorrorosoHorroroso. Al día siguiente de hacer la reserva, me enviaron un correo que el horario del vuelo habia sido modificado.Posteriormente, al intentar el cambio o reembolso, contactar con ellos es MUY difícil, con la única respuesta de hablar con la compañia, cosa que obviamente ya había hecho.Por colmo, hacen la reserva con un mail que se han inventado y que no admite respuesta para hacer seguimiento del casoEn conclusión, pagad un pelín más que vale la pena"
25,1,"EstafadoresEstafadores, te hacen imposible las devoluciones porque simplemente no contestan. No me han devuelto en 2 años el dinero de un vuelo cancelado. No contestan los reclamos. Es imposible contactarse, ni siquiera por correo."
26,3,"Al final se solucionóMala experiencia. Me han cancelado los vuelos de vuelta y de los nuevos, en uno para hacer el check in habían puesto otro correo, imposible entrar a hacer el check in, lo solucioné por el chat, el otro vuelo con el número de reserva y apellidos da error al comprobar la reserva, y no me lo solucionan y mañana comienza el viaje. El chat continuamente da error de conexión.Al final han solucionado el problema, había que entrar para hacer  el chek por otra compañía, pero no enviaron la información, en las instrucciones enviadas estaba mal, y pérdida de tiempo para solucionarlo."
27,1,"EstafadoresHago una reserva de vuelo a través de ellos y me mandan un correo comunicándome que mi vuelo lo han cancelado… me dicen que Elija una opción y elijo el reembolso y me comunican que tienen unos gastos de gestión,,, primero me dicen de 10Euros, después de. 15 euros y después de 40 euros por pasajero … son unos estafadores que engañan a los clientes… aconsejo no reservar a. Través de esta página"
28,1,"ESTAFADORESSon unos ladrones, sacan mil excusas para no dar soluciones te piden datos q envías y dicen q no son validos. Yo compre un tikete para viajar de colombia a chile no me llego confirmación de compra porq según ellos el banco no  realizo la transacción, pero el estado de cuenta del banco me envía el cobro. Comencé con un reclamo y en eso llevo ya 1 año y medio donde me piden siempre el código de transacción que envió pero segun ellos no es válido. Así q un asco de agencia unos ladrones abusadores 0 solución a este tipo de inconvenientes"
29,1,Estafadores con todas las letrasTransferí dinero para un viaje de chile a Madrid me estafaron diciendo que no tienen dinero cuando se confirmo entre banco la transacción dejan varada a la gente y no soy el primero pero voy a tratar de ser el último exponiendo los en todos los foros posible a la fecha 22de abril ninguna respuesta
30,1,"Reservaciones fakeHice una compra de vuelos, me mandaron las reservaciones y todo bien, ahora que me meto a la app de las aerolíneas, me dicen que no exite tal reserva, nadie de la mytrip.com me ha dado respuesta. es un vuelo a Canadá y otro a Londres, diferentes días y diferentes aerolíneas. Pero ambas son Canadienses."
31,1,"Mul mala experiencia !!!Mul mala experiencia !!!Solicito amablemente para poder obtener mi reembolso de la reserva que no realizaron los siguientes datos, que por Ley están obligados a brindarme, mediante la rastreación del folio 291502.CANCELACIÓN DEL FOLIO 291502No. de tarjeta o 4 últimos digitosImporteFechaNo. folioLeyenda de cancelación"
32,1,"NO COMPREN CON ELLOSCompre vuelos de argentina a México el 6 de enero, a la madrugada me cancelaron la reservación, hoy es 10 de marzo y no he recibido el rembolso, además de no poder viajar, ahora tengo una deuda en la tarjeta de crédito y debo pagar intereses por una compra que la agencia mytrip cancelo y acepto el dinero.No compren con ellos."
33,1,"decepcionadoRealice una compra y todo bien, pero relaice una segunda compra me debitaron y no me enviaron los tickets ni nada"
34,1,"A evitar. No garantizan que la reserva se haga efectiva y el plazo para confirmarlo es de hasta 72hEl 30 de mayo, tras realizar una reserva en su web, recibí un correo electrónico diciendo que mi reserva debía confirmarse en unos minutos y que ""en raras ocasiones puede tardar más de 12 horas"". 12 horas después no había recibido dicha confirmación y llamé al número de atención al cliente, donde se me informó de que la reserva estaba pendiente y que TIENEN UN PLAZO DE 72h PARA CONFIRMARLA (en cuyo caso el importe de los billetes se cargaría en mi cuenta bancaria) o informarme de su anulación por parte de la compañía aérea (en cuyo caso no se cargaría). La única opción que me dan es esperar, sin ninguna garantía de que al final de ese plazo tendré los billetes. Tampoco es posible anular lo que ellos llaman ""solicitud de reserva"", con lo que tampoco puedo comprar los billetes por otro lado. A más de 24h de que termine el plazo QUE NO DETALLAN EN SUS TÉRMINOS Y CONDICIONES todavía no sé si podré volar o no, con el consiguiente malestar que dicha incertidumbre me está causando. A evitar."
35,1,"Pesimo servicio!! LadronesPesimo servicio!!! Compre un vuelo hace más de una semana. Me hicieron el descuento de mi dinero, al día siguiente me envían un correo que la compra no fue posible. Hasta hoy espero mi dinero de regreso y atraves del chat se hacen los desentendidos diciendo que el pago no se realizo con éxito mientras mi banco me muestra pruebas que si hicieron el cobro en mi tarjeta!!! Estafadores, ladrones!!! Y servicio al cliente inoperantes. NO COMPREN CON ELLOS"
36,1,RyanairLa línea aérea ha cancelado el vuelo y Mytrip sólo se limita a que yo me ponga en contacto con la línea aérea.Mytrip se lava las manos y no quiere saber nada.Está claro que nunca más trabajaré con ésta empresa.
37,1,"Empresa estafadoraLa peor empresa con lmque he podido comprar un vuelo. Compré un billete y me daba error a la hora de pagar y me indicaban que tenía que volver a empezar el proceso desde el princio. Al final me han cobrado 6 billetes y consta como 2 vuelos al mismo nombre, l mismo sitio y a la misma hora. Es decir, tengo billetes duplicados, pero no se hacen cargo de anular uno de ellos y encima cuelgan el teléfono en mitad de la conversación."
38,1,Llamo para cancelar un vuelo con mi…Llamo para cancelar un vuelo con mi taria de cancelacion contratada y me dicen que tengo que llamar yo a las compañias implicadas y que uno de los vuelos no tiene cancelacion. vuelvo a llamar porque el que si tenia supuestamente cancelacion no puedo cancelarlo y me dice el chico que me lo coge que probablemente tampoco tenga. ESTAFADORES
39,1,"MYTRIP NO SE HIZO RESPONSABLE DE UN…MYTRIP NO SE HIZO RESPONSABLE DE UN REEMBOLSO POR CANCELACION DE VUELO DE LA AEROLINEA WESTJET, NO ME INFORMO NADA EN 3 DIAS Y NO SE HACE RESPONSABLE DE MI REEMBOLSO PORQUE DICE QUE SI SE USARON LOS BOLETOS, CUANDO YO LE DEMUESTFRO QUE  NO FUE ASI. NO LO VOLVERE A USAR CON AGENCIA DE VIAJES. APARTE QUE NO TE ATIENDEN RAPIDO NI DE UNA MANERA EFICAZ, OERDI 22,000 EN ESTE VIAJE"
40,1,"My Trip una agencia de jo recomendarMy trip es una Agencia irresponsables, mentirosa y manipuladora. Por que digo esto por que no responde ni soluciona los requerimientos de los que hemos sido afectados por su mal manejo de los tiquetes con la lineas aerea.No recomiendo a nadie esa agencia de viajes My trip a nadie, por que por que engaña y no cumple lo que dice, ademas por que durante dos meses de muchas llamadas, nunca soluciono lo de mi vuelo. Si quieren saber que paso preguntenmen."
41,1,"son unos ladronesson unos ladrones, compre un vuelo con política de cancelación y solo me dejaba utilizar 1500€ en un único vuelo. Y lo ponía en una pequeña cláusula en términos y condiciones de la que nunca me hablaron. Por lo que me compre un vuelo de 100€ y no me quieren dejar gastar los 1400€ restantes"
42,1,"SON UNOS ESTAFADORES!!SON UNOS ESTAFADORES!!! Me cancelaron 4 veces el vuelo y no me reintegraban el dinero! No pude viajar, perdí 2300 dolares y no me dieron una solución. Estoy para sumarme a la demanda colectiva que podamos hacer. El tema es que no se en donde realizarla. La compañia está domiciliada en Suecia. Mytrip / Gotogate International AB, Box 1340, 751 43 Uppsala, Sweden. Org no. 556538-1265, VAT no. SE556538126501"
43,1,"Transbordo imposibleNos han vendido un transbordo imposible de realizar. Era totalmente imposible estar en el tiempo establecido en la terminal de salida del segundo vuelo. Si desconoces cómo es el aeropuerto estás vendido y cómo operan con las compañías por separado no tienes nada que hacer. Pierdes el vuelo y pagas otro.No lo recomiendo en absoluto, pérdida de tiempo y dinero."
44,3,"VUELO CANCELADO Y NO ME CONFIRMAN EL NUEVOHola, estoy muy preocupada, xq MY TRIP NO RESPONDE. Saque boletos con mucha anticipacion a Corea y japon (en Octubre), para viajar en marzo.  La aerolinea cancelo un vuelo corto (una escala) hace mas de un mes y my trip no nos da el nuevo vuelo todavia. Hable con la aerolinea y legalmente esto lo tiene que solucionar MYTRIP.  Asi que hable con ellos muchas veces, y siempre te dan una sugerencia de vuelo y te dicen que tiene que confirmarlo la aerolineaen los proximos 5 dias habiles: el tema es que paso mas de un mes y MY TRIP nunca lo confirma.  Estamos a 15 dias de nuestro viaje y todavia no se que va a pasar. Estamos desesperados y no se que hacer."
45,1,"Un año esperando a que me devuelvan el…Un año esperando a que me devuelvan el reembolso de los vuelos que la aerolínea canceló y sigo sin oler ni 1€La única respuesta que dan por el chat es que ""van a escalar mi caso como prioritario"", así desde hace un añoQUE NADIE RESERVE CON ESTA GENTEEn cuanto haya alguna cancelación, retraso, o similar, DAD EL DINERO POR PERDIDO"
46,1,"Acabo de realizar una reservación y no…Acabo de realizar una reservación y no me llegó al correo la confirmación, me comunico y nadie me da solución a mi problema el dinero ya me lo cargaron pero no tengo la seguridad de mi vuelo a parte me pidieron el ID de mi correo 🤬 eso es estafa ahora como hago para reclamar"
47,5,"Excelente empresaExcelente empresa, precios económicos en el momento de reservar y comprar todo fue muy claro y rápido 100%recomendable 👌"
48,1,"Lamentablemente está compañia son unos…Lamentablemente está compañia son unos ladrones. Acabo de hacer una compra para el día 2 al 3 de enero de un vuelo interno Cuzco Lima y el sistema me boto con pago incluido al día 2 de febrero al 3 de febrero.Cuando llamo para pedir que arreglen o cancelen o hagan la devolución simplemente se lavan las manos . Increíble  el agente Soro .s es una persona intrasigente, un inglés malísimo . Dice que el no sabe cómo funciona el sistema increíble"
49,1,"Mucho cuidado con estos elementosMucho cuidado con estos elementos, reserve un vuelo que tuve que cancelar y la aerolínea reintegro el importe a mytrip y estos sinvergüenzas no me lo Dan, primero dicen que no les ha llegado y luego dicen que cobran 40 euros de cargo por persona, auténticos ladrones, pero aún así no han devuelto ni un céntimo, yo les aconsejo reserven directamente con la compañía aérea o al menos con quien sea menos mytrip"
50,1,"Horrible servicio y empresaHorrible servicio y empresa, si pueden eviten comprar aquí. Compre con MyTrip un vuelo, se autorizó el cargo, después no pudieron hacer la reserva, me avisaron via correo electrónico que no se había hecho el cobro, sin embargo si se retiro el dinero de mi cuenta y nunca me lo reembolsaron. Llamas por teléfono y nunca te resuelven nada y por correo se lavan las manos y no te ayudan en absoluto. Pésima empresa."
51,1,"El boleto flexible es una estafa!!El boleto flexible es una estafa!!! Se paga 60-70 eur mas por poder ser flexible y las opciones son que lo puedes cancelar y en 7 dias habiles te mandan el codigo del 90% del billete, que ya no nos sirve porque necesitamos el vuelo YA! O lo cambian ellos, ""no te descuentan anda"" pero te cobran unas cuantas tasas que no tienen sentido. Vamos billete flexible de flexibilidad cero. Es una manera de cobrar extra donde no se debe ! no compren ahi! Nunca mas. Compren directo en la aerolinea."
52,1,Se han quedado con el dinero de mi…Se han quedado con el dinero de mi vuelo y llevo más de un año reclamando y te dicen por email que lo van a escalar. Por teléfono es casi imposible que te lo cojan y si lo hacen por casualidad te cuentan lo mismo. Es una estafa. La compañía aérea devolvió el dinero de un vuelo cancelado y se lo han quedado ellos. Ya están denunciados.
53,1,"Son unos estafadoresSon unos estafadores, Ladrones y sinvergüenzas.Llevamos 2 años y pico esperando el reembolso de unos vuelos a Thalíandia cancelados por el covid y después de hacer todas las reclamaciones y esperar y esperar, ni contestan al teléfono y solo envían emails automatizados sin devolvernos el dinero que nos pertenece , no hablamos de 20€ sino de casi 1800€."
54,1,Número de reserva proporcionado no aparece en la aerolínea. ¿Robo?Estoy muy preocupada porque el número de la reserva proporcionado por MyTrip no aparece en la aerolínea. Espero que esto no sea un robo directo. Llamé a MyTrip y no me contestaron después de 40 minutos esperando. El botón de Contáctenos no conduce a ningún lado y no hay correo electrónico para hacer preguntas. ¿Esta es una empresa legal? Auxilioooooo
55,1,Mala ExperienciaCompré 2 pasajes de Madrid a BariLuego recibo un aviso de ellos que se modifico mi ticket . Intente incansablemente comunicarme con esta agencia pero jamás obtuve una respuesta . Perdí mi dinero No lo recomiendo para nada Referencia de la reserva XNZFWZ
56,1,"SERVICIO NEFASTODe las peores agencias con las que he tratado. Reserve con kiwi,edreams... nunca tuve ningún problemaCon esta han sido todo problemas.SON UNOS SINVERGUENZAS , SE COMPROMETEN AL REMBOLSARTE EL DINERO Y LUEGO TE SACAN EXCUSAS PARA NO DEVOLVERTE EL DINERO.NO SON TRANSPARENTES!!!!NO SE LA RECOMIENDO A NADIE!!"
57,1,Fatal!!!Fatal!!!! Hize la compra por esta empresa por primera vez en mi vida. Después de mirar todo detenidamente hago el pago y oh sorpresa me llega al email mi reserva con otra fecha que no es la solicitada!!!!!!Llamo y la única solución que me dan es anular la reserva perdiendo 80 euros!!! Una locura!!!!!! Estafa total. No lo recomiendo ni a mi peor enemigo
58,5,"Mi primera vez... BienNo conocía esta aplicación, primera vez que uso y me ha ido bien, es clara y fácil de usar, tiene todas las opciones que necesitas a la hora de viajar, te envía toda la información a tu correo"
59,1,"Te venden los pasajes en moneda…Te venden los pasajes en moneda nacional, cuando miras el consumo de tarjeta te sale en dòlares con todos los impuestos, pagas mas del doble del monto que acordaste.-al contactarlos por chat te dicen que te quedes tranquilo, que en el resumen aparecerà el importe original; cuando sale el resumen te das cuenta que te mintieron y no te podès contactar nuevamente, no se si bloquean tu chat, o que pasa.-Como pueden seguir estafando sin que nadie haga nada?  En EEUU nadie los controla? LADRONES"
60,1,"por el retraso de 2 horas en el vuelo…por el retraso de 2 horas en el vuelo de spirit  perdi mi  conexión para viajar a México, esto ocasiono que tuviera que comprar nuevos  boletos de viaje para mi esposo y para mi, tuve que pagar hotel , taxis y un día de trabajo, esto no fue nada agradable. y no pudieron o no quisieron apoyarme para otro vuelo de conexión"
61,5,Todo funcionó bienTodo funcionó bien. Se logró un buen precio. Reservas enviadas al correo una vez se pagó. Reservas que constituían asientos reales en el avión. Cero problemas en el check-in. Conexiones ok. Vuelos llegaron antes de lo previsto a sus destinos.
62,1,"El check in no se puede hacerEl check in no se puede hacer, porque el sistema esta hecho asi que no es posible!!!Tenia que pagar el check in para 2 billetes, me salió doble, servicio de asistencia y señorita Jazmin es igual a un 0, no comprais aqui los billetes, porque luego echan la culpa a aerolinea. NUNCA MAS USARE SUS SERVICIOS!!!!!"
63,1,"Me comí el biri biri de la monedaCopio y pego otro mensaje porque me pasó lo mismo...Te venden los pasajes en moneda nacional, cuando miras el consumo de tarjeta te sale en dòlares con todos los impuestos, pagas mas del doble del monto que acordaste.-al contactarlos por chat te dicen que te quedes tranquilo, que en el resumen aparecerà el importe original; cuando sale el resumen te das cuenta que te mintieron y no te podès contactar nuevamente, no se si bloquean tu chat, o que pasa.-Como pueden seguir estafando sin que nadie haga nada? En EEUU nadie los controla? LADRONES"
64,5,"Facilidad en hacer las reservas de…Facilidad en hacer las reservas de viajes en avión, había una gran cantidad de vuelos y horarios para escoger , facilidad para escribir los viajeros e ir añadiendo todos los complementos que deseas"
65,3,Precio inseguro…Me tocó insistir mucho para agarrar mi ticket pues cambiaba cada mucho el precio para submitir mi compra con mucha diferencia de precios. Esto hace un proceso demasiado tardado. Y desconfiado por la elevación de el precio.
66,1,"Nunca comprar con MytripEs una compañía lamentable.Primero nos ofrecen una combinación de vuelos que parece no ser legal. Nos quedamos colgados en Egipto y tuvimos que comprar otro billete para poder regresar a España. A la hora de intentar aclarar este asunto, es imposible contactar con atención al cliente. Por chat siempre dan largas. No existe una dirección de correo electrónico dónde dirigir una queja. Y cuando intentas llamar por teléfono, si tienes la suerte de que conteste alguien, solo puedes intentar hablar con alguien con una pronunciación nefasta de inglés (aunque llames al teléfono español) con un ruido molesto con el que es imposible dialogar"
67,1,"Empresa poco seria (Estafadores)Les quiero comentar mi pésima experiencia con esta empresa, la cual jamas reembolso mi dinero. Llevo un mas de un año intentando recuperar mi dinero, el cual ha sido imposible. Si alguien tiene algun correo, telefono (Chile) para contactarlos, se los agradecería mucho"
68,1,"Ibamos a PeruIbamos a Peru. Al pedir una modificación de fecha para mi esposo, cambiaron mi vuelo, cancelaron el de mi esposo y lo recompraron. Me presente al aeropuerto para presentarme y subir al avión, la aerolinea me dijo que tenia una deuda de 400 euros y que tenia que pagarla sino, no podia subir al avion. No se de donde viene esta deuda pero mytrip acuso la aerolina de haber cambiado nuestra reserva tras cancelar el vuelo, lo que es pura mentira porque estuve en el aeropuerto y nos enseñaron todo lo que hicieron los agentes de mytrip.... ellos hicieron cambios que no quisimos y no pagaron la aerolinea y nunca mandaron comprobante de pago. Total no pude viajar a Peru. Felicidades estafadores"
69,1,"El idioma,falta de empatía y ayuda hacia el cliente.El idioma. Todo viene en alemán y yo no entiendo. Dentro de las aerolíneas todos los trabajadores sois responsables de estafas, malversación y amañar viajes con tal de que el viajero salga mal parado tenga más de un 50% en que pierda su vuelo y así poder venderle otro vuelo sin que puedan usar la ley a su favor. Hecho la culpa a todo trabajador por qué no tienen ningúna empatía en el cliente y su estado económico. Recuerden que gracias al cliente tienen los mejores sueldos de todos los países del mundo. Así que dejen de cobrar por ayudar y ayuden gratis sinvergüenzas. La avaricia rompió el sacó."
70,5,Simple y ágilFue muy fácil completar la reserva. Además conseguí un precio muy barato que no conseguía con otros sitios. La confirmación de la reserva fue súper rápida y ofrecen muchos medio de pago
71,1,"SON UNOS IMPRESENTABLESSON UNOS IMPRESENTABLES. Compre los vuelos Oporto-Buenos Aires y Buenos Aires-Oporto ( 23.01.2023/3.03.2023) con una facturación de maletas con un TOTAL de 396 EUROS que engloba un equipaje de 23kgs por persona ida y vuelta. A nuestra llegada al aeropuerto de Oporto, nuestra sorpresa es que Air Europa nos dice que mytrip no le ha notificado el pago de la facturación de las maletas, con lo que si queremos facturar tendríamos que abonarlas en ese momento (era imposible no hacerlo, yéndonos 40 días). Nos ponemos en contacto con ellos por teléfono, por chat 24h atención al cliente y mandamos correo SIN OBTENER RESPUESTA!!!! RECLAMACION REALIZADA EL 25 DE ENERO."
72,1,"Coloco una estrella por q me toca para…Coloco una estrella por q me toca para poder quejarme..no usen mytrip.no caigan como lo hicimos mi familia y yo.viajamos 5 y en Guatemala cancelaron nuestro vuelo y perdimos todas las conexiones para regresar a Colombia.no me ayudaron para nada.dormi 2""días en el aeropuerto con mis hijos.y jamás respondieron ni Tag de Guatemala ni Copa.me tocó prestar dinero para regresar y ahora no me quieren devolver mi dinero.Es mejor pagar un poco más pero comprar en lugares confiables.mytrip es una agencia estafadora.no caigas como lo hice yo y mi familia.Llevo desde Septiembre del 2022 rogándoles ni devolución y solo me dan evasivas."
73,1,tenia dos vuelos y quise cambiar la…Tenia dos vuelos y quise cambiar la fecha porque no podia viajar esos dias. Le dije que me valia cualquier otro fin de semana y me dijeron que estaban todos los vuelos completos hasta final de año. Y yo mire en la web y si tenian sitio. Son unos estafadores
74,1,"tirada en el aeropuertoAhora mismo estoy tirada en el aeropuerto con mi marido y teniendo que comprar otros vuelo para mañana. Nos cambiaron las reservas de los vuelos que teníamos de vuelta, de un enlace pasamos a dos enlaces, en el último ponía que teníamos 1,30 para conectar con el otro vuelo, en realidad eran 25 minutos teniendo que cambiar de terminal, así que perdimos el vuelo, llamamos y nos dicen que la responsabilidad es nuestra, y no se hacen cargo de su error, por tanto tenemos que ser nosotros los que gestionemos la vuelta. Además a partir de las 10 de la noche solo te atienden en inglés. La última vez que cojo un paquete con ellos, porque te aseguran la conexión de los vuelos y es mentira."
75,1,"Compre un vueloCompre un vuelo, me llego un correo de confirmación, pero al mirar la confirmación de Reserva me dice que no existe ninguna reserva con ese codigi y no aparece donde reclamar....A alguien más le ha pasado?"
76,1,"les daria cero estrellas si pudierales daria cero estrellas si pudiera. A partir de ahora, jamas usare estas webs fraudulentas, mejor pagar uno o dos euros mas y comprarlo directamente a la compañia con la que vuelas. Supervisaron una estafa en toda regla por parte de Volotea, posicionandose todo el rato en contra mia y a favor de la empresa. se desentendieron y encima colgaron la llamada. Basura es la primera palabra que cruza mi mente. Basura de compañias estafando a gente que tiene los euros contados. Asi nos dan las vacaiones, el dia del vuelo ya te dejan calentito pensando lo que te acaban de robar y aun no has llegado al destino."
77,1,"De las peores experiencias en servicio…De las peores experiencias en servicio me llevo con esta agencia, una negligencia total, muy mal representadas las erolineas, servicio al cliente pesimo, una plataforma de dificil acceso, y al final perdi todo mi dinero"
78,1,"No lo recomendamos de ningún modo!Cuando perdimos nuestro vuelo no nos ayudaron en nada para reclamar a la aerolínea. Habíamos intentado llamar para atención al cliente en Alemania y nos pusieron al teléfono a alguien que NO hablaba alemán o el inglés. Nos tocó a nosotros reclamar por nuestra cuenta y cuando la aerolínea por fin nos dio una compensación, mytrip se agarró como 36 euros ""por su servicio"" Y NO HICIERON NADA, NO SÉ DE QUÉ SERVICIO Y CON QUÉ DERECHO SE SACARON EL DINERO. Nos enoja muchísimo de lo aprevechadores que son. Así que eviten que les pase algo parecido o peor y no compren sus pasajes por esta agencia, porque al primer problema te dejan solo y encima se cobran dinero sin haber hecho absolutamente nada!"
79,1,NO RECOMIENDO PARA NADA  MY TRIP!!NO RECOMIENDO PARA NADA  MY TRIP!!! ATENCION AL CLIENTE NO TE SOLUCIONA NADA PERDI EL DINERO EL TIEMPO Y LO UNICO QUE TE DICEN QUE VUELVAS A RECLAMAR EN OTRO MOMENTO UNOS DELINCUENTES  ESTAFADORES!!!!
80,1,"El Boleto Flexible es una estafaCompre un ""Boleto Flexible"" a $173 y resulta que ahora me están cobrando $75 extra para hacer un cambio de fecha, con la excusa que las tarifas han aumentado. Resulta que un boleto nuevo me sale en $140. Son unos estafadores. NO COMPREN CON ELLOS"
