,Estrellas,Reseñas
14,5,"Hola yo estoy igualHola yo estoy igual, iba pagando cada mes y he recibido el mensaje, intento pagar y me lo deniegan, así que denunciare a la ocu y a ver ue pasa, estoy preocupada, con la que esta cayendo que se puedan hacer estas estafas es incomprensible... Comentare lo que se me diga, para ayudarnos entre todos!! Gracias por informar"
15,1,"Intenta robarEsta compañía te intenta robar, mi cuenta estaba bloqueada por lo que se me venció el día, así que voy y entro para ya pagarlo todo y no me deja ni siquiera aparece registrado lo que he comprado, solo digo que si me ponen una penalización, LOS DENUNCIARE!! Quiero pagar ya todo y no me deja eso para cobrarte un ojo de la cara luego"
16,5,Hace dos semanas llamé a Pagantis…Hace dos semanas llamé a Pagantis Cobrante donde me atendió una chica muy amable con su ayuda pude introducir un método de pago y pagué todas las cuotas pendientes. Cuál ha sido mi sorpresa cuando esta tarde he recibido un correo de Pagantis diciéndome que pague mis cuotas y amenazándome con meterme en el Asnef... Esto es de locos...
17,5,De momento estoy contentaDe momento estoy contenta. De hacer pagos sin intereses. Para mí genial 😊
18,5,Hola a todos.Hola a todos.He podido contactar con los de pagantis por teléfono ( 932715026) hay que ser muuuuyyyy insistente y permanecer a la espera cuando llegue la música . Después me han comentado que tienen un problema con el cobro de las cuotas con las tarjetas de crédito y tienes dos opciones. Un número de cuenta que sea con tarjeta de débito o transferencia con un número que te dan ellos. Después me han dicho que posiblemente para el próximo mes ya esté todo solucionado
19,1,"No se puede pagarNo se puede pagar , no deja entrar en su página web los teléfonos no existen o está la línea ocupada ( seguro descolgado ) y los emails tampoco ninguna respuesta ... Es increíble que uno quiera pagar las cuotas y no las quieran cobrar no entiendo nada ... Muy disgustado porque te redirecciona a otra página y está no tiene ni teléfono ni nada ... Espero que den solución ya que solo pedimos que se nos deje pagar las cuotas y como se les ocurra cobrar comisiones me planto en consumo por estafadores . EDITO por si os sirve , intentando buscar soluciones entre en pagantis.cobrante.es/ donde puse mi cuenta y salían mis financiaciones , poniendo una nueva tarjeta le di a pagar nueva cuota y funcionó menos mal que me quedan 2 a ver si  termino"
20,1,"Este mes cambie de tarjeta y me ha sido…Este mes cambie de tarjeta y me ha sido imposible mediante la aplicación de poder poner otro medio de pago.Asi llevo desde el día que devolvieron el pago,ya me han cobrado recargo y sigo sin poder pagar y poder ponerme en contacto con ellos vía telefónica para solucionar el problema.Como no me solucionen el problema pondré una reclamación a atención al cliente,me paré que son unos estafadores.No volveré a utilizar sus servicios,esto es una pesadilla."
21,1,"Estas empresas deberían de desaparecerEstas empresas deberían de desaparecer, viven del abuso, como es posible que por curiosidad un producto de 33, lo financias a 3 meses, y te cobras 36€ sólo de interés, pero en que cabeza cabe esa locura, pedazo de hijos de p......Y una de dos, o lo que comentan de manera positiva de esta empresa son gilipo.., o están pagados por ellos, es imposible que alguien le guste pagar más del 25% de interés"
22,1,"CÓMO PAGAR UNA DEUDA? NO ME DEJA INTRODUCIR LA TARJETA NUEVA TRAS ROBOHola,Me robaron la tarjeta de crédito (con la que pagaba en Pagantis) y ahora estoy intentando introducir la nueva para que me cobren la última cuota pero no me lo permite.He llamado y estoy en 20 minutos de espera cada día, nadie responde y la web me dice que la operación salió mal.¿Dónde puedo contactar?"
23,1,"Yo llevo una semana intentando…Yo llevo una semana intentando contactar con ellos por email, teléfono...e intentando verificar la tarjeta, pero nada de nada. He intentado pagar con otra de débito pero confirmarle pago pero no cancela la deuda del último recibo que no les ha dado la gana de cargar a finales de noviembre. ¿Es una empresa fantasma? Y aunque consiga uno que le cobren los recibos...para fiarse de que ya está liquidado el préstamo en su sistema. He leído reclamaciones en las que al cabo de dos años les enviaban cartas amenazando con ASNEF por deudas totalmente saldadas."
24,5,"Me pasa como a los demás que habéis…Me pasa como a los demás que habéis dejado opinión …es imposible contactar con ellos por teléfono ,y también imposible entrar en el área de clientes…yo he intentado en más de 6 números diferentes …..estos son un sin vergüenzas y habría que denunciar sin duda …..nos imposibilitan el pago ,para hacer cobros de intereses fraudulentos"
25,1,"Juegan con tu dineroHago una compra en un comercio, meto los datos de mi tarjet, acepto, recibo el cargo y no aparece ni el pedido ni la financiacion. Me indican que se quedan con el dinero aunque no aprueben la operacion unos dias..estafa con todas las letras, ya he enviado la documentacion a ocu y ausbank, porque ademas por mail literalmente “te chulean”"
26,1,"Después de cuatro días de intentos de…Después de cuatro días de intentos de contactar con Pagantis por diferentes vias (teléfono y email) por fin he podido hablar con alguien. Me dijo que las tarjetas de crédito no estan funcionando, a pesar de que mi banco dijo que estaban funcionando correctamente. Al final me dieron la posibilidad de pagar con la tarjeta de débito. El pago ha sido tramitado por la teleoperadora y mi deuda saldada sin recargos. POR FIN."
27,5,"Problema RESUELTO con Pagantis…Problema RESUELTO con Pagantis Paga+Tarde, (de momento). Me ha ocurrido igual que a muchos de vosotros. Cambié la tarjeta de pago y no me hicieron el cargo en la nueva tarjeta. No me permite pagar a través de la web. No atienden telefónicamente etc. Hice la transferencia a la cuenta y seguía apareciendo como ""NO PAGADA"", He mandado un e-mail adjuntando el justificante en 2 ocasiones a las direcciones que os pongo a continuación y POR FIN, después de varios días, me han respondido por la misma vía, que han recibido la transferencia. Aún me quedan algunas cuotas. Espero que, repitiendo esta rutina, pueda terminar de una vez. Os pongo las direcciones. A ver si también os funciona.atencionalcliente@pagamastarde.pagos@pagamastarde.(Advertencia: Ambos correos deben terminar en ""PUNTO COM"")SUERTE, amigos!"
28,1,"Nunca más volveré a financiar nada con PAGANTISBuenas noches:Después de meses de quebraderos de cabeza, y manda narices que sea por intentar pagar cuotas pendientes, con todo tipo de trabas por parte de esta financiera, que nunca más volveré a utilizar en mis compras aplazadas, he conseguido finiquitar mi deuda pendiente y respirar en paz. Hay que entrar en método de pago y volver a introducir los datos de la tarjeta, inmediatamente después tu banco te manda un pago de 0 euros que tienes que confirmar. Tras esto, vuelves a entrar en la página de pagantis y te deja realizar la operación, tanto de pago total, como de cuota mensual.Gracias a Dios, esta noche voy a dormir en paz y juro que nunca más volveré a financiar nada con estos impresentables de PAGANTIS"
29,1,"Pagantis y lista de morosos crediticiosA día de hoy me ha llegado una notificación de Pagantis, conforme me ingresaran en una lista de moroso crediticio.  Con las cuotas pagas, según transferencia, a la cuenta de ellos. De mas esta decir que mi cuenta bancaria no esta bloqueada ni tengo restricciones. Mañana realizare la denuncia en la policía. A ver como sigue esta historia."
30,1,Nefasto.Nefasto.Hasta Octubre pasaban las cuotas por pay pal.Ahora han dejado de pasarlas y no hay forma de pagar ni que te atienda alguien.Luego seguro que intentaran cobrarte intereses o vete a saber queUnos estafadores.No se como dejan funcionar a empresas como esta.
31,1,"Una auténtica vergüenza!Una auténtica vergüenza!! Me mandan un correo diciendo que no les ha sido posible cobrarme la cuota y que revise por si hay algún problema, reviso todo y esta en orden, vamos que por culpa mía no es... Me mandan continuamente correos amenazantes diciéndome que si no pago me van a cobrar recargo, hago una transferencia a la cuenta que ellos ponen que la hagas si tienes problemas al realizar el pago... Hago la transferencia y saldo mi deuda y siguen mandándome correos amenazándome con los recargos...Llamo a atención al cliente y no cogen el teléfono, mando emails y jamás responden... Estoy desesperada, a alguien más le ha pasado y sepa cual es la solución?"
32,1,"Imposible solucionarlo con ellos!Imposible solucionar con ellos!!  Todo comenzó con un error con sistema, no por culpa ... Su pagina web no funciona, mi banco me dice que su IBAN no es valido, he enviado emails y nadie me conteste ... ademas quieren cobrarme una penalizacion si yo pago con retraso ... una desastrosa experiencia hasta ahora !!!!"
33,1,"Pésimos es decir pocoPésimos! Nunca tuve problemas con ellos hasta el mes pasado. Quité mis tarjetas y al intentar ponerlas de nuevo y validarla con la app de mi banco, la información de las tarjetas sale automáticamente errónea por lo que no puedo proceder a hacer el pago. Les escribí 2 veces pero no me dieron solución y fue a la tercera vez que me dieron un número de cuenta para hacer el ingreso (lo cual ya lo hice ayer 6 de mayo 2022)..mi sorpresa que hoy al levantarme vuelvo a recibir el mensaje de que no ha sido posible pagar mi cuota... ¿Me estáis vacilando? Os he mandado de nuevo email con el comprobante del ingreso porque tenéis mucho morro y como no se me eliminen las cuotas pendientes que ya están pagadas os denuncio por estafadores"
34,1,"siguen sin cojer el tf ni atender a los…siguen sin cojer el tf ni atender a los correos pagare la ultima cuota en octubre y pondre una denuncia en consumo por el trastorno que me esta causando el tener que contactar con ellos y ante posibles reclamaciones que me quieran aplicar ,ya que segun ellos aun sigo debiendles una cuota"
35,1,"Lo mismo que a todosLo mismo que a todos, hoy he recibido el mensaje de actualizar la tarjeta y llevan dos meses sin pasarme el cargo. Por lo que he leido en comentarios mas viejos, es el metodo que utiliza esta empresa para estafarnos. Dejemonos de historias y todos a comisaria a poner una denuncia. Yo por lo menos lo voy a hacer y que quede constancia de que he intentado pagarles.Lo que me parece asombroso es que empresas como Deporvillage, que fue donde hice la compra, trabajen con este tipo de empresas estafadoras. Tambien les voy a poner una reclamacion."
36,1,"Necesito ayudaLeo en algún comentario que han podido contactar con el servicio de atte.al cliente de clearpay, me podéis dar ese número, estoy intentando llamar y ponerme en contacto con ellos y es imposible.tengo un problema con mi pago, mi tarjeta con la que realizó el pago  se va a cancelar, e dado otro número de tarjeta y al intentar pagar la cuota me dice que no es valida"
37,1,"Dan problemas y no hay forma de contactar con ellosEstoy teniendo problemas para pagar la última cuota con ellos y me mandan correos amenazantes diciendo que me van a cobrar con recargo, cuando mi tarjeta no tiene ningún problema. Les he hecho una transferencia como indican en su web y me siguen mandando estos emails, a pesar de haberles pagado la última cuota con este otro método. No hay forma de que te cojan que el teléfono. Leyendo aquí parece que les están haciendo a todo el mundo lo mismo, ¡¡¡vaya estafa!!! Espero que se puedan rechazar los recibos si los cobran con recargo, porque la culpa es suya."
38,1,"He recibido un mensaje diciendo que…He recibido un mensaje diciendo que entre en pagantis.cobrante.es para verificar mi tarjeta y comprobar mis pagos. (siempre hay dinero en esa tarjeta y nunca he faltado a un pago) y no hay forma de entrar en esa url, llamo al teléfono que indican y da siempre comunicando.  Viendo las opiniones de la gente, veo que a todo el mundo le pasa igual he decidido ponerlo en conocimiento de la OCU y la policía para que no piensen  que no quiero pagar"
39,1,"Me siento estafadoEstoy igual que todos, con el dichoso SMS pidiéndome actualizar los datos de mi tarjeta, pero es imposible contactar con ellos. Me han ido dando información cada vez que pagaba una de las cuotas pero, al llegar el pago de la última (mes de octubre) no recibo ningún mensaje y es como si no quisiera pagarla, cuando es todo lo contrario. Mañana pondré una denuncia en consumo y, si es necesario, otra en la policía nacional."
40,1,"HorrorosoPues yo, como muchas reseñas que veo por aqui, cancelé la tarjeta vinculada a los pagos por una estafa que me hicieron, doy de alta la nueva tarjeta y cual no es mi sorpresa, cuando recibo un mensaje diciendo que no se habia podido efectuar el cobro!, me remiten a su pagina para poder pagarlo pero me dice que no hay ninguna tarjeta asociada, vuelvo a introducir la tarjeta nueva y me dice que duplicada!Vuelvo a escribirles y me dan una cuenta para hacer el pago por transferencia pero que le envíe justificante, donde? mi pregunta es, me va a tocar hacer transferencias a cada vencimiento? porque no hay un servicio de atención al cliente telefónico para casos asi? los correos parece que los envian ovejas, no se entienden nada ni te solucionan nada."
41,5,"Hace como un mes y medio había comprado…Hace como un mes y medio había comprado un producto en una página llamada Boohoo y lo tuve que devolver ya que no era lo que esperaba , la cosa es que yo culpaba a Clearpay por no devolverme el dinero ya que los de Boohoo me juraban que ellos me devolvieron el dinero pero no era así , hablé con los de Clearpay y me dijieron que siga insistiendo con Boohoo y si no ellos hablarían con ellos para exigir mi reembolso. Pasado casi dos meses me llegó un correo de Clearpay con mi reembolso hecho , así que la culpa era de Booho y me pidieron perdón . A lo que quiero llegar con esto es que Clearpay es de fiar y seguiré comprando con ellos"
42,1,"llevo desde marzo 2021  con el mismo…llevo desde marzo 2021  con el mismo problema. No pueden cobrar la cuota correspondiente y no es problema mío, tarjeta actualizada y saldo suficiente. Desde dicho mes llevo enviando transferencia para que no me cobren los recargos y enviando después el correspondiente justificante.En junio envié la trasnferencia el dia 9  y a fecha de hoy 16 de julio, todavía sale como cuota pendiente de pago.he enviado mails a la direccion que sale cuanto te reclaman el pago y no hay forma que contesten.También llamo por teléfono y no hay forma de poder contactar con ellos. Sale una locución y después de varios pasos, te cuelgan la llamada."
43,1,"SIN CONTACTO NI MODO DE CAMBIAR METODO DE PAGOEstoy intentando por todos los medios ponerme en contacto con ellos, TEL, MAIL, todo y no es posiblecon la fusion de Caixa - Bankia nos han cambiado las tarjetas y no puedo facilitar la nueva numeración, es imposible. alguien sabe como hacerlo porque tampoco me reconoce el mail para entrar a cambiar el metodo de pago, nada.Tienen una nula atencion al cliente....es desesperante y vi que se fusiono con Clearpay, per resulta que el telefono de Clearpay esta mal"
44,1,"Es muy fuerteEs muy fuerte, he sido totalmente estafada, en mi última cuota tuve que cambiar de tarjeta y no pudieron cobrar la cuota, he intentado mil veces hablar con ellos y nada ya que su plataforma online no va y no puedo hacerlo. Ahora me mandan mensajes con una penalización desorbitada y que me incluirán en asnef y siguen sin coger el teléfono. Que puedo hacer? Buscar un abogado? Demandar?"
45,1,"Es una estafaEs una estafa, te mandan un mensaje diciéndote que no han podido cobrarte y que te cobrarán recargo, teniendo dinero en la cuenta y la tarjeta sin caducar. Cuando intentas pagar a través de la web de Pagantis, siempre te aparece un error y un mensaje de que lo pruebes pasadas dos horas.Les llamas a los teléfonos 931145481 y 931225922, sale el contestador con un par de opciones y cuando escoges pagar o hablar con un operador, siempre te cuelgan el teléfono.Por correo electrónico o un chat de ayuda que tienen, más de lo mismo, no te contesta nadie pasados varios días"
46,1,"Bueno pues nada a fastidiarseBueno pues nada , después de mil llamadas intentando pagar las cuotas según ellos devuelta por banco o falta de saldo , lo cual es mentira … he recibido un correo con un incremento del 400% . Que vergüenza y que impotencia . Y aquí no hacemos nada , en fin . Solo me queda machacarlos en las redes sociales para que no caiga otro primo como yo ..,"
47,1,"Transferencia..He realizado una transferencia, cumple hoy una semana. De la cuota de agosto. Todavía no os a llegado el ingreso a parte imposible contactar con vosotros... Deseando terminar la financiación con ustedes pésima la atención al cliente."
48,1,"Son unos estafadores.Son unos auténticos estafadores. Llevo 4 meses que me están reclamando la cuota, la tarjeta está bien hay fondos suficientes he intetado pagar con otras tarjetas y me da error en su web. Les he escrito como más de 30 veces y no me contestan y les he llamado todos los días como cuatro o cinco veces y no contestan nunca. Voy a poner una denuncia porque estoy ya más que harta, no tienen vergüenza ya me han puesto recargo en 3 cuotas, por supuesto no pienso pagar ni un euro de recargo. Encima aguantar el correo todos los meses amenazando con recargos. Vaya empresa no contestan no responden y te ponen cargos en la cuota auténticos estafadores."
49,1,"Experiencia nefasta. EstafadoresHabía usado este servicio en varias ocasiones sin problema. Pero de repente, tienen problemas para procesar los pagos y envían un correo diciendo que debido a un error por su parte, no han podido procesar los pagos, y facilitan un número de cuenta donde hacer una transferencia.Les hice la transferencia y aún así me han seguido reclamando esa cuota, que por suerte era la última.Acabo de recibir un correo en el que me amenazan con incluirme en ASNEF si no pago en 10 días, cuando pagué hace más de tres meses.No vuelvo a usar esta plataforma nunca más. Os recomiendo no usarla si no queréis este tipo de problemas."
50,2,"Despues de 10 minutos en espera he…Despues de 10 minutos en espera he podido contactar con una chica en el telefono de (Pagantis,el famoso de la musica cuando esperas) . Me habian notificado un email solicitando el pago del total de una financiacion ya terminada de pagar y amenazandome en ponerme en ASNEF. Me han dicho que ha sido un error del sistema que ha mandado los emails . Me ha pedido el dni y ha comprovado que estaba ya pagado desde agosto. Conclusion: que no haga caso al email y que ya esta. Todo eso sin ningun documento que acredite que estoy libre de cargas, lo cual no me deja del todo tranquilo. Espero que ayude a alguien mi quebradero de cabeza"
51,1,"Me parece de muy mal trato al clienteMe parece de muy mal trato al cliente, he pagados todas mis cuotas, la ultima no se pudo procesar,  la 12/12, ellos enviaron un numero de cuenta a donde trasferir, se deposito, eso fue en abril, y hoy me llego un correo que tengo una deuda por el importe total de lo que he pagado, y lo peor es que llamo y envios correos y no dan respuesta ninguna. que si no liquido mi deuda pasara a ASNEF, creo que es una falta de respeto .. creo que ellos deberían pagar los daños y perjuicio a sus clientes."
52,1,"Pagantis y COBRANTEBuenas tardes.Tuve un problema con el pago de mis cuotas por cambiar de tarjeta bancaria estando en el extranjero.Al contraer una deuda y pasar un plazo, la deuda mas los intereses de demora pasan a manos de COBRANTE.Se han puesto en contacto conmigo por sms y por email de una manera bastante irregular, sin documentos formales...Al llamar a Pagantis, me remiten a COBRANTE, alegando que la deuda ya no esta en sus manos.¿Alguien conoce o tiene informacion de esta empresa? Me inspira poca confianza la verdad."
53,1,"Al final he conseguido pagarAl final el metodo de cambiar las targetas me ha funccionado,me ha costado cambiar un poco la targeta pero al 6 intento lo he conseguido..la nueva targeta es de credito no de debito ,luego anulas la targeta antigua , y consegui pagar todo de golpe ....para escaparme de las problemas.con esos Sinverguenza de pagantis , y ahora se llaman clearpay .......sera la ultima vez que utilizo ese m...de plataforma de pago"
54,1,"impresentablesHola, me dicen que tengo una deuda pendiente con pagantis cuando he realizado todos los pagos hace por lo menos 6 meses, y me redirige a esta página de clearpay que no se ni quien son. Llamo todo el rato al telf 932715026 y no hay manera que lo coja nadie. Así que me dicen que debo dinero pero no hay información por ningún lado."
55,1,"Ahora mismo si que deja entrar en la…Ahora mismo si que deja entrar en la cuenta poniendo el número con el código del sms. Pero haya ahí, porque intentas verificar o pagar la cuota y salta el error. Menuda empresa más lamentablemente es esta. Más vale que no me intenten estafar, a ver si puedo pasarme por la policía o algún lado y poder informarme xk esto es la ostia. Si quieren cobrar ya cobraran, que para eso están, pero más vale que no me cobren ni un euro de más."
56,1,"no puedo acceder a mi cuentaMe mandan un sms para que acceda a mi cuenta para verificar mi tarjeta y comprobar que los pagos de mis cuotas hayan sido aplicados pero al aceder a mi cuenta mediante mi numero de telefono me sale error:SMS no se ha enviado correctamente, llamo al numero de telefono y me aparece linea ocupada. No se que hacer"
57,1,"BuenasBuenas, he contratado un préstamo con esta empresa y he pagado hasta ahora 4 cuotas. Hace una semana cambié la tarjeta bancaria, e intento cambiar la nueva tarjeta a través de la aplicación y NO ME DEJA. He llamado mil veces y NADIE LO COGE y por email menos. Yo quiero pagar la cuota pero la empresa me lo impide. Al parecer a otras personas les ocurre lo mismo, ya que la empresa es una estafa. Tras no poder pagar por su culpa te bombardean a emails con que no has realizado el pago y te cobran comisiones, que es al fin y al cabo de lo que se beneficia la empresa, de comisiones robadas a sus clientes por problemas que han tenido a causa suya. La única opción que veo es ir a la policía a denunciarlos, pero sinceramente dudo que consiga algo."
58,1,Llevo varios días intentando entrar al…Llevo varios días intentando entrar al área de cliente para cambiar la tarjeta (porque me la robaron) y me ha sido imposible porque se queda la pantalla en blanco. Ahora el pago que tenía que realizar tiene una penalización y no sé ni cómo pagarlo porque no me deja introducir la tarjeta nueva.
59,1,"Por no poner NEFASTO.Por no poner NEFASTO.Me mandan una carta SIN CERTIFICAR diciendo que debo hacer un pago de una cuota que tengo pendiente (¿pendiente por qué? No lo dicen) me ponen en la carta que realice el ingreso de X manera. No estoy dispuesta a realizar ningún ingreso a ninguna cuenta si no veo que es oficial, certificada o antes se han puesto en contacto conmigo. Mando emails  y llamo y no obtengo respuesta, de ningún tipo.6 meses después me cobran más de 300 euros en mi tarjeta sin ninguna explicación. Vuelvo a mandar mail y siguen sin contestar.ATENCIONALCLIENTE@ pagamastarde.com Porque según ellos no tienen teléfono de contacto.Obviamente; a partir de ahora esto lo va a gestionar un abogado. SINVERGUENZAS."
60,1,"A mí me está pasando igual que a…A mí me está pasando igual que a todos!! Llamo y todo el rato pone número ocupado!! Me he puesto en contacto vía e-mail, pero de momento nadie se ha puesto en contacto conmigo. No entiendo nada!!Me quedaba pagar la última cuota (que lo tengo domiciliado), hasta el mes pasado no he tenido ningún problema. Me acaban de mandar esta mañana un mensaje diciendo: que me ponga en contacto con ellos, pero es imposible!! Además, añado mi número de teléfono y no lo reconoce!! Al ver que todos estamos igual, no me quedará más remedio que denunciar en comisaría."
61,1,"Soy una víctima más de estos…Soy una víctima más de estos impresentables.El día 31/08/2021 me.llega un correo como que ha habido un error de cobro de.mi cuota 14 de 24.He incluido otra tarjeta de crédito por si ese era el motivo ( porque no había leído antes todo esto ) no me deja cambiar método de pago, llamo por teléfono y no lo cogen, mando correos y no contestan.Viendo lo visto mañana pondré una denuncia por tales hechos para dejar constancia en Paterna ( Valencia )"
62,1,"Llamando y llamando porque tengo que…Llamando y llamando porque tengo que hacer un pedido de trabajo, mi tarjeta ha caducado y no hay manera de cambiarla. Sale error todo el rato y no me deja hacer nada. Encima no te cogen ni el tlfn. Servicio pésimo de app y atención al cliente."
63,1,"Buenas,Buenas,Me vuelve a pasar igual que el mes pasado… entro en la App (ayer no había manera) e intento hacer el pago de la cuota de noviembre pero cuando confirmo desde mi banco la operación y me piden q vaya a la página de pagantis esta me pone error!!!!Vamos que no se realiza el pago! Llamo al número y nada!!! El mes pasado conseguí hablar con alguien e hice el pago mediante teléfono y le pregunté si para el resto de meses estaría solucionado y me dijo q si…Más mwntirosos no se puede ser… la cosa es que podemos hacer????"
64,1,"Buenas vuelvo a escribirBuenas vuelvo a escribir, ya que no contestáis a los correos. Sigo intentando pagar la cuota era de 7,21 y a día de hoy está en 14 cuando llevo desde el día 27 intentándolo. Llame al móvil que aparece y nada es increíble os voy a demandar. Y no me respondáis automáticamente diciendo que os mande un correo cuando nunca respondéis a ellos."
65,1,"EstafaMe pasa lo mismo que a todos. No me han cobrado una cuota por problemas con el banco (desde que cambiaron la seguridad en los pagos online), he cancelado la deuda haciéndoles transferencia y me siguen reclamándo la deuda y diciéndome que me van a meter en en fichero de morosos.Nadie coge el teléfono ni responde a los mails.Desesperante"
66,1,"Son los gentuza más grande q puedes…Son los gentuza más grande q puedes encontrar!!!! Este mes ya acabaría mi financiación de 24 meses vale, bien el mes pasado pague ya 23 cuotas y me da por meterme ahora y me pone cuota impagada!!! Pero q tontos son q tengo los correos como q la cuota está pagada!!! No volveré a financiar más nada con estos sinverguenzassss!!! Y no pago mas nada solo me queda una cuota"
67,1,"Me ha ocurrido igual que a todo el…Me ha ocurrido igual que a todo el mundo. Solución que he encontrado y leyendo un poco vuestros comentarios: entrar a través de la web, cambiar la tarjeta por una de débito (el problema parece ser las de crédito) y pagar la cuota impagada manualmente. También da la opción de pagar la financiación completa. Lo que es de traca es que tengas que buscarte la vida para pagar 🤷🏻‍♂️"
