,Estrellas,Reseñas
18,5,"Compré entradas para el concierto de Harry StylesCompré entradas para el concierto de harry styles desde el 2019, después de leer varias malas reseñas tenía miedo de que no fueran a para mis boletos para el concierto del 25 de noviembre, aun así quise intentarlo y pasaron sin ningún problema, me costaron 2,500 en gradas, considero que no estuvo mal ya que el día del concierto los revendedores no bajaban los boletos de 6,000. Ojo se sabe que es reventa y tiene sus riesgos, supongo que es cuestión de suerte, mejor compren en sitios oficiales"
19,1,"ESTAFA!! Entradas falsasCompre unas entradas para Rammstein en CDMX y al momento de querer ingresar resultaron ser falsas.Evidenetemente no pude ingresar al evento.Siendo una perdida de tiempo, dinero y más que nada ilusión.Stubhub al parecer no garantiza que tus entradas sean reales por lo que 0 recomendado comprar aqui, al menos en el portal de México. No caigan en estafas amigos."
20,5,"No es una estafaNo es una estafa, pero es verdad que es mejorable el sistema de venta de entradas. Yo he comprado dos entradas para pista delantera del concierto de Bruce Springsteen el 30 de abril en Barcelona. Al ver los comentarios me dio miedo y llamé al servicio de atención al cliente, que lo tienen. Ellos, al ver que hice el pago, contactaron con el vendedor y nos pusieron y ambos pudimos conversar, primero por email y desde ahí por teléfono. Ya tengo las entradas, enviadas por el mismo vendedor, un hombre por cierto de Ávila. Ya tengo las entradas y  mucho antes del evento. Os aconsejo que sigáis los pasos que yo he hecho."
21,1,Fraudule con la tarjetaEl otro día me estafaron 1700€ de mi tarjeta de crédito. Afortunadamente los he recuperado.Ese dinero se lo habían gastado comprando entradas en stubhub. Me parece una falta de control por su parte que alguien se gaste esa cantidad y no salte ninguna alarma por su parte.Desde luego no pienso comprar nada en stbhub ni en sus asociados
22,1,"NO VALE LA PENA, QUE FRAUDEEEEEEE..TE ENVIA LOS BOLETOS UNOS DIAS ANTES DEL EVENTO, COMPRE 2 BOLETOS PARA EL CONCIERTO DE RAMMSTEIN EN LA ZONA FEUER ZONE Y ME ENVIARON EN ZONA GENERAL, PAGUE UN BUEN PRECIO POR ELLAS Y ME ENTREGARON ENTRADAS HASTA EL FONDO, ME PUSE EN CONTACTO Y SOLO QUIEREN REGRESARME EN 10% DEL VALOR DE LO QUE PAGUE, NI LO QUE CUESTAN EL VALOR REAL DE LOS BOLETOS QUE ME ENVIARON. NO VALE LA PENA COMPRAR, NO ARRIESGUES TU DINERO. ESPERO LES SIRVA MI MALA EXPERIENCIA CON ESTAS EMPRESAS Y SEGURO CIERRAN ESTA Y ABREN OTRA CON OTRO NOMBRE, SON MAS CONFIABLES LOS REVENDEDORES QUE ESTÁN FUERA DE LOS EVENTOS."
23,1,"Horrible experiencia compré dos boletos…Horrible experiencia compré dos boletos para el mundial de Qatar y según los boletos me iban a llegar el 10 de agosto, ya es23 de septiembre y aún nada, marco y nadie me da una respuesta de qué pasó con mis boletos necesito comprar ya mis vuelos pero aún no sé nada de mis boletos y no se que hacer, mande un mail y nadie me da respuesta desde hace más de 2 semanas, necesito ayuda, la verdad no compren en esta empresa no son serios."
24,1,"ESTAFAORESLe doy una estrella porque no me deja no ponerle ninguna ,esta página está llena de un montón de estafadores que solo buscan su beneficio echando por los suelos las ilusiones de la gente, no se merecen ni llamarse personas, panda de estafadores, ni se os ocurra pensar en comprar nada por aquí porque no es fiable. Ojalá el karma os lo devuelva."
25,1,"compre 4 boletos para Rammstein para el…compre 4 boletos para Rammstein para el dia 2  de octubre 2022 y nunca llegaron para  poder descargarlos de manera electronica, son unos estafadores,no compren nada en esta  pesima empresa"
26,1,"Estafaron a luisilloEstafaron a luisillo, son malas personas.... NO COMPREN ENTRADAS A ELLOS"
27,1,"FRAUDE TOTAL!!FRAUDE TOTAL!!! Compramos 3 boletos para Rammstein Méx desde el  24 de Enero 2020 antes de que iniciara la pandemia, cuando salieron las nuevas fechas del evento StubHub unos días antes nos mando los ""boletos "" impresos en hojas de papel, lo cual se nos hizo raro y al llegar a las entradas del foro Sol, cuando escanearon las hojas nos dijeron que habíamos sido estafados, que no contaban  con los candados de seguridad de ticket máster, así que no pudimos ingresar al concierto y nos hicieron gastar tiempo, y mucho dinero pues ya habíamos hecho el pago, el traslado y el estacionamiento. Estamos sumamente molestos y vamos a Demandar a estos Defraudadores espero a todos los que les paso HAGAN lo mismo y nuestros comentarios sirvan para que otras personas No caigan."
28,1,"No sé qué pensarNo sé qué pensar, ya que no he recibido mis entradas para rammstein y queda menos de una semana y no me dan respuesta y aparece con un estatus de recibido, espero me puedan ayudar"
29,1,"Indignada por el trato y a mi modo de…Indignada por el trato y a mi modo de ver, estafa de la organización. He comprado dos entradas cuyo precio me indicaba 32,50 que unido a los gastos fueron más de 43 €la entrada, y lo que me dan es una entrada valorada en 20€, en una grada final a cientos de metros del escenario y con unas condiciones pésimas de higiene y comodidad. Exijo a la empresa el reembolso del dinero cobrado de más y unas disculpas por el trato recibido. Para mí han perdido toda credibilidad y no volveré hacer trato con la empresa y por supuesto no la pienso recomendar."
30,1,"Vendí entradas para metallica chileVendí entradas para metallica chile, y al día de hoy, dos meses después, aun no depositan el dinero, tienen sus casillas de correos bloqueadas, no hay a quien contactar, y en la pagina internacional, no responden nada. Reclame en SERNAC chile y no tienen a quien enviarle el reclamo por que ya no existen en Chile. Me estafaron directamente. No sabemos donde iniciar la demanda."
31,1,"Pésimo, eviten vender por acáVendí un par de entradas desde febrero, me dijeron que el siguiente lunes me llegaba el dinero, han pasado 5 meses y sigo sin tener respuesta. Lo último que me dijeron fue que mi pago estaba retrasado y después de eso han ignorado mis mensajes por el servicio de soporte.Directamente, me robaron el dinero, no vendan nunca por aca."
32,1,"EstafadoresEstafa total. Compre las mejores entradas hace 3 años para el concierto de sevilla de Marc Antony, Ayer fui al concierto y con gran sorpresa me dan entradas para pista general de 71.50€ cada entrada, después de haber pagado hace 3 años 1049€, me encuentro con que me dan entradas de 71,5€, al llamar al servicio al cliente de Stubhub  m dicen que es correcto la disposición de mi entrada, ladrones y estafadores"
33,1,vendi 2 entradas para louis tomlinson y…vendi 2 entradas para louis tomlinson y en el mes de junio se desapareció la venta de esos boletos (cuando ya los habia enviado) y ahora que ya pasaron 8 días habiles stubhub no me a depositado el dinero de esa venta y su soporte técnico lleva ignorandome por mas de dos semanas que llevo reclamando que mi venta desaparecio sin razón alguna
34,1,"Compre dos boletos para Ludovico…Compre dos boletos para Ludovico Einaudi en guadalajara, el concierto original era en Mayo 2020, se pospuso en varias ocasiones debido a la pandemia, y al fin se realizará el viernes, es fecha que no nos han enviado nada , no hay boletos digitales actualizados y no contestan en ningún lado, fuimos a taquilla del recinto y dicen que no reconocen como oficiales esos boletos, y que son estafa."
35,1,"Un estafado mas por stubhub. 😂Efectivamente esta pagina es una estafa, no eh obtenido mis boletos, y mi festival comienza este 25-06-2022 y tendré que comprar de nuevo mis entradas, viaje de otra ciudad a esta para el machaca fest, y como dicen todos aquí, es muy complicado comunicarse con esta pagina, en fin esta pagina es una estafa."
36,1,No pude completa mi compra por que no…No pude completa mi compra por que no me encuero los ticked
37,1,"Estoy a 3 días del concierto de…Estoy a 3 días del concierto de rammstein y hasta ahorita me dijeron que ya no tienen boletos cuando desde el 2020 yo los compre, pésimo servicio."
38,1,Compre boletos para armin van buren…Compre boletos para armin van buren hace casi 1 mes y nada que me lleguen los teléfonos nunca contestan no se como voy a recuperar lo que pague pues ni boletos ni nada
39,1,Nefasta la experienciaNefasta la experiencia. Tenía dos entradas de un concierto que se pospuso por pandemia y me notificaban que eran válidas las entradas cada vez que se posponia el concierto (2 veces). A dos días del concierto me dicen que me desactivan las entradas y que no encuentran otras igual para ofrecerme. Y veo que las están vendiendo en la web pero más caras. Me parece vergonzoso. No tiene ninguna fiabilidad la compra de la entrada y el comprador no tiene ninguna protección ante esta situación.
40,1,"FatalFatal, incumplen su politica de Fan protect y cada vez que llamas te dicen que tengas paciencia.Llevo 2 años con unas entradas que no he podido disfrutar y ya hace mas de 1 mes que se ha confirmado la cancelacion del evento de foo fighters en valenciaSigo sin cobrar mi reembolso y no me dicen cuando lo voy a cobrar incumpliendo su politica de devoluciones. Pienso denunciar esto y aconsejo a todo el mundo no utilizar esta pagina de reventa"
41,1,"Estafadores, HDPTSHace dos años compré un boleto para ver a Rammstein en el foro sol para el 2 de octubre de 2020, compré los boletos en físico y quedaron de enviarlos el 29/01/20 pero no llegó nada, apelé y quedaron en enviarlos para septiembre de 2020 y nada,  han pasado 2 años y nunca me informaron sobre los boletos, y con eso de que cambiaron de tienda ahora no puedo contactar con nadie, son unos estafadores de mrd."
42,1,"ESTAFA. Mis 2 entradas a Metallica no puedo descargar y dice no disponible …Compre por error 2 entradas a Metallica de 870 mil cada una. A 7 días del concierto aún no estan disponibles y solo la ee 235 mil la pude descargar. No hay forms de comunicarme cob emlos ya que los link de contacto no llevan a ningun lugar. Y sólo quiero mi dinero de vuelta. Están esperando estos imbéciles que sea el concierto y decir que ya pasó la vieja??? Gran estafada!!!!, LADRONES SIN VERGÜENZA."
43,1,"3 boletos Coldplay ninguno pasó y no dan respuestaCompramos 3 boletos Coldplay, de 2 no enviaron el boleto avisamos 72 horas antes vía email, nunca contestaron, no tienen teléfono de atención y el chat es un robot y no resuelven ya pasaron  2 semanas y no regresan el dinero. El último boleto enviaron un boleto solamente de hoja, llegamos y obvio ya había sido usado sabrá cuantas personas más se lo vendieron, tampoco han contestado."
44,1,"Compré 2 entradas para Metallica en…Compré 2 entradas para Metallica en Chile, tenia impresos los e-ticket desde febrero del 2020 que las compré.  Hoy al ingresar al concierto me dicen que mis entradas están anuladas y que la empresa StubHub pidió la devolución del dinero a punto ticket.  Estafadores devuélvanme el dinero."
45,1,"Mis boletos para Rammstein. Hola buenas tardes desde que se anuncio…Hola buenas tardes desde que se anuncio fecha de rammstein en México compre mis boletos por medio de esta plataforma. Y no eh recibido ni boletos, solo me mandaron un correo de que me llegara unos dias antes del concierto.  Ya van 2 cancelaciones, 2 años de esto y me traen en el viaje. Los boletos fueron costosos y se me hace una pinche estafa y pesimo el servicio. pedi mi reembolso o los boletos y ninguna de las 2."
46,1,"Tengo dos semanas tratando de contactar…Tengo dos semanas tratando de contactar a estos estafadores, compré dos boletos por 30 mil pesos mexicanos, me enviaron un pdf con dos boletos físicos escaneados, no un boleto electrónico. El boleto es en dos dias, el 29 de marzo. Estoy tratando de saber si estos boletos son válidos! Si no para pedir de regreso mi dinero. Los compré como regalo para un cliente número de referencia 579631154"
47,1,"Compre boletos en 2020Compre boletos en 2020, para ir a ver a Marc Anthony se reagendo el evento para el Marzo de este año y NUNCA recibí mis boletos, intento encontrar ayuda en el chat y jamás puedo hablar con nadie, solo el bot que no sirve de nada. El status de las entradas se quedó en El Paso 2. Necesito mi dinero !!!!"
48,4,"Todo ha ido bienTodo ha ido bien. Comprar, bajar entradas  y disfrutar del concierto. Tenía cierto recelo de lo que me iba a encontrar en las puertas de accesos. Pero , la verdad que, todo rodado. Perfecto."
49,1,"TODO es negativo con StubHubNo contestan correos y se jactan de decir que máximo en 48 horas responden. Les llamo desde el extranjero y tuve que colgar para que no me saliera por un ojo de la cara. Lo peor es que la página no reconoce mi usuario ¡creado hace cuatro años y con el que hacía operaciones sin problema! Es absurdo, y su chat de ayuda TAMPOCO sirve para que me atiendan."
50,5,Yo le doy 5 estrellas por que los…Yo le doy 5 estrellas por que los tickets me han llegado a tiempo para veer al real madrid vs almeria pero de un pricipio pensaba que me estafarian por todos los comentarios pero es 90% confiable segun mi experiencia y gracias a stubhub por que e podido disfrutar el partido
51,1,"Espere por 2 años y mi boleto termino siendo invalidoHice una compra por un Boleto para el concierto de Mago de Oz en 2020 pero se retraso en dos ocasiones hasta 2022, por politicas absurdas de la empresa recibi 72 horas antes de evento el boleto; El boleto era invalido para canjear y mi espera de dos años fue completamente en vano y estoy muy molesto dado que no tienen un servicio al cliente apropiado en mi pais, solo tienen un correo electronico pero llevo esperando 3 semanas por una respuesta y no hay ninguna"
52,1,"estafadoresMe han mandado unas entradas con la localización del concierto equivocada, osea dos ciudades y fechas distintas a las que yo comprén y cuyo justificante tengo, y no se molestan en responder a mis emails ni dan la cara.No admiten el error.No se fíen de esta empresa."
53,1,"Nunca recibí las entradas !! Fraude totalCompre boletos en 2020, se reagendo el evento para el 2 de abril de este año y NUNCA recibí mis boletos, intento encontrar ayuda en el chat y jamás puedo hablar con nadie, solo el bot que no sirve de nada. El status de las entradas se quedó en El Paso 2. Necesito mi dinero !!!!"
54,1,"Compré las entradas hace un año y no he…Compré las entradas hace un año y no he recibido noticias algunas, ni entradas ni nada, me cobraron y en la página dice haber llegado y no ha llegado nada, me dicen que sigue en entrega y hace ya 6 meses que no se nada, esto ya me hace pensar que realmente es una estafa. Espero que hagan reembolso...porque veo que el concierto llega y me quedo sin entradas y sin dinero y lo peor de todo, sin ninguna explicación"
55,1,"Me tuve que ir a casa porque no me enviaron la entrada, nunca más confiaré en esta pagina y me encargaré de que menos gente la utiliceLa sensación de irse a casa con la cabeza agachada por no poder ver a tu artista favorito, teniendo que haberme desplazado a otra ciudad y sintiéndote estafado no es nada agradable. Veía que no me llegaban las entradas y llame el día del concierto pero parece ser que atención al cliente debería haber estado haciendo otras cosas más importantes que coger una de todas las llamadas que hice. Al día siguiente llame y para mi sorpresa “trabajaban” y me cogieron el teléfono, me dijeron que me harían un reemplaza… no estoy muy seguro que de vaya a pasar según lo leído pero pienso denunciar si así no es, como si tengo que llamar al director o a quien en puñeteras sea me la suda."
56,1,"Me jodieron con dos entradas de…Me jodieron con dos entradas de Metallica. Las compré el 21/08/2019 y por la pandemia el concierto se aplazó indefinidamente hasta quedar para el 27/04/2022. Manzo correos a Stubhub y me dicen que el 22/04/2022 el vendedor subiría las entradas a la página para poder imprimirlas. Ya queda prácticamente un día para el concierto y aun nada. Volvió a referirme a Stubhub por redes sociales, correos y ni una respuesta. Una barbaridad el funcionamiento. No puede creer que de ilusionarme tanto tiempo para este día, me terminen estafando. Odio Stubhub"
57,1,"Hemos comprado y pagado entradas para…Hemos comprado y pagado entradas para ir a  la Maestra de Sevilla esta  tarde y aún no nos la hemos recibido. No hay forma de contactar con ellos, ni por teléfono ni por email. Estamos desesperados. Si alguien puede ayudar, adelante. Tef 627526942"
58,1,"Rateros de mierd@Son unos putos rateros, compre boletos para coldplay y no me los han mandado, cuando me quedaron de mandar un día antes, casualmente el día del concierto no me deja entrar a mi cuenta. Poca calidad de seres humanos, deberían de tirar su sitio de estafas."
59,1,Compre 4 entradas para el concierto de…Compre 4 entradas para el concierto de Lisboa en el 2020 y en el 2021 me las devolvieron con un mensaje a mi correo. por que las devolvieron si nunca se suspendió solo se pospuso
60,1,"StubHub me arruinó las entradas a lollapaloozaStubHub me arruinó las entradas a Lollapalooza. Las compré el primer día que salieron, hace más de dos meses. Pagué la factura de mi tarjeta y un mes después me vengo a enterar que me cancelaron la compra porque sobrevendieron el espectáculo.Me arruinaron el viaje, ya que iba desde Montevideo, ya con pasaje comprado.Todo el año ahorrando para ir al festival y por la mediocridad de su servicio me quedo sin nada.No recomiendo de ninguna manera utilizar esta plataforma. Muy poco seria."
61,1,"Horrible decepción!Horrible decepción!! Compré hace 3 años unas entradas para ver a Queen en Madrid, se canceló en do ocasiones. Como había pasado tanto tiempo me puse en contacto con ellos y me dijeron que las entradas estaban disonibles y hoy a un día del evento, me comunican que el consumidor ya no tiene las entradas y que no pueden suplirlas. Y todo porque me puse en contacto con atención al cliente porque ya me extrañaba que no me llegaran las entradas y que la fecha de entrega no se hubiera actualizado. En fin un chasco, dicen que me hacen el reembolso pero después de leer lo visto por aquí ya no me fio. No podemos dejar que empresas así funcionen y jueguen con nuestras ilusiones y nuestro dinero"
62,1,"ESTAFADORESESTAFADORESDespués de comprar 2 entradas para Malikian hace año y medio,el concierto de canceló por confinamiento, Stubhub se negó a devolverme el dinero en múltiples ocasiones.  A día de hoy se celebra el concierto de Malikian por fin y después de llegar allí nos comunican que las entradas No son vàlidasTIMO STUBHUB"
63,1,"Es una farsa literalEs una farsa. Compre boletos para Coldplay por Stubhub y nunca me enviaron los boletos originales, más que una foto de cualquier boleto y obvio no nos dejaron pasar al concierto . Nunca me contestaron en su calle centre. Es una farsa ."
64,1,ESTAFADORESSSSS!!ESTAFADORESSSSS!!COMPRE 2 boletos para Coldplay cada uno en 7mil pesos y me enviaron 2 boletos de otra persona ESCANEADOS!!! Sus números de atención al cliente no existen ni funcionan!!! NO LO USEN 👎👎👎
65,1,"Después de supuestamente vender mis…Después de supuestamente vender mis entradas, me han cobrado 50€ por nada. No me han enviado un mail ni nada con alguna explicación. Les deberían cerrar la web."
66,1,ESTAFANo hay manera de comunicarse con esta gente hace 2 dias me enviaron un mail diciendo que mis 3 entradas para Metallica compradas el 21/08/2019 estarian disponibles el 29/04/2022 el recital es hoy 30/04/2022 y nada ..
67,1,QATAR22HOLA LEYENDO LAS QUEJAS YA ME PREOCUPE PARA MIS ENTRADAS PARA EL MUNDIAL. QATAR22 Y ME MENCIOANA QUE UN DIA ANTES ME HACEN LA ENTREGA. PERO YO LAS OCUPO ANTES PARA PODER OBTENER HOSPEDAJE.
68,1,"Reembolso entradas Izal.Mi concierto de Izal en Madrid se canceló debido al Covid, el 17 de febrero me mandaron un correo anunciando que el evento era cancelado y se reembolsaría el importe de las entradas (121€), a día de hoy sigo esperando. No existe ningún teléfono para poder llamar, les escribo por mensaje en Facebook y siempre me contestan que hay demasiados rembolsos y que tardará un poco. A denunciar a consumo a estos estafadores."
69,1,"Nos han engañado con las entradas NO…Nos han engañado con las entradas NO COMPRARCompremos 3 entrdas, todo correcto , pagamos 210€ y la entrada que nos llega es de 40 € cada una . Al ir a entrar en el recinto nos dicen que las entradas estaban canceladas"
70,1,"Necesito que me solucionen estohola, hice una compra con la referencia: 753K564N0M35, realice el pago de manera exitosa y ahora ustedes me dicen que el pago no o pasó sus controles de seguridad, y además no me permiten entrar a mi cuenta en su pagina, como recupero mi dinero?"
71,1,"MAL SERVICIOEl día del concierto no enviaron las entradas y tampoco avisaron ni respondieron. Es imposible contactar con StubHub. No contestan a los formularios de contacto. Nadie responde al número que publican en la web. Tampoco a los emails. El concierto era a las 2130, desde las 18h intenté ponerme en contacto con ellos para preguntar por las entradas y fue imposible. Nunca las enviaron, tampoco el reembolso. Un desastre. Fraude.Edito: al día siguiente del concierto por fin conseguí hablar con ellos por teléfono. Procedieron al abono 4 días después. No tienen fecha tope para el envío, si me hubieran enviado las entradas 1 minuto antes del concierto igual esperaban que estuviera en la puerta lista para entrar."
72,1,"Nunca Mais!!!Es muy facil, en su web indican que si se cancela un espectáculo devuelven el importe de las entradas... Concierto Amaia: Tanto en Sevilla como en Zaragoza y 4 meses después se han desentendido totalmente de cumplir lo publicitado. Yo tengo claro lo que haré si ellos se encargan de la gestion de las entradas de cualquier espetaculo. 🤬🤬🤬"
73,1,"StubhubStubhub, no tiene la más minima intención de regresar el dinero por cancelacion de conciertos. Siempre responden lo mismo, que debido al alto numero de cancelaciones. Stubhub bolas de ratas, 3.5 meses reclamando la devolucion de mi dinero. Stubhub es una mafia.Concierto cancelado billies elish, donde esta mi dinero ratas"
74,1,Son unos estafadoresSon unos estafadores. Somos un gran grupo de personas esperando la devolución de un concierto que fue cancelado hace 3 meses. Hemos llevado a cabo una reclamación colectiva y no se responsabilizan. Si estás planteándote comprar una entrada y ellos son los promotores....piénsalo dos veces. Unos auténticos ladrones y estafadores.
75,1,"Estoy a un mes del recital,mande 50000…Estoy a un mes del recital,mande 50000 correos preguntando por el envió de mi entrada,y siempre contestan que hablaran con el vendedor para que las envíe. Las compre en diciembre de 2019...la verdad nada confiable"
76,1,"ESTAFADORESESTAFADORES. No tienen otro nombre. No se hacen responsables absolutamente de nada salvo de cobrar. Si tu evento sale adelante probablemente no tengas ningún problema con ellos, pero como tengas la suerte de que se cambie la fecha o se cancele suerte con la gestión. Palabras bonitas y todas las garantías del mundo cuando compras pero a la hora de la verdad todo es mentira. Ni siquiera se dignan a responder las reclamaciones de Consumo, ya están denunciados."
77,1,"Funciona fatalFunciona fatal. Vendí una entrada a mediados de enero y todavía no he conseguido que me la paguen. He tenido que estar persiguiéndoles con llamadas para que me dieran información y siempre hay alguna excusa: que sin con el covid vamos lentos, que si le hemos mandado un mail para actualizar datos (que nunca llegó), ahora me mandan dicho mail y no me deja actualizar nada. Sinceramente, con la comisión que cobran no entiendo este servicio pésimo. No lo voy a volver a usar."
78,1,"ENTRADA PARTIDO FUTBOLCompré unas entradas para un partido de fútbol y aseguraron que si se cerraba a puerta cerrada devolvían el dinero, aparte de que la compra estaba protegida por la Garantía FanProtect ™. Tras reclamarlo varias veces, y siempre dándome como respuesta que me iban a devolver el dinero pero que habia demora, reclamé a través de PayPal,( gracias que utilice ese metodo de pago), y gracias a ellos tengo mi reembolso"
79,1,"RaterosNo se merecen ni una estrella hijos de su puta madre compre mis  boletos para PANTEON ROCOCÓ y no me dan respuesta piden un putero de datos copias de Ife q obvio no envié mi compra fue el 22 de febrero 2020 para el concierto q será el 9 de mayo de 2020 y ahora salen q no saben donde están mis boletos, marco al teléfono y todo en ingles y después te cuelgan que no mamen"
80,1,"Compre boletos para un evento…Compre boletos para un evento deportivo, yo vivo en Tijuana y el evento seria en Guadalajara, me dijeron que se me enviarian a mi domicilio antes del evento y jamas llegaron mis boletos, contacte al equipo de stubhub y me dijeron que tenia que ir ese dia a un hotel en guadalajara a recogerlo y fue un show porque yo ya tenia mis vuelos coordinados. es un ASCO de servicio  NADA CONFIABLE, NO COMPREN AHI"
81,1,"UNA VERGÜENZAUna vergüenza, sacamos entradas para el concierto de Serrat-Sabina para esta tarde,12 de febrero de 2020, en Madrid. Las compramos el día 28 de noviembre 2019. Esta mañana hemos recibido un correo diciendo que el vendedor no las tiene disponibles y que están anuladas. No hay forma de contactar con StubHub, su chat online no funciona. NO UTILICÉIS ESTA PLATAFORMA."
